,method,k_set,accuracy,mean_unfairness,max_unfairness,A_unfairness,B_unfairness,C_unfairness,runtime
18,RedGrid5,1,0.701331,-0.0173359902950288,-0.1155617668744609,-0.1155617668744609,-0.0126845058750526,-0.0168685983162808,0 days 00:12:53.533936
19,RedGrid75,1,0.701331,-0.0173359902950288,-0.1155617668744609,-0.1155617668744609,-0.0126845058750526,-0.0168685983162808,0 days 00:13:29.673861
20,ExpGrad.1,2,0.725905,-0.0795726396316295,-0.1095775065679034,-0.1095775065679034,-0.0753833048018571,-0.0555775636757532,0 days 00:03:05.742050
21,ExpGrad.01,2,0.611464,-0.0135712940064037,-0.0166892571034245,-0.0166892571034245,-0.0075741445666001,-0.0147867053104893,0 days 00:03:33.147237
22,RedGrid25,2,0.730011,-0.0972407708176648,-0.1193811646289534,-0.1193811646289534,-0.1070567091464216,-0.0709278514586254,0 days 00:11:29.015476
23,RedGrid5,2,0.704498,-0.0565521872485902,-0.0842943163653709,-0.081916579968516,-0.0842943163653709,-0.0154068585493108,0 days 00:11:29.750188
24,RedGrid75,2,0.678342,-0.0356785328003953,-0.0555531604752566,-0.0555531604752566,0.0,-0.0417262601305807,0 days 00:11:39.673147
25,ExpGrad.1,1,0.711694,-0.0371130488630665,-0.1218473722907387,-0.1218473722907387,-0.0416338772901202,-0.0320083748910003,0 days 00:02:32.048226
26,ExpGrad.01,1,0.60226,-0.0075945985792602,-0.0113395953449746,-0.0087117820245031,-0.0113395953449746,-0.0054833059615025,0 days 00:04:41.306891
27,RedGrid25,1,0.706742,-0.0523591114713779,-0.1347514249441722,-0.1347514249441722,-0.047689206154572,-0.052423585838221,0 days 00:10:48.677168
28,RedGrid5,1,0.706742,-0.0523591114713779,-0.1347514249441722,-0.1347514249441722,-0.047689206154572,-0.052423585838221,0 days 00:10:54.960813
29,RedGrid75,1,0.688889,-0.0012138444285583,-0.0627766726620311,-0.0627766726620311,0.0,0.0,0 days 00:10:53.790435
30,ExpGrad.1,2,0.71179,-0.0603907556386982,-0.0882730967954663,-0.0882730967954663,-0.0655582800109088,-0.0320584657869984,0 days 00:03:05.024376
31,ExpGrad.01,2,0.641711,-0.0146188052116989,-0.0243494122516662,-0.0243494122516662,-0.0102500500824097,-0.0088748286261484,0 days 00:02:28.387037
32,RedGrid25,2,0.722523,-0.0830341698748495,-0.1127682353850128,-0.1127682353850128,-0.0781211909024964,-0.0598181797352007,0 days 00:08:04.748126
33,RedGrid5,2,0.666652,-0.0321081837577381,-0.0582922511954769,-0.0396944477652201,-0.0582922511954769,-0.0077648225119676,0 days 00:08:01.886018
34,RedGrid75,2,0.627839,-0.0107204606658636,-0.0313687798219167,-0.0071972330532609,-0.0313687798219167,0.0,0 days 00:08:00.063349
35,ExpGrad.1,0,0.707206,-0.0724840796375076,-0.0906904975029067,-0.0906904975029067,-0.0574943688499385,-0.0647871768234733,0 days 00:03:32.061294
36,ExpGrad.01,0,0.685846,-0.0124143960738546,-0.0174911043802628,-0.0174911043802628,-0.0105818034161445,-0.0089714188573002,0 days 00:06:34.193335
37,RedGrid25,0,0.691844,-0.0243897357863726,-0.0291737180926963,-0.0291737180926963,-0.0081903341235447,-0.0291410300852256,0 days 00:14:50.009657
38,RedGrid5,0,0.691844,-0.0243897357863726,-0.0291737180926963,-0.0291737180926963,-0.0081903341235447,-0.0291410300852256,0 days 00:15:07.850435
39,RedGrid75,0,0.691844,-0.0243897357863726,-0.0291737180926963,-0.0291737180926963,-0.0081903341235447,-0.0291410300852256,0 days 00:15:36.133584
40,ExpGrad.1,0,0.706694,-0.0783574198280068,-0.0969309877910682,-0.0969309877910682,-0.0667175968391694,-0.0684611580536213,0 days 00:03:46.933918
41,ExpGrad.01,0,0.687193,-0.0143608694729958,-0.0201356408754328,-0.0201356408754328,-0.0086940374537242,-0.012422467886671,0 days 00:07:08.498045
42,RedGrid25,0,0.691566,-0.0225710859613572,-0.0287776086337501,-0.0287776086337501,-0.0091081723536912,-0.0245863519805178,0 days 00:13:56.943268
43,RedGrid5,0,0.691566,-0.0225710859613572,-0.0287776086337501,-0.0287776086337501,-0.0091081723536912,-0.0245863519805178,0 days 00:14:33.725572
44,RedGrid75,0,0.691566,-0.0225710859613572,-0.0287776086337501,-0.0287776086337501,-0.0091081723536912,-0.0245863519805178,0 days 00:14:48.208471
45,ExpGrad.1,1,0.711146,-0.0398634281884458,-0.1114970834436949,-0.1114970834436949,-0.0438513144809614,-0.0354740976777606,0 days 00:03:21.349476
46,ExpGrad.01,1,0.592155,-0.0001234220912277,-0.0042158087730377,-0.0042158087730377,-0.0001196971611834,0.0,0 days 00:05:34.837911
47,RedGrid25,1,0.704335,-0.0709083199002428,-0.14095784070369,-0.14095784070369,-0.0789579138689046,-0.0643338832978874,0 days 00:13:09.165507
48,RedGrid5,1,0.704335,-0.0709083199002428,-0.14095784070369,-0.14095784070369,-0.0789579138689046,-0.0643338832978874,0 days 00:13:08.890378
49,RedGrid75,1,0.700168,-0.011942858550382,-0.1056786178258992,-0.1056786178258992,-0.0006103378407887,-0.0153011151682697,0 days 00:13:04.331036
50,ExpGrad.1,2,0.665332,-0.0348115364083719,-0.0486791590651931,-0.0486791590651931,-0.0373833194496815,-0.0207890937136321,0 days 00:02:37.241223
51,ExpGrad.01,2,0.608881,-0.0044190517124814,-0.0127588581769427,-0.0127588581769427,0.0,0.0,0 days 00:03:32.977471
52,RedGrid25,2,0.685695,-0.0284742702512353,-0.0774166459837814,-0.0774166459837814,0.0,-0.0042505600189998,0 days 00:10:24.994633
53,RedGrid5,2,0.669313,-0.0161439172265221,-0.0460831145207249,-0.0460831145207249,0.0,-0.0004682180413346,0 days 00:10:32.579067
54,RedGrid75,2,0.541904,-0.0024665727668821,-0.0063124821116343,0.0,0.0,-0.0063124821116343,0 days 00:10:28.878440
55,ExpGrad.1,2,0.716049,-0.0617446704259892,-0.0957780501277093,-0.0957780501277093,-0.0512211678704475,-0.0384901661424315,0 days 00:02:47.241144
56,ExpGrad.01,2,0.61049,-0.0067591786761677,-0.0108599883640727,-0.0108599883640727,0.0,-0.0076584341402676,0 days 00:03:37.885677
57,RedGrid25,2,0.718208,-0.0695397290533536,-0.1070260785862124,-0.1070260785862124,-0.075373548635819,-0.0321806543944061,0 days 00:12:40.431287
58,RedGrid5,2,0.701566,-0.0478562626983479,-0.0751237378165899,-0.0751237378165899,-0.0650416068539441,-0.0119580149073124,0 days 00:12:31.661057
59,RedGrid75,2,0.674225,-0.0220174503357422,-0.0557070935269236,-0.0557070935269236,0.0,-0.0068168700104646,0 days 00:12:28.374561
60,ExpGrad.1,1,0.711612,-0.0418756357829616,-0.1238222487040656,-0.1238222487040656,-0.0366116636775522,-0.042261394343028,0 days 00:02:33.315602
61,ExpGrad.01,1,0.583412,-0.0017398308438847,-0.0027587027195032,0.0,0.0,-0.0027587027195032,0 days 00:03:20.543416
62,RedGrid25,1,0.706412,-0.0713182480743857,-0.144986486717975,-0.144986486717975,-0.077613794396075,-0.0655480417965461,0 days 00:11:57.586897
63,RedGrid5,1,0.698786,-0.0019628444359491,-0.1006438659969108,-0.1006438659969108,0.0,0.0,0 days 00:11:48.612182
64,RedGrid75,1,0.698786,-0.0019628444359491,-0.1006438659969108,-0.1006438659969108,0.0,0.0,0 days 00:11:58.218523
65,ExpGrad.1,0,0.70772,-0.0838705438591038,-0.1015552359647453,-0.1015552359647453,-0.0733888594381126,-0.0741600564521124,0 days 00:03:23.658562
66,ExpGrad.01,0,0.687731,-0.012383049000494,-0.018126058033985,-0.018126058033985,-0.0116284582245812,-0.0077644435624513,0 days 00:06:31.946497
67,RedGrid25,0,0.687431,-0.1227272829929903,-0.1523305732157246,-0.1523305732157246,-0.1003846939239609,-0.1091252543337581,0 days 00:12:26.970759
68,RedGrid5,0,0.687431,-0.1227272829929903,-0.1523305732157246,-0.1523305732157246,-0.1003846939239609,-0.1091252543337581,0 days 00:12:33.271716
69,RedGrid75,0,0.668051,-0.0531102212418934,-0.110902479633991,-0.110902479633991,0.0,-0.0318058002590123,0 days 00:12:13.886861
70,ExpGrad.1,0,0.706457,-0.0769875549804938,-0.0960015387871711,-0.0960015387871711,-0.0648672131585185,-0.0669393927500139,0 days 00:02:58.104344
71,ExpGrad.01,0,0.685586,-0.0130434148351323,-0.0175746348526671,-0.0175746348526671,-0.0118138629588943,-0.0097331062994288,0 days 00:05:16.735421
72,RedGrid25,0,0.690257,-0.0210390593993631,-0.0274048574655645,-0.0274048574655645,-0.0059009439576149,-0.0237916248097773,0 days 00:12:51.188924
73,RedGrid5,0,0.690257,-0.0210390593993631,-0.0274048574655645,-0.0274048574655645,-0.0059009439576149,-0.0237916248097773,0 days 00:12:58.134053
74,RedGrid75,0,0.690257,-0.0210390593993631,-0.0274048574655645,-0.0274048574655645,-0.0059009439576149,-0.0237916248097773,0 days 00:13:06.874921
75,ExpGrad.1,2,0.719003,-0.0602099189974699,-0.0985896733130443,-0.0985896733130443,-0.0467573504623954,-0.0350325626094017,0 days 00:02:30.801786
76,ExpGrad.01,2,0.623216,-0.0072303240515262,-0.016798587042505,-0.016798587042505,0.0,-0.0035838768038963,0 days 00:03:20.688855
77,RedGrid25,2,0.731634,-0.0934939497723663,-0.125119722199024,-0.125119722199024,-0.095244071682905,-0.0640379224368785,0 days 00:10:44.233031
78,RedGrid5,2,0.686434,-0.0292770023940477,-0.0787526296124479,-0.0787526296124479,0.0,-0.0049192248260924,0 days 00:10:43.660427
79,RedGrid75,2,0.646244,-0.0152252669548294,-0.0278765952560555,-0.0278765952560555,-0.0209978703535256,0.0,0 days 00:10:44.733768
80,ExpGrad.1,0,0.706967,-0.0847736615997884,-0.102861658755378,-0.102861658755378,-0.0736871005500174,-0.0749656817195564,0 days 00:03:30.081365
81,ExpGrad.01,0,0.689354,-0.0138683767709597,-0.0211452182877974,-0.0211452182877974,-0.008935277625547,-0.0101848689213854,0 days 00:08:56.597079
82,RedGrid25,0,0.682841,-0.117458297628795,-0.1525730631143959,-0.1525730631143959,-0.0976203903619726,-0.097483528216455,0 days 00:13:21.866243
83,RedGrid5,0,0.682841,-0.117458297628795,-0.1525730631143959,-0.1525730631143959,-0.0976203903619726,-0.097483528216455,0 days 00:13:21.831775
84,RedGrid75,0,0.682841,-0.117458297628795,-0.1525730631143959,-0.1525730631143959,-0.0976203903619726,-0.097483528216455,0 days 00:13:19.875411
85,ExpGrad.1,0,0.706712,-0.0822293912689547,-0.0991872692976912,-0.0991872692976912,-0.0730721038947871,-0.0723399106971734,0 days 00:03:54.158052
86,ExpGrad.01,0,0.688412,-0.0145309767845891,-0.019649112956964,-0.019649112956964,-0.0120241565449091,-0.0114042241350085,0 days 00:07:48.318522
87,RedGrid25,0,0.691168,-0.0185242440628009,-0.0247704762321938,-0.0247704762321938,-0.0058508392017005,-0.0200193035505018,0 days 00:16:03.734450
88,RedGrid5,0,0.691168,-0.0185242440628009,-0.0247704762321938,-0.0247704762321938,-0.0058508392017005,-0.0200193035505018,0 days 00:16:05.377284
89,RedGrid75,0,0.691168,-0.0185242440628009,-0.0247704762321938,-0.0247704762321938,-0.0058508392017005,-0.0200193035505018,0 days 00:15:28.852629
90,ExpGrad.1,2,0.698483,-0.0410971463214321,-0.0757607416362544,-0.0757607416362544,-0.0319450063966674,-0.0164061927438703,0 days 00:02:41.558092
91,ExpGrad.01,2,0.602255,-0.0061247742064782,-0.0146454007831516,-0.0146454007831516,-0.003957698641492,0.0,0 days 00:02:36.205271
92,RedGrid25,2,0.709665,-0.0645930561889444,-0.0864783625956753,-0.0864783625956753,-0.068139276544162,-0.0427375664364392,0 days 00:12:08.209602
93,RedGrid5,2,0.68346,-0.0284315319922254,-0.0760025333195529,-0.0760025333195529,0.0,-0.0052130026016106,0 days 00:11:43.984641
94,RedGrid75,2,0.655619,-0.0123821064220347,-0.0356512036834667,-0.0356512036834667,0.0,0.0,0 days 00:12:04.956919
95,ExpGrad.1,0,0.706318,-0.0826307722102619,-0.0995511947826738,-0.0995511947826738,-0.0741180389834464,-0.0724781898449024,0 days 00:03:25.712722
96,ExpGrad.01,0,0.685045,-0.0157062582709248,-0.0214304304690579,-0.0214304304690579,-0.0132875822155538,-0.0120166810348365,0 days 00:05:54.371564
97,RedGrid25,0,0.684632,-0.0800956498293821,-0.1136274772301652,-0.1136274772301652,-0.0007545564580176,-0.094513088836949,0 days 00:14:08.511847
98,RedGrid5,0,0.684632,-0.0800956498293821,-0.1136274772301652,-0.1136274772301652,-0.0007545564580176,-0.094513088836949,0 days 00:14:08.880283
99,RedGrid75,0,0.663159,-0.0509439507392242,-0.1086277335465868,-0.1086277335465868,0.0,-0.0284527085433293,0 days 00:14:08.417045
100,ExpGrad.1,1,0.712881,-0.0499622659234896,-0.1250980995418158,-0.1250980995418158,-0.0490044525030467,-0.0481528148962463,0 days 00:03:08.319823
101,ExpGrad.01,1,0.589999,-0.0010353082948088,-0.0114738735117674,-0.0114738735117674,0.0,-0.0012847831756311,0 days 00:03:32.898816
102,RedGrid25,1,0.707103,-0.0665093491589208,-0.1343965407968919,-0.1343965407968919,-0.0757660708203723,-0.0592553633264395,0 days 00:13:30.645172
103,RedGrid5,1,0.699493,-0.0019026307021845,-0.096861788167277,-0.096861788167277,0.0,0.0,0 days 00:13:29.924426
104,RedGrid75,1,0.699493,-0.0019026307021845,-0.096861788167277,-0.096861788167277,0.0,0.0,0 days 00:13:24.607054
105,ExpGrad.1,0,0.706576,-0.0786480674958416,-0.0968560650287605,-0.0968560650287605,-0.0685239252492971,-0.0682911275390371,0 days 00:03:52.367123
106,ExpGrad.01,0,0.684355,-0.0100324676888511,-0.0141755423090735,-0.0141755423090735,-0.0047446156026699,-0.0093281587311291,0 days 00:08:00.889076
107,RedGrid25,0,0.682995,-0.1116302579684209,-0.147790571175154,-0.147790571175154,-0.0930403888731086,-0.0902222767952931,0 days 00:15:18.892464
108,RedGrid5,0,0.682995,-0.1116302579684209,-0.147790571175154,-0.147790571175154,-0.0930403888731086,-0.0902222767952931,0 days 00:15:18.897277
109,RedGrid75,0,0.682995,-0.1116302579684209,-0.147790571175154,-0.147790571175154,-0.0930403888731086,-0.0902222767952931,0 days 00:15:20.431429
110,ExpGrad.1,1,0.711622,-0.048287467382105,-0.1225256567623548,-0.1225256567623548,-0.0517399648740668,-0.044086350627312,0 days 00:02:27.811481
111,ExpGrad.01,1,0.591634,-0.005058566630726,-0.0170235586702118,-0.0170235586702118,-0.0045828065755679,-0.0049526848111018,0 days 00:03:25.154329
112,RedGrid25,1,0.706781,-0.0694238203081305,-0.137773330926065,-0.137773330926065,-0.0805392119086945,-0.0611637908624675,0 days 00:11:26.154060
113,RedGrid5,1,0.706781,-0.0694238203081305,-0.137773330926065,-0.137773330926065,-0.0805392119086945,-0.0611637908624675,0 days 00:11:21.812679
114,RedGrid75,1,0.706781,-0.0694238203081305,-0.137773330926065,-0.137773330926065,-0.0805392119086945,-0.0611637908624675,0 days 00:11:22.066769
115,ExpGrad.1,1,0.708531,-0.0193782487844132,-0.099150393856201,-0.099150393856201,-0.0330442721553212,-0.0093640672025663,0 days 00:02:00.772197
116,ExpGrad.01,1,0.600334,-8.086802368974778e-05,-0.0041640181396942,-0.0041640181396942,0.0,0.0,0 days 00:02:57.048526
117,RedGrid25,1,0.683903,-0.0008621292292466,-0.0443923517052508,-0.0443923517052508,0.0,0.0,0 days 00:08:55.542228
118,RedGrid5,1,0.683903,-0.0008621292292466,-0.0443923517052508,-0.0443923517052508,0.0,0.0,0 days 00:08:52.099715
119,RedGrid75,1,0.683903,-0.0008621292292466,-0.0443923517052508,-0.0443923517052508,0.0,0.0,0 days 00:08:47.384585
120,ExpGrad.1,0,0.705903,-0.0825143743142839,-0.1002671970408213,-0.1002671970408213,-0.0738961760592512,-0.0716676885713067,0 days 00:02:15.774652
121,ExpGrad.01,0,0.685425,-0.0117920042361354,-0.0164553528012023,-0.0164553528012023,-0.0114897901114695,-0.0078552919381253,0 days 00:04:31.868703
122,RedGrid25,0,0.685067,-0.1211864821902045,-0.1518420203869515,-0.1518420203869515,-0.0999627048880594,-0.1059722402846501,0 days 00:08:39.595611
123,RedGrid5,0,0.685067,-0.1211864821902045,-0.1518420203869515,-0.1518420203869515,-0.0999627048880594,-0.1059722402846501,0 days 00:08:47.127833
124,RedGrid75,0,0.685067,-0.1211864821902045,-0.1518420203869515,-0.1518420203869515,-0.0999627048880594,-0.1059722402846501,0 days 00:08:45.665769
125,ExpGrad.1,1,0.710386,-0.0216590472716998,-0.1004243687158153,-0.1004243687158153,-0.0209932668386101,-0.0195811031642597,0 days 00:02:56.095365
126,ExpGrad.01,1,0.607984,-0.0002053816508404,-0.0104711562250994,-0.0104711562250994,0.0,0.0,0 days 00:04:12.631661
127,RedGrid25,1,0.706076,-0.0590175757928711,-0.1303387889770023,-0.1303387889770023,-0.0655569227284472,-0.0531951575388282,0 days 00:12:14.655682
128,RedGrid5,1,0.699289,-0.0019587883950964,-0.0998666590371102,-0.0998666590371102,0.0,0.0,0 days 00:12:40.441560
129,RedGrid75,1,0.699289,-0.0019587883950964,-0.0998666590371102,-0.0998666590371102,0.0,0.0,0 days 00:12:59.260041
130,ExpGrad.1,2,0.712248,-0.0523907296904436,-0.0889716095389126,-0.0889716095389126,-0.0275278586630163,-0.0364974280132994,0 days 00:02:22.480061
131,ExpGrad.01,2,0.617205,-0.0078977675135998,-0.013553519124069,-0.013553519124069,0.0,-0.0081330068583054,0 days 00:03:06.509251
132,RedGrid25,2,0.695123,-0.0497511712709839,-0.0825877750780454,-0.0825877750780454,0.0,-0.053705798486686,0 days 00:11:02.565179
133,RedGrid5,2,0.686465,-0.0280605071605579,-0.0692780523384909,-0.0692780523384909,0.0,-0.010183425882412,0 days 00:11:01.535649
134,RedGrid75,2,0.649574,-0.0199734746234132,-0.0406603586723801,-0.027009442442983,-0.0406603586723801,0.0,0 days 00:11:07.872983
135,ExpGrad.1,2,0.703222,-0.0490570399408655,-0.0861050144016241,-0.0861050144016241,-0.0105608914356948,-0.041532536856145,0 days 00:02:06.232376
136,ExpGrad.01,2,0.603017,-0.00527601010168,-0.010065688821627,-0.0076178749039,-0.010065688821627,0.0,0 days 00:03:24.901150
137,RedGrid25,2,0.707471,-0.0535763039566116,-0.0944379827424647,-0.0944379827424647,-0.0544398816401896,-0.0164856266844306,0 days 00:11:35.148411
138,RedGrid5,2,0.679059,-0.0313253002500873,-0.0551355495078909,-0.0551355495078909,0.0,-0.0308652642209503,0 days 00:11:10.546521
139,RedGrid75,2,0.679059,-0.0313253002500873,-0.0551355495078909,-0.0551355495078909,0.0,-0.0308652642209503,0 days 00:10:33.526027
140,ExpGrad.1,2,0.693645,-0.0303158094332882,-0.0611069757638821,-0.0611069757638821,-0.0081971401314931,-0.0177371750881105,0 days 00:02:33.709472
141,ExpGrad.01,2,0.613389,-0.0071609529297699,-0.0158684062665249,-0.004055731286602,-0.0158684062665249,-0.0040548228268822,0 days 00:03:32.334794
142,RedGrid25,2,0.699443,-0.0398104868551629,-0.0762146461230963,-0.0762146461230963,0.0,-0.03416509260553,0 days 00:10:53.378921
143,RedGrid5,2,0.662186,-0.0278078360030324,-0.0420211575869192,-0.0420211575869192,0.0,-0.0338875799153484,0 days 00:10:41.634079
144,RedGrid75,2,0.662186,-0.0278078360030324,-0.0420211575869192,-0.0420211575869192,0.0,-0.0338875799153484,0 days 00:10:39.073196
145,ExpGrad.1,1,0.708033,-0.0205382328616895,-0.1070704291422174,-0.1070704291422174,-0.0303618028847759,-0.012423831057276,0 days 00:03:30.451805
146,ExpGrad.01,1,0.604596,-0.0076441330506707,-0.0212185167161571,-0.0212185167161571,-0.0080025986056574,-0.0070259615579271,0 days 00:03:24.847925
147,RedGrid25,1,0.707929,-0.0566713285912948,-0.1357886504603401,-0.1357886504603401,-0.057201292919257,-0.0539316998758747,0 days 00:11:58.215087
148,RedGrid5,1,0.707929,-0.0566713285912948,-0.1357886504603401,-0.1357886504603401,-0.057201292919257,-0.0539316998758747,0 days 00:12:11.739411
149,RedGrid75,1,0.68958,-0.0012267790937027,-0.0628722400159185,-0.0628722400159185,0.0,0.0,0 days 00:12:10.834503
150,ExpGrad.1,0,0.706715,-0.0814940534186516,-0.0984181136198871,-0.0984181136198871,-0.0720035579454806,-0.0718764058255164,0 days 00:03:20.995038
151,ExpGrad.01,0,0.688046,-0.0070565447957487,-0.0128570854956929,-0.0128570854956929,-0.0041810518168147,-0.0035519855448963,0 days 00:07:57.436810
152,RedGrid25,0,0.682904,-0.1160255547119161,-0.1494866962928476,-0.1494866962928476,-0.0965503894836398,-0.0974026664828221,0 days 00:12:00.595260
153,RedGrid5,0,0.682904,-0.1160255547119161,-0.1494866962928476,-0.1494866962928476,-0.0965503894836398,-0.0974026664828221,0 days 00:12:54.206360
154,RedGrid75,0,0.682904,-0.1160255547119161,-0.1494866962928476,-0.1494866962928476,-0.0965503894836398,-0.0974026664828221,0 days 00:12:48.387384
155,ExpGrad.1,1,0.711948,-0.0424864107805781,-0.120605823966006,-0.120605823966006,-0.0469147732355678,-0.0376074065386667,0 days 00:02:57.414356
156,ExpGrad.01,1,0.596793,-0.0011060484821273,-0.00549497026306,-0.00549497026306,0.0,-0.0015831020060373,0 days 00:04:40.075291
157,RedGrid25,1,0.706629,-0.0666429712439748,-0.1391597406093218,-0.1391597406093218,-0.077854707255072,-0.0581768885130639,0 days 00:12:47.023446
158,RedGrid5,1,0.697465,-0.0018202045971992,-0.0930121517887582,-0.0930121517887582,0.0,0.0,0 days 00:12:46.070063
159,RedGrid75,1,0.697465,-0.0018202045971992,-0.0930121517887582,-0.0930121517887582,0.0,0.0,0 days 00:12:49.497812
160,ExpGrad.1,1,0.711103,-0.0373800070053864,-0.1257480097812391,-0.1257480097812391,-0.0532560350746517,-0.0258628546735555,0 days 00:02:25.100687
161,ExpGrad.01,1,0.603193,-8.112837552396461e-05,-0.0041396957765935,-0.0041396957765935,0.0,0.0,0 days 00:03:16.629195
162,RedGrid25,1,0.706764,-0.0524902328571233,-0.1398318176425068,-0.1398318176425068,-0.0524241888145809,-0.0498158900664927,0 days 00:08:42.996438
163,RedGrid5,1,0.706764,-0.0524902328571233,-0.1398318176425068,-0.1398318176425068,-0.0524241888145809,-0.0498158900664927,0 days 00:08:40.000533
164,RedGrid75,1,0.694485,-0.0020429389570743,-0.1042439925342909,-0.1042439925342909,0.0,0.0,0 days 00:08:37.591758
165,ExpGrad.1,0,0.70594,-0.0768638584590125,-0.0941188968617882,-0.0941188968617882,-0.0671470254845905,-0.067118271391099,0 days 00:03:47.239995
166,ExpGrad.01,0,0.685568,-0.0117175377563924,-0.0148438867547116,-0.0148438867547116,-0.010165566191288,-0.0098366053483573,0 days 00:06:53.773092
167,RedGrid25,0,0.693926,-0.0361685778025209,-0.0430726708218311,-0.0387585527139993,-0.0195593012432835,-0.0430726708218311,0 days 00:16:19.807321
168,RedGrid5,0,0.693926,-0.0361685778025209,-0.0430726708218311,-0.0387585527139993,-0.0195593012432835,-0.0430726708218311,0 days 00:16:36.754535
169,RedGrid75,0,0.693926,-0.0361685778025209,-0.0430726708218311,-0.0387585527139993,-0.0195593012432835,-0.0430726708218311,0 days 00:16:15.137458
170,ExpGrad.1,1,0.712031,-0.0376881611593767,-0.1171863864105654,-0.1171863864105654,-0.0311313742086085,-0.0388224651855565,0 days 00:02:26.975132
171,ExpGrad.01,1,0.583752,-0.0044128866563905,-0.018648705164227,-0.018648705164227,0.0,-0.0064077077776717,0 days 00:02:33.985168
172,RedGrid25,1,0.694891,-0.001656084356044,-0.0836827896898653,-0.0836827896898653,0.0,0.0,0 days 00:11:10.301698
173,RedGrid5,1,0.694891,-0.001656084356044,-0.0836827896898653,-0.0836827896898653,0.0,0.0,0 days 00:11:11.405499
174,RedGrid75,1,0.694891,-0.001656084356044,-0.0836827896898653,-0.0836827896898653,0.0,0.0,0 days 00:11:11.450412
175,ExpGrad.1,1,0.70937,-0.0170156345734534,-0.0952147338131017,-0.0952147338131017,0.0,-0.0240601533178772,0 days 00:03:05.215187
176,ExpGrad.01,1,0.592605,-3.057902839585262e-05,-0.0015730471283179,-0.0015730471283179,0.0,0.0,0 days 00:03:41.104369
177,RedGrid25,1,0.707841,-0.063562294850717,-0.1248842871875008,-0.1248842871875008,-0.061683172189187,-0.0627153003119777,0 days 00:14:16.024348
178,RedGrid5,1,0.697715,-0.0062299518982986,-0.0891335155030418,-0.0891335155030418,0.0,-0.0071352850288407,0 days 00:14:12.386429
179,RedGrid75,1,0.697715,-0.0062299518982986,-0.0891335155030418,-0.0891335155030418,0.0,-0.0071352850288407,0 days 00:14:12.757083
180,ExpGrad.1,1,0.711017,-0.0407927837607471,-0.1104714086335013,-0.1104714086335013,-0.0547389057904044,-0.0309148052159657,0 days 00:02:54.203420
