,method,k_set,accuracy,mean_unfairness,max_unfairness,A_unfairness,B_unfairness,C_unfairness,runtime
23,RedGrid5,2,0.725025,-0.0791809497152037,-0.1125173804542712,-0.1125173804542712,-0.0726140703345555,-0.0539032963765616,0 days 00:14:08.793596
24,RedGrid75,2,0.66003,-0.0129021811170801,-0.0370039111011337,-0.0370039111011337,0.0,0.0,0 days 00:14:08.876497
25,ExpGrad.1,1,0.711021,-0.0256082550077547,-0.112949304062187,-0.112949304062187,-0.0202274322381385,-0.0258837927905215,0 days 00:02:50.174689
26,ExpGrad.01,1,0.60924,-0.0185098039357246,-0.0250881460988692,-0.0250881460988692,-0.0149309616272148,-0.0202828417329951,0 days 00:04:08.773810
27,RedGrid25,1,0.700774,-0.0063700046346328,-0.1040950968452003,-0.1040950968452003,0.0,-0.006871250909325,0 days 00:13:23.155692
28,RedGrid5,1,0.700774,-0.0063700046346328,-0.1040950968452003,-0.1040950968452003,0.0,-0.006871250909325,0 days 00:13:15.634133
29,RedGrid75,1,0.700774,-0.0063700046346328,-0.1040950968452003,-0.1040950968452003,0.0,-0.006871250909325,0 days 00:13:02.857994
30,ExpGrad.1,2,0.698616,-0.0601828910873078,-0.0790689951989423,-0.0790689951989423,-0.0681815002190109,-0.0378503017158725,0 days 00:02:47.931665
31,ExpGrad.01,2,0.619459,-0.0045056282886984,-0.0051530125893036,-0.0047942186606244,-0.0051530125893036,-0.0038083466324264,0 days 00:04:12.491556
32,RedGrid25,2,0.705235,-0.0516348040471572,-0.0899716474657761,-0.0899716474657761,-0.0771669075876474,0.0,0 days 00:14:11.093288
33,RedGrid5,2,0.668449,-0.0294594644441821,-0.051902840547381,-0.0433368145568427,-0.051902840547381,-0.0018188872860757,0 days 00:14:08.741581
34,RedGrid75,2,0.668449,-0.0294594644441821,-0.051902840547381,-0.0433368145568427,-0.051902840547381,-0.0018188872860757,0 days 00:14:10.464218
35,ExpGrad.1,0,0.706624,-0.0829396613532899,-0.0996003191944536,-0.0996003191944536,-0.0755505666939378,-0.0724648233452074,0 days 00:03:34.033070
36,ExpGrad.01,0,0.686706,-0.0151645121387055,-0.0196881600983841,-0.0196881600983841,-0.0124618557619615,-0.0127043634459895,0 days 00:08:44.530304
37,RedGrid25,0,0.69102,-0.0214669909903613,-0.0272574463537498,-0.0272574463537498,-0.0077046605809877,-0.0239981965099899,0 days 00:13:29.342044
38,RedGrid5,0,0.69102,-0.0214669909903613,-0.0272574463537498,-0.0272574463537498,-0.0077046605809877,-0.0239981965099899,0 days 00:13:28.801151
39,RedGrid75,0,0.69102,-0.0214669909903613,-0.0272574463537498,-0.0272574463537498,-0.0077046605809877,-0.0239981965099899,0 days 00:13:12.488977
40,ExpGrad.1,0,0.707365,-0.0828954007333556,-0.1007783910437941,-0.1007783910437941,-0.0749184979851758,-0.0716528936290068,0 days 00:03:40.801483
41,ExpGrad.01,0,0.688279,-0.0113735613236432,-0.0177225084966181,-0.0177225084966181,-0.0070180148902997,-0.0082264909357971,0 days 00:10:35.795179
42,RedGrid25,0,0.694559,-0.0351858558075707,-0.0411415019014969,-0.03856738394826,-0.0190949246901738,-0.0411415019014969,0 days 00:15:46.643658
43,RedGrid5,0,0.694559,-0.0351858558075707,-0.0411415019014969,-0.03856738394826,-0.0190949246901738,-0.0411415019014969,0 days 00:16:13.087891
44,RedGrid75,0,0.694559,-0.0351858558075707,-0.0411415019014969,-0.03856738394826,-0.0190949246901738,-0.0411415019014969,0 days 00:16:11.099650
45,ExpGrad.1,1,0.707331,-0.0115375066545011,-0.0943189621071822,-0.0943189621071822,-0.0139386323352369,-0.0076403782399261,0 days 00:02:35.352671
46,ExpGrad.01,1,0.58538,-8.064256682581715e-05,-0.0041223829932072,-0.0041223829932072,0.0,0.0,0 days 00:02:42.599549
47,RedGrid25,1,0.707829,-0.0717942113625447,-0.1362982207703184,-0.1362982207703184,-0.07899291982521,-0.0658057417327966,0 days 00:12:50.499001
48,RedGrid5,1,0.700438,-0.0033948606656388,-0.0960024240836225,-0.0960024240836225,0.0,-0.0024042826052715,0 days 00:12:47.456893
49,RedGrid75,1,0.700438,-0.0033948606656388,-0.0960024240836225,-0.0960024240836225,0.0,-0.0024042826052715,0 days 00:12:33.388777
50,ExpGrad.1,2,0.688914,-0.0370924445422228,-0.0737079495002689,-0.0737079495002689,-0.0086113244223901,-0.0235958731753699,0 days 00:05:41.783233
51,ExpGrad.01,2,0.616985,-0.0037429936570356,-0.0062321739238617,-0.0062321739238617,-0.00074745933461,-0.0035304079018393,0 days 00:04:07.268027
52,RedGrid25,2,0.693962,-0.0334405407924728,-0.0790724217446486,-0.0790724217446486,0.0,-0.0152537511827112,0 days 00:13:24.763739
53,RedGrid5,2,0.628671,-0.014806438533258,-0.0426318912292664,-0.0426318912292664,0.0,0.0,0 days 00:13:18.843385
54,RedGrid75,2,0.628671,-0.014806438533258,-0.0426318912292664,-0.0426318912292664,0.0,0.0,0 days 00:12:33.996234
55,ExpGrad.1,2,0.721917,-0.0727016036399451,-0.109200084431858,-0.109200084431858,-0.0679419782017923,-0.0426890354799056,0 days 00:02:15.337863
56,ExpGrad.01,2,0.61289,-0.0041908618862027,-0.0119147198634911,-0.0119147198634911,0.0,0.0,0 days 00:03:22.290145
57,RedGrid25,2,0.731469,-0.0949102199698848,-0.1236037091239845,-0.1236037091239845,-0.1014288318174594,-0.0643528463157435,0 days 00:10:58.576431
58,RedGrid5,2,0.686388,-0.0364505778562548,-0.0597916261663636,-0.0597916261663636,-0.0588371578885743,0.0,0 days 00:10:51.745824
59,RedGrid75,2,0.664689,-0.0227023604335921,-0.0364812278285853,-0.0364812278285853,-0.0338103565678182,-0.0026146921914154,0 days 00:10:54.498720
60,ExpGrad.1,1,0.706942,-0.0137587427064369,-0.0913904180830114,-0.0913904180830114,0.0,-0.0189734375184806,0 days 00:02:37.234870
61,ExpGrad.01,1,0.591391,-0.0036205160511718,-0.0055687420495945,-0.0054271548993998,0.0,-0.0055687420495945,0 days 00:06:09.148529
62,RedGrid25,1,0.700939,-0.0148846638358951,-0.1037626954929729,-0.1037626954929729,0.0,-0.0203747239919392,0 days 00:13:51.279152
63,RedGrid5,1,0.700939,-0.0148846638358951,-0.1037626954929729,-0.1037626954929729,0.0,-0.0203747239919392,0 days 00:13:53.305659
64,RedGrid75,1,0.700939,-0.0148846638358951,-0.1037626954929729,-0.1037626954929729,0.0,-0.0203747239919392,0 days 00:13:57.319777
65,ExpGrad.1,0,0.706729,-0.0787693467166581,-0.0977513838533028,-0.0977513838533028,-0.0682293601937522,-0.0679668431375087,0 days 00:03:18.453648
66,ExpGrad.01,0,0.685578,-0.0143054031831867,-0.0195880429272981,-0.0195880429272981,-0.0107583349253478,-0.0116399367693148,0 days 00:06:00.780833
67,RedGrid25,0,0.685561,-0.1264452013681421,-0.1570175115917247,-0.1570175115917247,-0.1042338114574706,-0.1119540270624869,0 days 00:12:37.188802
68,RedGrid5,0,0.685561,-0.1264452013681421,-0.1570175115917247,-0.1570175115917247,-0.1042338114574706,-0.1119540270624869,0 days 00:12:35.671456
69,RedGrid75,0,0.667988,-0.0553226947018759,-0.1136626995013241,-0.1136626995013241,-0.0034936652752742,-0.0329135769745569,0 days 00:12:49.965535
70,ExpGrad.1,0,0.706728,-0.0822181220077787,-0.1000405483499563,-0.1000405483499563,-0.0725477391176764,-0.0718910370412297,0 days 00:03:32.773680
71,ExpGrad.01,0,0.687552,-0.0134861086725643,-0.0199095410020526,-0.0199095410020526,-0.0093931501583077,-0.0101010437256027,0 days 00:06:30.510994
72,RedGrid25,0,0.690845,-0.0243234332668408,-0.0298309136786654,-0.0298309136786654,-0.0088130837211742,-0.0280760293921984,0 days 00:14:08.279977
73,RedGrid5,0,0.690845,-0.0243234332668408,-0.0298309136786654,-0.0298309136786654,-0.0088130837211742,-0.0280760293921984,0 days 00:14:13.296657
74,RedGrid75,0,0.690845,-0.0243234332668408,-0.0298309136786654,-0.0298309136786654,-0.0088130837211742,-0.0280760293921984,0 days 00:13:58.134927
75,ExpGrad.1,2,0.726518,-0.0829709845183668,-0.1106684826493601,-0.1106684826493601,-0.0901232415482499,-0.0537974570409494,0 days 00:04:27.866277
76,ExpGrad.01,2,0.631938,-0.0073283158495762,-0.0146496059132737,-0.0146496059132737,-0.0086376407790421,0.0,0 days 00:04:14.730969
77,RedGrid25,2,0.725804,-0.0862986380411704,-0.1123385190729674,-0.1123385190729674,-0.0840247896120016,-0.0648023431837711,0 days 00:14:48.684115
78,RedGrid5,2,0.701977,-0.0552616693942204,-0.0803010917342228,-0.0803010917342228,-0.0781247404129588,-0.0180792779523917,0 days 00:14:48.714406
79,RedGrid75,2,0.684611,-0.0279939405775979,-0.0752309796080986,-0.0752309796080986,0.0,-0.0047329644233687,0 days 00:14:44.081430
80,ExpGrad.1,0,0.707564,-0.077570396742337,-0.0965961289695197,-0.0965961289695197,-0.0639871512254944,-0.0683311325526849,0 days 00:03:51.643985
81,ExpGrad.01,0,0.686445,-0.0090019265613123,-0.0139515755300129,-0.0139515755300129,-0.0067055231127485,-0.0059144083995377,0 days 00:06:42.266162
82,RedGrid25,0,0.68729,-0.0807345354245472,-0.1136935017725472,-0.1136935017725472,-0.0044040293139265,-0.0939109329199947,0 days 00:14:10.779958
83,RedGrid5,0,0.68729,-0.0807345354245472,-0.1136935017725472,-0.1136935017725472,-0.0044040293139265,-0.0939109329199947,0 days 00:14:10.159072
84,RedGrid75,0,0.66562,-0.0298604756347999,-0.0825344999843719,-0.0825344999843719,0.0,0.0,0 days 00:14:12.479304
85,ExpGrad.1,0,0.707582,-0.0820496937327533,-0.0997046089051614,-0.0997046089051614,-0.0719890950803261,-0.0721063042423013,0 days 00:02:29.899699
86,ExpGrad.01,0,0.687442,-0.0129505930178771,-0.0171582926872231,-0.0171582926872231,-0.0123208623220179,-0.0096012314150539,0 days 00:05:38.812271
87,RedGrid25,0,0.697197,-0.0652996463841166,-0.0813150484906032,-0.059688179865356,-0.0813150484906032,-0.0613585290489095,0 days 00:08:43.078706
88,RedGrid5,0,0.697197,-0.0652996463841166,-0.0813150484906032,-0.059688179865356,-0.0813150484906032,-0.0613585290489095,0 days 00:08:43.343966
89,RedGrid75,0,0.697197,-0.0652996463841166,-0.0813150484906032,-0.059688179865356,-0.0813150484906032,-0.0613585290489095,0 days 00:08:43.043279
90,ExpGrad.1,2,0.692574,-0.0506051372476444,-0.0861252564083615,-0.0861252564083615,0.0,-0.0532719976089009,0 days 00:03:06.978518
91,ExpGrad.01,2,0.602796,-0.004453608467911,-0.0129072920909574,-0.0129072920909574,0.0,0.0,0 days 00:04:25.868961
92,RedGrid25,2,0.730238,-0.1041164571672034,-0.1278892414043592,-0.1278892414043592,-0.1037515636592874,-0.0834411668805224,0 days 00:13:44.314594
93,RedGrid5,2,0.661461,-0.0192530223026632,-0.0496137333076734,-0.0496137333076734,0.0,-0.0054424997787538,0 days 00:13:22.171805
94,RedGrid75,2,0.661461,-0.0192530223026632,-0.0496137333076734,-0.0496137333076734,0.0,-0.0054424997787538,0 days 00:13:27.439594
95,ExpGrad.1,0,0.706405,-0.0736011841776865,-0.09119341650324,-0.09119341650324,-0.0601223655444504,-0.0655833929500627,0 days 00:03:41.645125
96,ExpGrad.01,0,0.689115,-0.0123653295916333,-0.0174982581420777,-0.0174982581420777,-0.0099255916558179,-0.009199414605801,0 days 00:08:29.025920
97,RedGrid25,0,0.685735,-0.1237266722052638,-0.152149410974805,-0.152149410974805,-0.1016975032295438,-0.110912434642053,0 days 00:15:20.496953
98,RedGrid5,0,0.685735,-0.1237266722052638,-0.152149410974805,-0.152149410974805,-0.1016975032295438,-0.110912434642053,0 days 00:15:23.959969
99,RedGrid75,0,0.667383,-0.0509482523347523,-0.1071833938914059,-0.1071833938914059,0.0,-0.0296711475126422,0 days 00:15:22.864232
100,ExpGrad.1,1,0.709541,-0.0325946768494127,-0.1114429647939559,-0.1114429647939559,-0.0494207288942569,-0.0208235992262162,0 days 00:03:15.519675
101,ExpGrad.01,1,0.589152,-0.0019951959446777,-0.0126535615582948,-0.0126535615582948,-0.0049991825097768,0.0,0 days 00:05:11.417500
102,RedGrid25,1,0.704771,-0.0767519883849633,-0.1386086337158883,-0.1386086337158883,-0.0837392365865091,-0.0709584550334518,0 days 00:16:35.104340
103,RedGrid5,1,0.704771,-0.0767519883849633,-0.1386086337158883,-0.1386086337158883,-0.0837392365865091,-0.0709584550334518,0 days 00:16:34.761418
104,RedGrid75,1,0.684235,-0.0007936464846404,-0.0404466482899873,-0.0404466482899873,0.0,0.0,0 days 00:16:36.501676
105,ExpGrad.1,0,0.706287,-0.0819742272695158,-0.100452468749307,-0.100452468749307,-0.0721467591958572,-0.0711974906940623,0 days 00:03:17.485266
106,ExpGrad.01,0,0.688268,-0.0135885740549715,-0.018808348626819,-0.018808348626819,-0.0114189888770633,-0.0102075220215956,0 days 00:09:17.060255
107,RedGrid25,0,0.686302,-0.1231091216771506,-0.153120893200834,-0.153120893200834,-0.1019552326351606,-0.1084894698214532,0 days 00:12:08.326717
108,RedGrid5,0,0.686302,-0.1231091216771506,-0.153120893200834,-0.153120893200834,-0.1019552326351606,-0.1084894698214532,0 days 00:12:07.675727
109,RedGrid75,0,0.686302,-0.1231091216771506,-0.153120893200834,-0.153120893200834,-0.1019552326351606,-0.1084894698214532,0 days 00:12:16.819217
110,ExpGrad.1,1,0.709636,-0.0356829412064151,-0.1086145896493256,-0.1086145896493256,-0.0469946746984477,-0.027149101827353,0 days 00:03:45.392378
111,ExpGrad.01,1,0.58814,-0.0006560145319922,-0.0187852661170396,-0.0187852661170396,-0.0002290735597832,-0.0003326014451802,0 days 00:03:29.967601
112,RedGrid25,1,0.705397,-0.0574658613460018,-0.1298452858450383,-0.1298452858450383,-0.0604270926013753,-0.0535846143565352,0 days 00:16:03.607194
113,RedGrid5,1,0.705397,-0.0574658613460018,-0.1298452858450383,-0.1298452858450383,-0.0604270926013753,-0.0535846143565352,0 days 00:16:36.137868
114,RedGrid75,1,0.705397,-0.0574658613460018,-0.1298452858450383,-0.1298452858450383,-0.0604270926013753,-0.0535846143565352,0 days 00:16:32.647258
115,ExpGrad.1,1,0.71172,-0.046144958108862,-0.1268655045464463,-0.1268655045464463,-0.0463183091037904,-0.0435067298106556,0 days 00:04:07.192443
116,ExpGrad.01,1,0.616758,-0.0016510064619031,-0.0266598766810124,-0.0266598766810124,-0.0032112098215947,0.0,0 days 00:04:46.483836
117,RedGrid25,1,0.704586,-0.06963830035033,-0.1484629364235763,-0.1484629364235763,-0.0733115047264408,-0.0651231164512607,0 days 00:15:57.433180
118,RedGrid5,1,0.699275,-0.0106284159878847,-0.1134527507537371,-0.1134527507537371,0.0,-0.013271256985509,0 days 00:15:50.691078
119,RedGrid75,1,0.699275,-0.0106284159878847,-0.1134527507537371,-0.1134527507537371,0.0,-0.013271256985509,0 days 00:14:30.278591
120,ExpGrad.1,0,0.707363,-0.0834840941178974,-0.1008359587868663,-0.1008359587868663,-0.0744461780528706,-0.0732361729026216,0 days 00:03:16.143635
121,ExpGrad.01,0,0.685898,-0.0143016668431859,-0.0192720519043568,-0.0192720519043568,-0.010825700384546,-0.0118568694734726,0 days 00:06:01.701988
122,RedGrid25,0,0.694376,-0.0520604586703319,-0.075422357380892,-0.0494459764710027,-0.075422357380892,-0.0414353118331817,0 days 00:11:37.134328
123,RedGrid5,0,0.694376,-0.0520604586703319,-0.075422357380892,-0.0494459764710027,-0.075422357380892,-0.0414353118331817,0 days 00:11:42.859009
124,RedGrid75,0,0.694376,-0.0520604586703319,-0.075422357380892,-0.0494459764710027,-0.075422357380892,-0.0414353118331817,0 days 00:11:41.540743
125,ExpGrad.1,1,0.70836,-0.0204878133528683,-0.1024500586328737,-0.1024500586328737,-0.0131717882708484,-0.0219856349296287,0 days 00:03:04.400374
126,ExpGrad.01,1,0.58246,-3.711895888155841e-05,-0.0018855429642967,-0.0018855429642967,0.0,0.0,0 days 00:03:18.770501
127,RedGrid25,1,0.699701,-0.0093405416595391,-0.1001499935519105,-0.1001499935519105,0.0,-0.0116846690455456,0 days 00:12:27.949449
128,RedGrid5,1,0.699701,-0.0093405416595391,-0.1001499935519105,-0.1001499935519105,0.0,-0.0116846690455456,0 days 00:12:40.694243
129,RedGrid75,1,0.699701,-0.0093405416595391,-0.1001499935519105,-0.1001499935519105,0.0,-0.0116846690455456,0 days 00:12:40.501942
130,ExpGrad.1,2,0.715874,-0.0591400005217839,-0.0983258148503329,-0.0983258148503329,-0.0416431942853715,-0.0356789304795525,0 days 00:02:01.374392
131,ExpGrad.01,2,0.629877,-0.0056247271422855,-0.0139087903268585,-0.0139087903268585,0.0,-0.0019494371279045,0 days 00:03:24.487295
132,RedGrid25,2,0.717322,-0.0642711766408116,-0.1024314112573075,-0.1024314112573075,-0.0726485552968728,-0.0244719343777563,0 days 00:11:02.934657
133,RedGrid5,2,0.694417,-0.0449932821548441,-0.0928183052357505,-0.0928183052357505,0.0,-0.0321266011674258,0 days 00:11:01.408225
134,RedGrid75,2,0.686063,-0.0334881661522447,-0.0573584351819835,-0.0573584351819835,-0.0438819750480869,-0.0051553382347905,0 days 00:10:55.997839
135,ExpGrad.1,2,0.711676,-0.0700966346079387,-0.1028621100428684,-0.1028621100428684,-0.0714328664395776,-0.0401172664108235,0 days 00:02:37.794070
136,ExpGrad.01,2,0.614149,-0.0053287816157148,-0.0123470109614861,-0.006072147084228,-0.0123470109614861,0.0,0 days 00:03:38.757917
137,RedGrid25,2,0.713308,-0.0712959720498433,-0.0974844513391683,-0.0974844513391683,-0.0773648795879258,-0.0440075595045481,0 days 00:10:56.548014
138,RedGrid5,2,0.69661,-0.0463093333416716,-0.0801425317832069,-0.0801425317832069,-0.0650969958153362,-0.0037726441680818,0 days 00:10:52.889382
139,RedGrid75,2,0.67012,-0.0296177853466526,-0.0512754058128407,-0.0512754058128407,-0.0452352217388923,0.0,0 days 00:10:29.364516
140,ExpGrad.1,2,0.674044,-0.0402753572173736,-0.0748598989310644,-0.0748598989310644,-0.0289407603400531,-0.0168639674628706,0 days 00:04:33.915196
141,ExpGrad.01,2,0.613637,-0.0032183940692801,-0.0092055253224563,-0.0092055253224563,0.0,0.0,0 days 00:05:01.503812
142,RedGrid25,2,0.715846,-0.1061107300225932,-0.1589003004890052,-0.1197199132067213,-0.1589003004890052,-0.0588673470238194,0 days 00:14:03.897711
143,RedGrid5,2,0.615822,-0.0128567141473954,-0.0256118876725343,-0.0003003515989152,-0.0256118876725343,-0.0156169886486756,0 days 00:13:59.505322
144,RedGrid75,2,0.615822,-0.0128567141473954,-0.0256118876725343,-0.0003003515989152,-0.0256118876725343,-0.0156169886486756,0 days 00:13:47.412389
145,ExpGrad.1,1,0.710872,-0.0387093412738488,-0.1123470679038998,-0.1123470679038998,-0.0478334044947587,-0.031359017264531,0 days 00:03:28.615575
146,ExpGrad.01,1,0.604775,-0.0001186278183646,-0.0060853742328546,-0.0060853742328546,0.0,0.0,0 days 00:04:09.363856
147,RedGrid25,1,0.707906,-0.0729962260669296,-0.1381493105464569,-0.1381493105464569,-0.0770619772738262,-0.068720464132156,0 days 00:16:01.956342
148,RedGrid5,1,0.699173,-0.0019013004876334,-0.0975329830376989,-0.0975329830376989,0.0,0.0,0 days 00:16:25.544590
149,RedGrid75,1,0.699173,-0.0019013004876334,-0.0975329830376989,-0.0975329830376989,0.0,0.0,0 days 00:16:24.291487
150,ExpGrad.1,0,0.706945,-0.0812034498609579,-0.0985525243011047,-0.0985525243011047,-0.0720736507747258,-0.0710448560770866,0 days 00:03:46.537488
151,ExpGrad.01,0,0.688469,-0.0127658941405228,-0.0170864988131271,-0.0170864988131271,-0.0113140321377933,-0.0097816475110692,0 days 00:07:49.289643
152,RedGrid25,0,0.68646,-0.1253959283920656,-0.1545978526745594,-0.1545978526745594,-0.1043878022742653,-0.1114156502981038,0 days 00:13:27.704908
153,RedGrid5,0,0.68646,-0.1253959283920656,-0.1545978526745594,-0.1545978526745594,-0.1043878022742653,-0.1114156502981038,0 days 00:13:20.104695
154,RedGrid75,0,0.68646,-0.1253959283920656,-0.1545978526745594,-0.1545978526745594,-0.1043878022742653,-0.1114156502981038,0 days 00:13:18.534254
155,ExpGrad.1,1,0.712382,-0.0522895526162908,-0.1277606903173352,-0.1277606903173352,-0.0566866210218831,-0.0474712289358032,0 days 00:02:47.188763
156,ExpGrad.01,1,0.603657,-0.0069507482877822,-0.0116825295282398,-0.0116825295282398,-0.0089236378970676,-0.0057095022373537,0 days 00:04:13.013099
157,RedGrid25,1,0.706125,-0.0608341750304014,-0.1373621647704523,-0.1373621647704523,-0.065431025707941,-0.0558719005792218,0 days 00:12:24.365166
158,RedGrid5,1,0.706125,-0.0608341750304014,-0.1373621647704523,-0.1373621647704523,-0.065431025707941,-0.0558719005792218,0 days 00:12:24.325927
159,RedGrid75,1,0.706125,-0.0608341750304014,-0.1373621647704523,-0.1373621647704523,-0.065431025707941,-0.0558719005792218,0 days 00:12:19.442125
160,ExpGrad.1,1,0.710119,-0.0188393351901834,-0.1109943844571148,-0.1109943844571148,-0.0089595153399578,-0.0214492703147901,0 days 00:02:39.424707
161,ExpGrad.01,1,0.60306,-0.000248157449919,-0.0065527171780702,-0.0065527171780702,-0.0003444885643497,0.0,0 days 00:03:39.060548
162,RedGrid25,1,0.699857,-0.0085652778256226,-0.1100822832657761,-0.1100822832657761,0.0,-0.0101593844479468,0 days 00:11:47.346776
163,RedGrid5,1,0.699857,-0.0085652778256226,-0.1100822832657761,-0.1100822832657761,0.0,-0.0101593844479468,0 days 00:11:46.076647
164,RedGrid75,1,0.699857,-0.0085652778256226,-0.1100822832657761,-0.1100822832657761,0.0,-0.0101593844479468,0 days 00:11:42.168113
165,ExpGrad.1,0,0.707635,-0.0843745238782297,-0.1019666898729731,-0.1019666898729731,-0.0767816007858889,-0.0731109530787765,0 days 00:02:41.498501
166,ExpGrad.01,0,0.684742,-0.0139660118638795,-0.0195156641454098,-0.0195156641454098,-0.0090860531882032,-0.0117864843824634,0 days 00:04:39.546296
167,RedGrid25,0,0.683905,-0.1142139051308322,-0.1492021849193933,-0.1492021849193933,-0.0956240039288625,-0.0937410556633429,0 days 00:10:26.445702
168,RedGrid5,0,0.683905,-0.1142139051308322,-0.1492021849193933,-0.1492021849193933,-0.0956240039288625,-0.0937410556633429,0 days 00:10:06.046211
169,RedGrid75,0,0.683905,-0.1142139051308322,-0.1492021849193933,-0.1492021849193933,-0.0956240039288625,-0.0937410556633429,0 days 00:10:22.005383
170,ExpGrad.1,1,0.709276,-0.0089321003407023,-0.1008115098964023,-0.1008115098964023,0.0,-0.0110068146234056,0 days 00:03:00.902333
171,ExpGrad.01,1,0.59803,-0.0004666948273985,-0.0133170837878524,-0.0133170837878524,-0.0005846559427593,0.0,0 days 00:03:00.181398
172,RedGrid25,1,0.701389,-0.0033114271434478,-0.1000150436319803,-0.1000150436319803,0.0,-0.0021239483176977,0 days 00:12:32.466029
173,RedGrid5,1,0.701389,-0.0033114271434478,-0.1000150436319803,-0.1000150436319803,0.0,-0.0021239483176977,0 days 00:12:42.977791
174,RedGrid75,1,0.701389,-0.0033114271434478,-0.1000150436319803,-0.1000150436319803,0.0,-0.0021239483176977,0 days 00:12:29.908548
175,ExpGrad.1,1,0.71048,-0.0348338897093665,-0.121113093684635,-0.121113093684635,-0.038778709448292,-0.0299708524030981,0 days 00:01:36.736196
176,ExpGrad.01,1,0.593223,-0.0019716414461814,-0.0075743362185188,-0.0075743362185188,-0.0046641047887954,-0.0003088291485053,0 days 00:02:07.180981
177,RedGrid25,1,0.705669,-0.0658839358874331,-0.1486123686236891,-0.1486123686236891,-0.070452140290057,-0.0607866056509885,0 days 00:09:08.370944
178,RedGrid5,1,0.705669,-0.0658839358874331,-0.1486123686236891,-0.1486123686236891,-0.070452140290057,-0.0607866056509885,0 days 00:09:01.018590
179,RedGrid75,1,0.705669,-0.0658839358874331,-0.1486123686236891,-0.1486123686236891,-0.070452140290057,-0.0607866056509885,0 days 00:08:55.805905
