,method,k_set,accuracy,mean_unfairness,max_unfairness,A_unfairness,B_unfairness,C_unfairness,runtime
22,RedGrid25,2,0.71503,-0.0687510915862086,-0.0918833993691967,-0.0918833993691967,-0.073375830953752,-0.0450615842108124,0 days 00:10:36.464282
23,RedGrid5,2,0.71503,-0.0687510915862086,-0.0918833993691967,-0.0918833993691967,-0.073375830953752,-0.0450615842108124,0 days 00:10:34.892611
24,RedGrid75,2,0.669438,-0.0216270525498041,-0.0623874043226957,-0.0623874043226957,0.0,0.0,0 days 00:10:33.993746
25,ExpGrad.1,1,0.711055,-0.030889557065387,-0.1143211617026352,-0.1143211617026352,-0.0330421203039952,-0.0271065172147679,0 days 00:01:57.065191
26,ExpGrad.01,1,0.589513,-0.000128020227447,-0.0065464083376456,-0.0065464083376456,0.0,0.0,0 days 00:02:36.105895
27,RedGrid25,1,0.70048,-0.0120233948280626,-0.1139289382521027,-0.1139289382521027,-0.0014300041246713,-0.014743545402191,0 days 00:09:14.454714
28,RedGrid5,1,0.70048,-0.0120233948280626,-0.1139289382521027,-0.1139289382521027,-0.0014300041246713,-0.014743545402191,0 days 00:09:15.883378
29,RedGrid75,1,0.70048,-0.0120233948280626,-0.1139289382521027,-0.1139289382521027,-0.0014300041246713,-0.014743545402191,0 days 00:09:10.900101
30,ExpGrad.1,2,0.70236,-0.0438254358744413,-0.0754798892142558,-0.0754798892142558,-0.0258622217923633,-0.0272584696326744,0 days 00:02:00.771709
31,ExpGrad.01,2,0.623485,-0.0027441938577871,-0.0073980032612884,-0.0073980032612884,-0.0005609064611953,0.0,0 days 00:03:14.251625
32,RedGrid25,2,0.714204,-0.0704012965946883,-0.0849836589889022,-0.0849836589889022,-0.0784845723726808,-0.0517409406583972,0 days 00:08:19.641060
33,RedGrid5,2,0.654595,-0.0112743630740275,-0.0321091580259453,-0.0321091580259453,0.0,0.0,0 days 00:08:17.067874
34,RedGrid75,2,0.654595,-0.0112743630740275,-0.0321091580259453,-0.0321091580259453,0.0,0.0,0 days 00:08:14.580775
35,ExpGrad.1,0,0.706715,-0.0829023117159949,-0.1005533477108158,-0.1005533477108158,-0.0744326030159645,-0.0721540885724211,0 days 00:03:03.068499
36,ExpGrad.01,0,0.690125,-0.0168440484326734,-0.0231835285456227,-0.0231835285456227,-0.0151396171297961,-0.0122469196005529,0 days 00:06:16.842919
37,RedGrid25,0,0.687393,-0.082860195313739,-0.1162204445848961,-0.1162204445848961,-0.0059386187179105,-0.0961036052841837,0 days 00:09:08.519494
38,RedGrid5,0,0.687393,-0.082860195313739,-0.1162204445848961,-0.1162204445848961,-0.0059386187179105,-0.0961036052841837,0 days 00:09:10.630776
39,RedGrid75,0,0.664445,-0.0529400362404409,-0.1097752236961018,-0.1097752236961018,0.0,-0.0324720028407797,0 days 00:09:08.954413
40,ExpGrad.1,0,0.706827,-0.0833993557548754,-0.101057910904895,-0.101057910904895,-0.0745725123493952,-0.0727839470362583,0 days 00:03:18.414211
41,ExpGrad.01,0,0.684148,-0.0118688571724949,-0.0165103189244567,-0.0165103189244567,-0.0086763705370229,-0.0095606627659898,0 days 00:05:18.823507
42,RedGrid25,0,0.686699,-0.0767580813350544,-0.1100826346583605,-0.1100826346583605,0.0,-0.0899314818792733,0 days 00:11:01.513649
43,RedGrid5,0,0.686699,-0.0767580813350544,-0.1100826346583605,-0.1100826346583605,0.0,-0.0899314818792733,0 days 00:11:01.772190
44,RedGrid75,0,0.686699,-0.0767580813350544,-0.1100826346583605,-0.1100826346583605,0.0,-0.0899314818792733,0 days 00:10:58.725001
45,ExpGrad.1,1,0.711189,-0.0462574381502004,-0.1217315063296986,-0.1217315063296986,-0.0605352997001269,-0.0359971707807418,0 days 00:02:24.479231
46,ExpGrad.01,1,0.598495,-0.0020611734527357,-0.0118216686126791,-0.0118216686126791,-0.0052332158689157,0.0,0 days 00:03:27.994908
47,RedGrid25,1,0.706449,-0.0619219014820613,-0.1407775676796212,-0.1407775676796212,-0.0684465835419297,-0.055851026831983,0 days 00:11:13.714782
48,RedGrid5,1,0.706449,-0.0619219014820613,-0.1407775676796212,-0.1407775676796212,-0.0684465835419297,-0.055851026831983,0 days 00:11:14.610602
49,RedGrid75,1,0.706449,-0.0619219014820613,-0.1407775676796212,-0.1407775676796212,-0.0684465835419297,-0.055851026831983,0 days 00:11:13.404080
50,ExpGrad.1,2,0.698342,-0.0421638728154381,-0.0819450617842673,-0.0819450617842673,-0.0121259773240129,-0.0268457252844463,0 days 00:02:28.381661
51,ExpGrad.01,2,0.611794,-0.0063366405505103,-0.0182290062959593,-0.0182290062959593,0.0,0.0,0 days 00:02:58.322148
52,RedGrid25,2,0.721208,-0.0984611508945288,-0.1151241066045933,-0.1151241066045933,-0.0959608217693608,-0.0853416454572848,0 days 00:10:40.644989
53,RedGrid5,2,0.696399,-0.0590142848655411,-0.0770529225458772,-0.0770529225458772,-0.0559968876970982,-0.0450181908889731,0 days 00:10:43.161863
54,RedGrid75,2,0.696399,-0.0590142848655411,-0.0770529225458772,-0.0770529225458772,-0.0559968876970982,-0.0450181908889731,0 days 00:10:40.515864
55,ExpGrad.1,2,0.704544,-0.0502917411521646,-0.0803467065960871,-0.0803467065960871,-0.0357337713303487,-0.0326986713085787,0 days 00:02:16.033407
56,ExpGrad.01,2,0.626019,-0.0075417836975047,-0.0106685605161863,-0.0106685605161863,-0.0017602412331752,-0.0085906537992409,0 days 00:03:25.570488
57,RedGrid25,2,0.726446,-0.0901229667676615,-0.1096580032816278,-0.1096580032816278,-0.1090699365477239,-0.0595186112594939,0 days 00:10:33.256195
58,RedGrid5,2,0.676757,-0.0360786335634418,-0.0553008831848838,-0.0553008831848838,0.0,-0.0428882807465324,0 days 00:10:30.914388
59,RedGrid75,2,0.647784,-0.0106776804217723,-0.0302813862175106,-0.0302813862175106,0.0,0.0,0 days 00:10:31.717039
60,ExpGrad.1,1,0.711211,-0.0343377115991436,-0.100691764569286,-0.100691764569286,-0.0455381974863641,-0.026118582190147,0 days 00:03:12.877104
61,ExpGrad.01,1,0.582933,-2.8986283614515197e-05,-0.0015036812063102,-0.0015036812063102,0.0,0.0,0 days 00:02:37.325979
62,RedGrid25,1,0.70825,-0.0678356005535723,-0.1290959200819595,-0.1290959200819595,-0.0770622958778181,-0.0608634283585217,0 days 00:11:03.743784
63,RedGrid5,1,0.691852,-0.0031592462889095,-0.0608430364612663,-0.0608430364612663,-0.0056881608109652,0.0,0 days 00:11:02.087718
64,RedGrid75,1,0.684473,-0.0006869198336184,-0.0356343868634708,-0.0356343868634708,0.0,0.0,0 days 00:11:00.739209
65,ExpGrad.1,0,0.706503,-0.0745678674919526,-0.093628852032926,-0.093628852032926,-0.0615750841003014,-0.0650127683632769,0 days 00:03:16.664391
66,ExpGrad.01,0,0.686369,-0.0156962718497961,-0.0201942052171141,-0.0201942052171141,-0.0111454262033595,-0.0142603068145883,0 days 00:08:21.613139
67,RedGrid25,0,0.682149,-0.1179191986838622,-0.1526130097253757,-0.1526130097253757,-0.1002666903462572,-0.0972209323271816,0 days 00:12:07.814168
68,RedGrid5,0,0.682149,-0.1179191986838622,-0.1526130097253757,-0.1526130097253757,-0.1002666903462572,-0.0972209323271816,0 days 00:12:10.968439
69,RedGrid75,0,0.667848,-0.0628377630012927,-0.1187823928892346,-0.1187823928892346,-0.0110984335864779,-0.042295572937163,0 days 00:12:10.974315
70,ExpGrad.1,0,0.707267,-0.0822978597231147,-0.0988834207773632,-0.0988834207773632,-0.073565586741974,-0.0725941918312743,0 days 00:03:54.887706
71,ExpGrad.01,0,0.688344,-0.0127053762828688,-0.0182925535350551,-0.0182925535350551,-0.0090347153588742,-0.0098407877168318,0 days 00:06:21.220675
72,RedGrid25,0,0.686995,-0.1224284929443702,-0.1513536728205511,-0.1513536728205511,-0.0995546134701796,-0.1097448279639372,0 days 00:15:25.074467
73,RedGrid5,0,0.686995,-0.1224284929443702,-0.1513536728205511,-0.1513536728205511,-0.0995546134701796,-0.1097448279639372,0 days 00:15:28.906204
74,RedGrid75,0,0.686995,-0.1224284929443702,-0.1513536728205511,-0.1513536728205511,-0.0995546134701796,-0.1097448279639372,0 days 00:15:26.094907
75,ExpGrad.1,2,0.709574,-0.0511564836397192,-0.0901762026780507,-0.0901762026780507,-0.0461126768418991,-0.0191506752722789,0 days 00:02:04.494093
76,ExpGrad.01,2,0.624658,-0.006336397462276,-0.0140477511068616,-0.0140477511068616,-0.0053561372476193,0.0,0 days 00:02:54.747267
77,RedGrid25,2,0.714873,-0.0696850271521985,-0.0897004894761364,-0.0897004894761364,-0.0820364384467889,-0.0431629749723848,0 days 00:10:32.679984
78,RedGrid5,2,0.677165,-0.0282954679097654,-0.0496055245863014,-0.0496055245863014,-0.0371812638515602,-0.002942460461682,0 days 00:10:31.363608
79,RedGrid75,2,0.677165,-0.0282954679097654,-0.0496055245863014,-0.0496055245863014,-0.0371812638515602,-0.002942460461682,0 days 00:10:30.265926
80,ExpGrad.1,0,0.706007,-0.0828113739791438,-0.1004201129568386,-0.1004201129568386,-0.0727539968000579,-0.0728734563269229,0 days 00:03:16.850074
81,ExpGrad.01,0,0.684145,-0.0134117927170853,-0.0174253635883637,-0.0174253635883637,-0.0075726458600554,-0.0131146765085482,0 days 00:04:52.932549
82,RedGrid25,0,0.685365,-0.1223004105376096,-0.1521075503071755,-0.1521075503071755,-0.1007346355300434,-0.1079978557394941,0 days 00:12:03.845220
83,RedGrid5,0,0.685365,-0.1223004105376096,-0.1521075503071755,-0.1521075503071755,-0.1007346355300434,-0.1079978557394941,0 days 00:12:11.604358
84,RedGrid75,0,0.685365,-0.1223004105376096,-0.1521075503071755,-0.1521075503071755,-0.1007346355300434,-0.1079978557394941,0 days 00:12:12.554786
85,ExpGrad.1,0,0.706957,-0.0832814769620245,-0.1011109982750865,-0.1011109982750865,-0.0738507764639839,-0.0728747520518758,0 days 00:02:39.956092
86,ExpGrad.01,0,0.685886,-0.0146818546768057,-0.019588592441766,-0.019588592441766,-0.0081153389254227,-0.0140184368498604,0 days 00:06:35.348446
87,RedGrid25,0,0.682889,-0.1155477789957854,-0.1509085691485312,-0.1509085691485312,-0.0944593928092648,-0.0962298737024339,0 days 00:12:00.088145
88,RedGrid5,0,0.682889,-0.1155477789957854,-0.1509085691485312,-0.1509085691485312,-0.0944593928092648,-0.0962298737024339,0 days 00:12:02.575724
89,RedGrid75,0,0.682889,-0.1155477789957854,-0.1509085691485312,-0.1509085691485312,-0.0944593928092648,-0.0962298737024339,0 days 00:12:09.170270
90,ExpGrad.1,2,0.72154,-0.0762182711049686,-0.1090295623999885,-0.1090295623999885,-0.0542211902550828,-0.0618723882066151,0 days 00:02:46.761835
91,ExpGrad.01,2,0.632517,-0.0083375047043224,-0.0155548137563328,-0.0155548137563328,-0.0112238402224399,0.0,0 days 00:04:24.639189
92,RedGrid25,2,0.723098,-0.0953362973488852,-0.1217739468053471,-0.1217739468053471,-0.0704886282811237,-0.0885556563215737,0 days 00:10:34.381029
93,RedGrid5,2,0.691268,-0.0433877454770958,-0.0725780398362045,-0.0648188781673457,-0.0725780398362045,-0.0047985222024699,0 days 00:10:40.876778
94,RedGrid75,2,0.691268,-0.0433877454770958,-0.0725780398362045,-0.0648188781673457,-0.0725780398362045,-0.0047985222024699,0 days 00:10:39.535824
95,ExpGrad.1,0,0.70632,-0.0785732530286007,-0.0962782819907747,-0.0962782819907747,-0.0666589729061885,-0.0696579375930284,0 days 00:03:24.078889
96,ExpGrad.01,0,0.689017,-0.0128657992582889,-0.0186007183070334,-0.0186007183070334,-0.0098819214778246,-0.009492491836986,0 days 00:07:00.895667
97,RedGrid25,0,0.686029,-0.0763245512008955,-0.1091134589166308,-0.1091134589166308,0.0,-0.0899091720272825,0 days 00:11:07.333439
98,RedGrid5,0,0.686029,-0.0763245512008955,-0.1091134589166308,-0.1091134589166308,0.0,-0.0899091720272825,0 days 00:11:10.156343
99,RedGrid75,0,0.663638,-0.0521770175223143,-0.1096198637079934,-0.1096198637079934,0.0,-0.0307517954149031,0 days 00:11:13.097154
100,ExpGrad.1,1,0.711714,-0.0435530695204423,-0.1177684299268397,-0.1177684299268397,-0.043854330285223,-0.0410818651275326,0 days 00:02:10.617736
101,ExpGrad.01,1,0.579915,-0.0057884448899257,-0.011618586021302,-0.011618586021302,-0.0111937169795202,-0.0026313848658534,0 days 00:02:33.934791
102,RedGrid25,1,0.705453,-0.0587914675000228,-0.1300414187337479,-0.1300414187337479,-0.0615489008197978,-0.0550600919694134,0 days 00:11:41.810637
103,RedGrid5,1,0.705453,-0.0587914675000228,-0.1300414187337479,-0.1300414187337479,-0.0615489008197978,-0.0550600919694134,0 days 00:11:39.241505
104,RedGrid75,1,0.705453,-0.0587914675000228,-0.1300414187337479,-0.1300414187337479,-0.0615489008197978,-0.0550600919694134,0 days 00:11:25.452953
105,ExpGrad.1,0,0.705284,-0.0847571884948344,-0.1026646595037238,-0.1026646595037238,-0.0753492142838767,-0.0742433602839781,0 days 00:03:22.903815
106,ExpGrad.01,0,0.688524,-0.0130677988404983,-0.0197391267454347,-0.0197391267454347,-0.0065019707874043,-0.0108397625724615,0 days 00:08:23.990135
107,RedGrid25,0,0.686307,-0.1356495632771831,-0.1584084445307975,-0.1584084445307975,-0.1376668277463399,-0.1145774125723173,0 days 00:10:52.776769
108,RedGrid5,0,0.66325,-0.0522559046589976,-0.1103534824483654,-0.1103534824483654,0.0,-0.0301367896509687,0 days 00:10:53.193953
109,RedGrid75,0,0.66325,-0.0522559046589976,-0.1103534824483654,-0.1103534824483654,0.0,-0.0301367896509687,0 days 00:10:53.850866
110,ExpGrad.1,1,0.710761,-0.0233192238112161,-0.1091699390932041,-0.1091699390932041,-0.0201340217684178,-0.0224041835865994,0 days 00:02:36.082474
111,ExpGrad.01,1,0.590374,-0.0172780350230236,-0.0194560853261083,-0.0138020051844732,-0.0135412450252898,-0.0194560853261083,0 days 00:02:45.842984
112,RedGrid25,1,0.702894,-0.0158004470554995,-0.1135992885833975,-0.1135992885833975,-0.0050907688690378,-0.0186798816215308,0 days 00:11:29.152344
113,RedGrid5,1,0.702894,-0.0158004470554995,-0.1135992885833975,-0.1135992885833975,-0.0050907688690378,-0.0186798816215308,0 days 00:11:26.439613
114,RedGrid75,1,0.702894,-0.0158004470554995,-0.1135992885833975,-0.1135992885833975,-0.0050907688690378,-0.0186798816215308,0 days 00:11:25.383874
115,ExpGrad.1,1,0.706775,-0.0420366933082248,-0.1114768184824259,-0.1114768184824259,-0.0396817958584819,-0.0412111417803978,0 days 00:01:44.712726
116,ExpGrad.01,1,0.58206,-0.0034842997838008,-0.007278132445618,-0.007278132445618,0.0,-0.0052962555029779,0 days 00:02:26.410745
117,RedGrid25,1,0.707879,-0.0638377468603478,-0.1299211020672133,-0.1299211020672133,-0.0736490791570426,-0.0563821373946202,0 days 00:08:37.929272
118,RedGrid5,1,0.701302,-0.0034373461742665,-0.0912948745057294,-0.0912948745057294,0.0,-0.0026462256141599,0 days 00:08:39.110454
119,RedGrid75,1,0.701302,-0.0034373461742665,-0.0912948745057294,-0.0912948745057294,0.0,-0.0026462256141599,0 days 00:08:41.562976
120,ExpGrad.1,0,0.706963,-0.0776343124162668,-0.0965643284587591,-0.0965643284587591,-0.0641994511520557,-0.0684604906200715,0 days 00:02:36.850426
121,ExpGrad.01,0,0.688067,-0.0165029254697223,-0.0219634910759014,-0.0219634910759014,-0.0118058939573151,-0.0143096754356857,0 days 00:04:40.992852
122,RedGrid25,0,0.685124,-0.1242262601951321,-0.1552668434520852,-0.1552668434520852,-0.100170274981055,-0.1103006523039408,0 days 00:09:22.432484
123,RedGrid5,0,0.685124,-0.1242262601951321,-0.1552668434520852,-0.1552668434520852,-0.100170274981055,-0.1103006523039408,0 days 00:09:19.367371
124,RedGrid75,0,0.666639,-0.0507933087836992,-0.1078701182504271,-0.1078701182504271,0.0,-0.028804207021677,0 days 00:09:21.671845
125,ExpGrad.1,1,0.710022,-0.0264845340390606,-0.1026005365901232,-0.1026005365901232,-0.0278107055729365,-0.0234054361081708,0 days 00:02:20.762074
126,ExpGrad.01,1,0.595615,0.0,0.0,0.0,0.0,0.0,0 days 00:03:08.885467
127,RedGrid25,1,0.708517,-0.0583395468047759,-0.1273771393289938,-0.1273771393289938,-0.0642622076499833,-0.0529223469518868,0 days 00:11:29.066548
128,RedGrid5,1,0.69979,-0.0018352658982945,-0.094661271182334,-0.094661271182334,0.0,0.0,0 days 00:11:25.953999
129,RedGrid75,1,0.69979,-0.0018352658982945,-0.094661271182334,-0.094661271182334,0.0,0.0,0 days 00:11:27.410203
130,ExpGrad.1,2,0.710215,-0.0553938721016402,-0.0890385747685107,-0.0890385747685107,-0.0593925075848838,-0.0230668812377879,0 days 00:02:54.018431
131,ExpGrad.01,2,0.628588,-0.0062090237103127,-0.010305681985995,-0.010177008537333,-0.010305681985995,0.0,0 days 00:04:18.106821
132,RedGrid25,2,0.706728,-0.0560576670561932,-0.0950000875501064,-0.0950000875501064,-0.0866133343223096,-0.0015004490622972,0 days 00:11:54.483506
133,RedGrid5,2,0.664255,-0.0192728499924922,-0.039600643495782,-0.039600643495782,0.0,-0.0140791510281392,0 days 00:11:45.293840
134,RedGrid75,2,0.597632,-0.011785687478646,-0.0453427760470023,0.0,-0.0453427760470023,0.0,0 days 00:11:53.856845
135,ExpGrad.1,2,0.714674,-0.063909095680199,-0.0971827873967006,-0.0971827873967006,-0.0525513068091146,-0.0417245456303088,0 days 00:03:06.424310
136,ExpGrad.01,2,0.629779,-0.0124987503538564,-0.0154148035191314,-0.0154148035191314,-0.0064853964927803,-0.0139289379242422,0 days 00:03:08.509001
137,RedGrid25,2,0.703332,-0.0607583139743538,-0.0998672088045758,-0.0998672088045758,-0.0076510216552301,-0.0614188633984214,0 days 00:10:54.081820
138,RedGrid5,2,0.668456,-0.0170743867872849,-0.0489356053794683,-0.0489356053794683,0.0,0.0,0 days 00:10:54.821000
139,RedGrid75,2,0.668456,-0.0170743867872849,-0.0489356053794683,-0.0489356053794683,0.0,0.0,0 days 00:10:53.388033
140,ExpGrad.1,2,0.712814,-0.0636158140780463,-0.0973093579854913,-0.0973093579854913,-0.0311716790613447,-0.0553568915057159,0 days 00:02:58.008201
141,ExpGrad.01,2,0.612707,-0.0035804790346655,-0.0103461282529704,-0.0103461282529704,0.0,0.0,0 days 00:03:22.424799
142,RedGrid25,2,0.724564,-0.0871391683996425,-0.1314988845933843,-0.1314988845933843,-0.0726929496909236,-0.0577485870240374,0 days 00:10:59.205854
143,RedGrid5,2,0.692451,-0.0402065040679872,-0.1011989066094556,-0.1011989066094556,0.0,-0.0131219329696584,0 days 00:10:53.300807
144,RedGrid75,2,0.674135,-0.0315924408839365,-0.0553069038122441,-0.0499266016585375,-0.0553069038122441,0.0,0 days 00:10:45.727823
145,ExpGrad.1,1,0.710715,-0.037545970124411,-0.1170212843203304,-0.1170212843203304,-0.0392114989354155,-0.0341774354382704,0 days 00:02:22.392077
146,ExpGrad.01,1,0.596037,-0.0057579216275704,-0.0191683453674935,-0.0191683453674935,-0.0108146808074425,-0.0025506569341401,0 days 00:04:19.312685
147,RedGrid25,1,0.70664,-0.0573666038319935,-0.1391095029657926,-0.1391095029657926,-0.058317679113518,-0.0543229940213053,0 days 00:11:22.958661
148,RedGrid5,1,0.698204,-0.0019114331593408,-0.0982470580671521,-0.0982470580671521,0.0,0.0,0 days 00:11:21.891347
149,RedGrid75,1,0.683624,-0.0009906738915574,-0.0509203237758119,-0.0509203237758119,0.0,0.0,0 days 00:11:20.262544
150,ExpGrad.1,0,0.706241,-0.0802328953764015,-0.0984779113472898,-0.0984779113472898,-0.0704030861541836,-0.0696096717043374,0 days 00:03:23.169713
151,ExpGrad.01,0,0.686939,-0.0121407331458364,-0.0183767281505432,-0.0183767281505432,-0.008847037976162,-0.0084734077776135,0 days 00:08:02.469539
152,RedGrid25,0,0.683224,-0.113341274237392,-0.14861628259153,-0.14861628259153,-0.0927926564003568,-0.0936528340015647,0 days 00:12:04.329923
153,RedGrid5,0,0.683224,-0.113341274237392,-0.14861628259153,-0.14861628259153,-0.0927926564003568,-0.0936528340015647,0 days 00:12:01.867317
154,RedGrid75,0,0.683224,-0.113341274237392,-0.14861628259153,-0.14861628259153,-0.0927926564003568,-0.0936528340015647,0 days 00:11:59.336324
155,ExpGrad.1,1,0.70752,-0.0157434133286622,-0.0990266062753814,-0.0990266062753814,-0.0154696531438458,-0.0133480630236618,0 days 00:01:52.075957
156,ExpGrad.01,1,0.594552,-0.0051043833506032,-0.0122667236580063,-0.0122667236580063,-0.0017242871047715,-0.0067532876534483,0 days 00:02:56.863560
157,RedGrid25,1,0.706876,-0.0625551987291661,-0.1358964785053021,-0.1358964785053021,-0.0575978604993795,-0.0630520994776654,0 days 00:08:36.565998
158,RedGrid5,1,0.706876,-0.0625551987291661,-0.1358964785053021,-0.1358964785053021,-0.0575978604993795,-0.0630520994776654,0 days 00:08:47.410447
159,RedGrid75,1,0.706876,-0.0625551987291661,-0.1358964785053021,-0.1358964785053021,-0.0575978604993795,-0.0630520994776654,0 days 00:08:45.641600
160,ExpGrad.1,1,0.709958,-0.0236204147118122,-0.0988477593789396,-0.0988477593789396,-0.0158181506969284,-0.0255991313493986,0 days 00:02:04.499731
161,ExpGrad.01,1,0.581899,-0.0023956688981523,-0.0109340932334615,-0.0109340932334615,-0.001318787144382,-0.002725952148965,0 days 00:02:07.187316
162,RedGrid25,1,0.701,-0.0130034917680263,-0.101577410511863,-0.101577410511863,-0.0041353469696676,-0.015157373269563,0 days 00:08:53.546880
163,RedGrid5,1,0.701,-0.0130034917680263,-0.101577410511863,-0.101577410511863,-0.0041353469696676,-0.015157373269563,0 days 00:08:17.786901
164,RedGrid75,1,0.701,-0.0130034917680263,-0.101577410511863,-0.101577410511863,-0.0041353469696676,-0.015157373269563,0 days 00:08:18.771238
165,ExpGrad.1,0,0.706616,-0.0774421927079243,-0.0950397536098041,-0.0950397536098041,-0.0674610670899927,-0.0674810703065453,0 days 00:03:01.390464
166,ExpGrad.01,0,0.687457,-0.013188926675051,-0.0187646476186038,-0.0187646476186038,-0.0145127934546231,-0.0075489860414998,0 days 00:05:43.483648
167,RedGrid25,0,0.682508,-0.1149386837363174,-0.1487492260271515,-0.1487492260271515,-0.0974848113488529,-0.0948462358355329,0 days 00:11:56.494191
168,RedGrid5,0,0.682508,-0.1149386837363174,-0.1487492260271515,-0.1487492260271515,-0.0974848113488529,-0.0948462358355329,0 days 00:11:54.969491
169,RedGrid75,0,0.682508,-0.1149386837363174,-0.1487492260271515,-0.1487492260271515,-0.0974848113488529,-0.0948462358355329,0 days 00:11:50.971737
170,ExpGrad.1,1,0.703032,-0.0014970871850121,-0.0766371069263373,-0.0766371069263373,0.0,0.0,0 days 00:02:40.393397
171,ExpGrad.01,1,0.56504,-0.0023412114076977,-0.002820852783586,0.0,-0.0016016571999534,-0.002820852783586,0 days 00:02:01.536633
172,RedGrid25,1,0.708536,-0.061544598077228,-0.130301655675496,-0.130301655675496,-0.068054617916311,-0.055834858998056,0 days 00:11:20.447116
173,RedGrid5,1,0.708536,-0.061544598077228,-0.130301655675496,-0.130301655675496,-0.068054617916311,-0.055834858998056,0 days 00:11:22.343412
174,RedGrid75,1,0.708536,-0.061544598077228,-0.130301655675496,-0.130301655675496,-0.068054617916311,-0.055834858998056,0 days 00:11:20.058482
175,ExpGrad.1,1,0.709707,-0.0238462153910455,-0.1052800117818024,-0.1052800117818024,-0.0181287422255013,-0.0245359483479716,0 days 00:02:08.111612
176,ExpGrad.01,1,0.606061,-0.0115018973964442,-0.0155931607571342,-0.0136581977435505,-0.0040262032835995,-0.0155931607571342,0 days 00:02:53.547157
177,RedGrid25,1,0.705851,-0.0627984781199103,-0.1336143288077776,-0.1336143288077776,-0.0706223392590681,-0.0562825837244747,0 days 00:08:27.641040
178,RedGrid5,1,0.696717,-0.0017692023213106,-0.0918158467169161,-0.0918158467169161,0.0,0.0,0 days 00:08:29.294999
179,RedGrid75,1,0.696717,-0.0017692023213106,-0.0918158467169161,-0.0918158467169161,0.0,0.0,0 days 00:08:28.259252
180,ExpGrad.1,1,0.711412,-0.0389131478009514,-0.1231877946917294,-0.1231877946917294,-0.0379646491946037,-0.0367752351374004,0 days 00:02:07.709568
