,method,k_set,accuracy,mean_unfairness,max_unfairness,A_unfairness,B_unfairness,C_unfairness,runtime
96,ExpGrad.01,0,0.684703,-0.0137408453351056,-0.0187174953658909,-0.0187174953658909,-0.010079014966111,-0.0113936106392026,0 days 00:06:08.306529
97,RedGrid25,0,0.683016,-0.1162200313080286,-0.1511154360521255,-0.1511154360521255,-0.0974902748762009,-0.095905644142842,0 days 00:13:25.975775
98,RedGrid5,0,0.683016,-0.1162200313080286,-0.1511154360521255,-0.1511154360521255,-0.0974902748762009,-0.095905644142842,0 days 00:13:26.054016
99,RedGrid75,0,0.683016,-0.1162200313080286,-0.1511154360521255,-0.1511154360521255,-0.0974902748762009,-0.095905644142842,0 days 00:13:26.057472
100,ExpGrad.1,1,0.708731,-0.0220716242304204,-0.0990825640706138,-0.0990825640706138,-0.0239259397536159,-0.018632651698187,0 days 00:02:31.060884
101,ExpGrad.01,1,0.575534,-7.632134940653223e-05,-0.0038637269426359,-0.0038637269426359,0.0,0.0,0 days 00:02:36.957962
102,RedGrid25,1,0.707169,-0.0545660976564406,-0.1296066143132318,-0.1296066143132318,-0.0594064126959246,-0.0495345263631796,0 days 00:11:24.726954
103,RedGrid5,1,0.707169,-0.0545660976564406,-0.1296066143132318,-0.1296066143132318,-0.0594064126959246,-0.0495345263631796,0 days 00:11:09.017742
104,RedGrid75,1,0.694777,-0.0016904703413254,-0.0855791446861801,-0.0855791446861801,0.0,0.0,0 days 00:12:03.313577
105,ExpGrad.1,0,0.706718,-0.0827897372265628,-0.1009231489821115,-0.1009231489821115,-0.0739558458342282,-0.0717839090185467,0 days 00:03:11.438598
106,ExpGrad.01,0,0.686301,-0.0125435127590342,-0.018161658768963,-0.018161658768963,-0.011292816851921,-0.0083115217039134,0 days 00:06:47.782133
107,RedGrid25,0,0.694317,-0.0348402950740941,-0.0415166107026262,-0.03865532824539,-0.0167264657570797,-0.0415166107026262,0 days 00:13:17.532499
108,RedGrid5,0,0.694317,-0.0348402950740941,-0.0415166107026262,-0.03865532824539,-0.0167264657570797,-0.0415166107026262,0 days 00:13:25.969765
109,RedGrid75,0,0.694317,-0.0348402950740941,-0.0415166107026262,-0.03865532824539,-0.0167264657570797,-0.0415166107026262,0 days 00:13:18.581151
110,ExpGrad.1,1,0.70924,-0.0205474464333687,-0.1002578616248076,-0.1002578616248076,-0.0096232208197932,-0.0241347894466649,0 days 00:05:19.696072
111,ExpGrad.01,1,0.594501,-4.483468647143367e-05,-0.0022795001265489,-0.0022795001265489,0.0,0.0,0 days 00:04:10.023355
112,RedGrid25,1,0.707354,-0.0616794456001445,-0.1304620310292593,-0.1304620310292593,-0.0686977507378502,-0.0556282639857566,0 days 00:14:39.829828
113,RedGrid5,1,0.699339,-0.0018648980952144,-0.094815772755559,-0.094815772755559,0.0,0.0,0 days 00:14:40.317692
114,RedGrid75,1,0.699339,-0.0018648980952144,-0.094815772755559,-0.094815772755559,0.0,0.0,0 days 00:14:35.518774
115,ExpGrad.1,1,0.704479,-0.0093903519766516,-0.0934771235977059,-0.0934771235977059,-0.0075646910206945,-0.0078044797376465,0 days 00:03:07.049421
116,ExpGrad.01,1,0.592666,-2.7109501730085776e-05,-0.0013910187613895,-0.0013910187613895,0.0,0.0,0 days 00:03:07.543171
117,RedGrid25,1,0.701061,-0.0151837561601742,-0.10391205751152,-0.10391205751152,0.0,-0.0208521122885502,0 days 00:11:44.633556
118,RedGrid5,1,0.701061,-0.0151837561601742,-0.10391205751152,-0.10391205751152,0.0,-0.0208521122885502,0 days 00:11:54.371686
119,RedGrid75,1,0.701061,-0.0151837561601742,-0.10391205751152,-0.10391205751152,0.0,-0.0208521122885502,0 days 00:11:51.983365
120,ExpGrad.1,0,0.706668,-0.081327084847313,-0.0995796047362921,-0.0995796047362921,-0.0711763899841757,-0.0709411508601761,0 days 00:03:59.942132
121,ExpGrad.01,0,0.688678,-0.0143585396470293,-0.0204133541528914,-0.0204133541528914,-0.0106228717064559,-0.0111164914080365,0 days 00:06:06.254904
122,RedGrid25,0,0.690805,-0.0206911853191344,-0.0273957651375466,-0.0273957651375466,-0.0044946585464563,-0.02375343854563,0 days 00:15:14.183813
123,RedGrid5,0,0.690805,-0.0206911853191344,-0.0273957651375466,-0.0273957651375466,-0.0044946585464563,-0.02375343854563,0 days 00:15:17.380413
124,RedGrid75,0,0.690805,-0.0206911853191344,-0.0273957651375466,-0.0273957651375466,-0.0044946585464563,-0.02375343854563,0 days 00:15:06.837697
125,ExpGrad.1,1,0.711999,-0.038159261814476,-0.1158533223801274,-0.1158533223801274,-0.0376777541884051,-0.0360829162791369,0 days 00:03:41.517733
126,ExpGrad.01,1,0.579239,-0.0005223631431098,-0.0026601440687161,-0.0026601440687161,0.0,-0.0007458387609078,0 days 00:02:22.532632
127,RedGrid25,1,0.69902,-0.0018829879073442,-0.0987901491017128,-0.0987901491017128,0.0,0.0,0 days 00:12:25.627265
128,RedGrid5,1,0.69902,-0.0018829879073442,-0.0987901491017128,-0.0987901491017128,0.0,0.0,0 days 00:12:24.010829
129,RedGrid75,1,0.69902,-0.0018829879073442,-0.0987901491017128,-0.0987901491017128,0.0,0.0,0 days 00:12:23.235661
130,ExpGrad.1,2,0.704864,-0.041753751984793,-0.0752328509776275,-0.0752328509776275,-0.0219384570697989,-0.024964242459602,0 days 00:01:46.266366
131,ExpGrad.01,2,0.623093,-0.0031656362640499,-0.005659908510135,-0.0027447949887175,0.0,-0.005659908510135,0 days 00:02:55.344518
132,RedGrid25,2,0.720672,-0.0801137275261054,-0.0980016055446008,-0.0980016055446008,-0.0871021190259324,-0.0593912508818419,0 days 00:09:07.174701
133,RedGrid5,2,0.690333,-0.0410685176729268,-0.0934707310213368,-0.0934707310213368,-0.0046978564884396,-0.0183700092927772,0 days 00:09:06.019779
134,RedGrid75,2,0.690333,-0.0410685176729268,-0.0934707310213368,-0.0934707310213368,-0.0046978564884396,-0.0183700092927772,0 days 00:09:03.401077
135,ExpGrad.1,2,0.706714,-0.0519465323626356,-0.0782965055359142,-0.0782965055359142,-0.0541573418434535,-0.026943635045296,0 days 00:03:50.628797
136,ExpGrad.01,2,0.62842,-0.007804784216944,-0.0100836869386838,-0.0082567599226612,-0.0038306484082381,-0.0100836869386838,0 days 00:03:55.421276
137,RedGrid25,2,0.717501,-0.0678101805484009,-0.101888324987338,-0.101888324987338,-0.0979991420954005,-0.0170291134640692,0 days 00:11:31.921251
138,RedGrid5,2,0.66314,-0.0110385264624747,-0.0317597288328386,-0.0317597288328386,0.0,0.0,0 days 00:11:52.973795
139,RedGrid75,2,0.640002,-0.0203571721535831,-0.0381984221980993,-0.0093080463576517,-0.0381984221980993,-0.0181745567454574,0 days 00:11:21.816448
140,ExpGrad.1,2,0.717762,-0.0637742913077832,-0.0969744367981518,-0.0969744367981518,-0.0748881114187041,-0.0267045637424711,0 days 00:03:43.563145
141,ExpGrad.01,2,0.623269,-0.0113737238166688,-0.0144056108528986,-0.0144056108528986,-0.0133650519329008,-0.0073226507743884,0 days 00:05:19.627082
142,RedGrid25,2,0.716706,-0.066979238195201,-0.1049882606460666,-0.1049882606460666,-0.0819862813758388,-0.022983054596047,0 days 00:14:11.254282
143,RedGrid5,2,0.680743,-0.0246101562416317,-0.068730022538835,-0.068730022538835,0.0,-0.0022009612542307,0 days 00:14:08.286391
144,RedGrid75,2,0.654028,-0.0125904425815154,-0.0364295772753246,-0.0364295772753246,0.0,0.0,0 days 00:14:16.490206
145,ExpGrad.1,1,0.709756,-0.0298780549339989,-0.1042072854769541,-0.1042072854769541,-0.0321119100394085,-0.0263110598613243,0 days 00:03:15.378907
146,ExpGrad.01,1,0.596487,-0.0001187610978308,-0.0060139503498669,-0.0060139503498669,0.0,0.0,0 days 00:06:21.716007
147,RedGrid25,1,0.699167,-0.0470086338754419,-0.1130333517209033,-0.1130333517209033,0.0,-0.0710149193186385,0 days 00:14:18.045585
148,RedGrid5,1,0.682769,-0.0007814474974001,-0.0395717666494166,-0.0395717666494166,0.0,0.0,0 days 00:14:14.527019
149,RedGrid75,1,0.682769,-0.0007814474974001,-0.0395717666494166,-0.0395717666494166,0.0,0.0,0 days 00:14:10.093389
150,ExpGrad.1,0,0.706563,-0.0727660586675645,-0.0913778160203961,-0.0913778160203961,-0.0598396384689114,-0.0635692662793943,0 days 00:03:13.857657
151,ExpGrad.01,0,0.686451,-0.0123739028569185,-0.0180057768988878,-0.0180057768988878,-0.0092946032701359,-0.0091302653553021,0 days 00:07:08.185999
152,RedGrid25,0,0.683029,-0.1146819496251889,-0.1493860317262797,-0.1493860317262797,-0.0965980940712339,-0.0942010968873896,0 days 00:11:57.215249
153,RedGrid5,0,0.683029,-0.1146819496251889,-0.1493860317262797,-0.1493860317262797,-0.0965980940712339,-0.0942010968873896,0 days 00:11:57.269270
154,RedGrid75,0,0.683029,-0.1146819496251889,-0.1493860317262797,-0.1493860317262797,-0.0965980940712339,-0.0942010968873896,0 days 00:11:59.669978
155,ExpGrad.1,1,0.712174,-0.0478443089209518,-0.1194025931408062,-0.1194025931408062,-0.0457004923473656,-0.0468003310294181,0 days 00:02:10.339990
156,ExpGrad.01,1,0.604945,-0.0001275199564359,-0.0064808443544945,-0.0064808443544945,0.0,0.0,0 days 00:02:35.205959
157,RedGrid25,1,0.704705,-0.0385872808422681,-0.1115392275629618,-0.1115392275629618,-0.0465850220515527,-0.0318768654142922,0 days 00:07:59.561129
158,RedGrid5,1,0.704705,-0.0385872808422681,-0.1115392275629618,-0.1115392275629618,-0.0465850220515527,-0.0318768654142922,0 days 00:07:57.385659
159,RedGrid75,1,0.704705,-0.0385872808422681,-0.1115392275629618,-0.1115392275629618,-0.0465850220515527,-0.0318768654142922,0 days 00:07:57.438868
160,ExpGrad.1,1,0.708389,-0.0272829987850803,-0.1146866361452635,-0.1146866361452635,-0.032977863907735,-0.0213922711757929,0 days 00:02:31.831378
161,ExpGrad.01,1,0.580194,-0.0067133775475877,-0.0174181585967046,-0.0174181585967046,0.0,-0.0100931578846323,0 days 00:03:01.418824
162,RedGrid25,1,0.699926,-0.001964445967845,-0.0993385847629859,-0.0993385847629859,0.0,0.0,0 days 00:12:46.020253
163,RedGrid5,1,0.699926,-0.001964445967845,-0.0993385847629859,-0.0993385847629859,0.0,0.0,0 days 00:13:10.230314
164,RedGrid75,1,0.699926,-0.001964445967845,-0.0993385847629859,-0.0993385847629859,0.0,0.0,0 days 00:12:34.791187
165,ExpGrad.1,0,0.707108,-0.081864719565286,-0.0988202836317646,-0.0988202836317646,-0.0732846801388404,-0.0717354594560986,0 days 00:03:20.338209
166,ExpGrad.01,0,0.687922,-0.0094567769304406,-0.0146696337924436,-0.0146696337924436,-0.0083336725861969,-0.005503867309119,0 days 00:06:36.498591
167,RedGrid25,0,0.683436,-0.1144692747326161,-0.148706464382843,-0.148706464382843,-0.0961898976437837,-0.094544376307105,0 days 00:12:30.516808
168,RedGrid5,0,0.683436,-0.1144692747326161,-0.148706464382843,-0.148706464382843,-0.0961898976437837,-0.094544376307105,0 days 00:12:35.377101
169,RedGrid75,0,0.683436,-0.1144692747326161,-0.148706464382843,-0.148706464382843,-0.0961898976437837,-0.094544376307105,0 days 00:12:42.909587
170,ExpGrad.1,1,0.710704,-0.0326072808953366,-0.1100564976208896,-0.1100564976208896,-0.0332495581415123,-0.0298382842887127,0 days 00:02:44.631731
171,ExpGrad.01,1,0.596275,-0.0001374076934367,-0.0069879861751355,-0.0069879861751355,0.0,0.0,0 days 00:04:56.203794
172,RedGrid25,1,0.706838,-0.0642048933628301,-0.1333787212917704,-0.1333787212917704,-0.0677470246427558,-0.0600884484055198,0 days 00:11:24.806701
173,RedGrid5,1,0.706838,-0.0642048933628301,-0.1333787212917704,-0.1333787212917704,-0.0677470246427558,-0.0600884484055198,0 days 00:11:42.474778
174,RedGrid75,1,0.694744,-0.0018217675213305,-0.0926475507663378,-0.0926475507663378,0.0,0.0,0 days 00:11:53.193032
175,ExpGrad.1,1,0.709176,-0.0261413875606054,-0.1092302065885928,-0.1092302065885928,-0.0308518534752528,-0.0209783085029332,0 days 00:02:22.321398
176,ExpGrad.01,1,0.598518,0.0,0.0,0.0,0.0,0.0,0 days 00:03:32.263501
177,RedGrid25,1,0.698633,-0.0089469224866913,-0.108353006548898,-0.108353006548898,0.0,-0.0108323790928127,0 days 00:11:25.899430
178,RedGrid5,1,0.698633,-0.0089469224866913,-0.108353006548898,-0.108353006548898,0.0,-0.0108323790928127,0 days 00:11:37.844641
179,RedGrid75,1,0.698633,-0.0089469224866913,-0.108353006548898,-0.108353006548898,0.0,-0.0108323790928127,0 days 00:11:46.128829
180,ExpGrad.1,1,0.711195,-0.0242628397169693,-0.1091230572835751,-0.1091230572835751,-0.0160908444483212,-0.0261475496038409,0 days 00:02:48.297403
181,ExpGrad.01,1,0.595592,-0.0033655910388397,-0.0125410773655832,-0.0125410773655832,0.0,-0.0049383634041105,0 days 00:04:27.062421
