,l1,l2,l3,alpha,misspec,k_set,accuracy,mean_unfairness,mean_unfairness_unwt,max_unfairness,A_unfairness,B_unfairness,C_unfairness,Score,group_synth,n_iter,runtime
0,0.0028353762902399,0.0908175530612214,0.0369444571612805,0.1,1,2,0.70711,-0.0773151860711546,-0.0774467282241049,-0.1061161014227203,-0.1061161014227203,-0.0689234953477115,-0.057300587901883,-0.095989116070632,weighted,40,-1 days +23:50:18.418509
1,0.0028353762902399,0.0908175530612214,0.0369444571612805,0.1,1,2,0.70711,-0.0773151860711546,-0.0774467282241049,-0.1061161014227203,-0.1061161014227203,-0.0689234953477115,-0.057300587901883,-0.094913335749947,unweighted,40,-1 days +23:50:18.418509
2,0.116720035996676,0.006848546564217,0.0032397099746282,0.1,1,2,0.70775,-0.0810494373709739,-0.082097833679192,-0.1034783329081978,-0.1034783329081978,-0.0827631922411196,-0.0600519758882585,-0.0962751772342764,max,40,-1 days +23:50:18.418509
3,0.0016333558415293,0.2569277402477378,0.1598941893551222,0.2,1,2,0.69672,-0.0543533766161986,-0.0525611632983677,-0.0901166689404744,-0.0901166689404744,-0.0268804388823202,-0.0406863820723085,-0.1729158289404967,weighted,40,-1 days +23:50:18.418509
4,0.0016333558415293,0.2569277402477378,0.1598941893551222,0.2,1,2,0.69672,-0.0543533766161986,-0.0525611632983677,-0.0901166689404744,-0.0901166689404744,-0.0268804388823202,-0.0406863820723085,-0.1669726682311196,unweighted,40,-1 days +23:50:18.418509
5,0.116720035996676,0.006848546564217,0.0032397099746282,0.2,1,2,0.70775,-0.0810494373709739,-0.082097833679192,-0.1034783329081978,-0.1034783329081978,-0.0827631922411196,-0.0600519758882585,-0.191314819125992,max,40,-1 days +23:50:18.418509
6,0.0355256752452493,0.0610517716592284,1.071020036385661,0.3,1,2,0.687652,-0.0420701217299078,-0.0442429030048443,-0.0812722809384983,-0.0812722809384983,-0.0480333832311907,-0.0034230448448441,-0.2188584497305288,weighted,40,-1 days +23:50:18.418509
7,0.3415979469187698,0.2607377299930801,0.0034479062832804,0.3,1,2,0.691686,-0.0499637138352955,-0.0469097429895189,-0.0761121484424953,-0.0761121484424953,-0.0146725311755867,-0.0499445493504746,-0.2203401500221426,unweighted,40,-1 days +23:50:18.418509
8,0.3415979469187698,0.2607377299930801,0.0034479062832804,0.3,1,2,0.691686,-0.0499637138352955,-0.0469097429895189,-0.0761121484424953,-0.0761121484424953,-0.0146725311755867,-0.0499445493504746,-0.2649127639566092,max,40,-1 days +23:50:18.418509
9,0.0355256752452493,0.0610517716592284,1.071020036385661,0.4,1,2,0.687652,-0.0420701217299078,-0.0442429030048443,-0.0812722809384983,-0.0812722809384983,-0.0480333832311907,-0.0034230448448441,-0.259192171757669,weighted,40,-1 days +23:50:18.418509
10,0.3415979469187698,0.2607377299930801,0.0034479062832804,0.4,1,2,0.691686,-0.0499637138352955,-0.0469097429895189,-0.0761121484424953,-0.0761121484424953,-0.0146725311755867,-0.0499445493504746,-0.2676322981800665,unweighted,40,-1 days +23:50:18.418509
11,1.4914117514823324,0.0078099931834202,0.0091177493554451,0.4,1,2,0.659184,-0.0270938722761396,-0.0268593636898769,-0.0341187972406148,-0.0341187972406148,-0.0227223067781135,-0.0237369870509023,-0.2663393831552698,max,40,-1 days +23:50:18.418509
12,0.2016289964116893,0.6619256333031505,0.0012839599642549,0.5,1,2,0.664895,-0.0325002440044215,-0.0296692657185181,-0.0560930270869852,-0.0560930270869852,0.0,-0.0329147700685691,-0.2972239081530999,weighted,40,-1 days +23:50:18.418509
13,0.2016289964116893,0.6619256333031505,0.0012839599642549,0.5,1,2,0.664895,-0.0325002440044215,-0.0296692657185181,-0.0560930270869852,-0.0560930270869852,0.0,-0.0329147700685691,-0.2779999538418114,unweighted,40,-1 days +23:50:18.418509
14,1.4914117514823324,0.0078099931834202,0.0091177493554451,0.5,1,2,0.659184,-0.0270938722761396,-0.0268593636898769,-0.0341187972406148,-0.0341187972406148,-0.0227223067781135,-0.0237369870509023,-0.274244713350862,max,40,-1 days +23:50:18.418509
15,0.0011415734696129,1.2318397219693522,0.432051184337593,0.6,1,2,0.604434,-0.0099862687236831,-0.0095499213307434,-0.0286497639922304,-0.0286497639922304,0.0,0.0,-0.2705538668035189,weighted,40,-1 days +23:50:18.418509
16,0.2986290841617476,1.0025952520827752,0.0012517703990874,0.6,1,2,0.635608,-0.0211299383079996,-0.0191916901610237,-0.0338964708862403,-0.0338964708862403,0.0,-0.0236785995968308,-0.2745736168896654,unweighted,40,-1 days +23:50:18.418509
17,1.4914117514823324,0.0078099931834202,0.0091177493554451,0.6,1,2,0.659184,-0.0270938722761396,-0.0268593636898769,-0.0341187972406148,-0.0341187972406148,-0.0227223067781135,-0.0237369870509023,-0.2821500435464542,max,40,-1 days +23:50:18.418509
18,0.0011415734696129,1.2318397219693522,0.432051184337593,0.7,1,2,0.604434,-0.0099862687236831,-0.0095499213307434,-0.0286497639922304,-0.0286497639922304,0.0,0.0,-0.232657784918614,weighted,40,-1 days +23:50:18.418509
19,0.0011415734696129,1.2318397219693522,0.432051184337593,0.7,1,2,0.604434,-0.0099862687236831,-0.0095499213307434,-0.0286497639922304,-0.0286497639922304,0.0,0.0,-0.2279550999058048,unweighted,40,-1 days +23:50:18.418509
20,1.6429343058870325,0.9607483963773946,0.036722598189766,0.7,1,2,0.49482,0.0,0.0,0.0,0.0,0.0,0.0,-0.3074709024215531,max,40,-1 days +23:50:18.418509
21,0.0011415734696129,1.2318397219693522,0.432051184337593,0.8,1,2,0.604434,-0.0099862687236831,-0.0095499213307434,-0.0286497639922304,-0.0286497639922304,0.0,0.0,-0.1947617030337091,weighted,40,-1 days +23:50:18.418509
22,0.0011415734696129,1.2318397219693522,0.432051184337593,0.8,1,2,0.604434,-0.0099862687236831,-0.0095499213307434,-0.0286497639922304,-0.0286497639922304,0.0,0.0,-0.1893872058762128,unweighted,40,-1 days +23:50:18.418509
23,1.6429343058870325,0.9607483963773946,0.036722598189766,0.8,1,2,0.49482,0.0,0.0,0.0,0.0,0.0,0.0,-0.2049806016143687,max,40,-1 days +23:50:18.418509
24,1.6429343058870325,0.9607483963773946,0.036722598189766,0.9,1,2,0.49482,0.0,0.0,0.0,0.0,0.0,0.0,-0.1024903008071843,weighted,40,-1 days +23:50:18.418509
25,1.6429343058870325,0.9607483963773946,0.036722598189766,0.9,1,2,0.49482,0.0,0.0,0.0,0.0,0.0,0.0,-0.1024903008071843,unweighted,40,-1 days +23:50:18.418509
26,1.6429343058870325,0.9607483963773946,0.036722598189766,0.9,1,2,0.49482,0.0,0.0,0.0,0.0,0.0,0.0,-0.1024903008071843,max,40,-1 days +23:50:18.418509
27,1.6429343058870325,0.9607483963773946,0.036722598189766,0.99,1,2,0.49482,0.0,0.0,0.0,0.0,0.0,0.0,-0.0102490300807184,weighted,40,-1 days +23:50:18.418509
28,1.6429343058870325,0.9607483963773946,0.036722598189766,0.99,1,2,0.49482,0.0,0.0,0.0,0.0,0.0,0.0,-0.0102490300807184,unweighted,40,-1 days +23:50:18.418509
29,1.6429343058870325,0.9607483963773946,0.036722598189766,0.99,1,2,0.49482,0.0,0.0,0.0,0.0,0.0,0.0,-0.0102490300807184,max,40,-1 days +23:50:18.418509
30,0.1777962571484585,0.0016603031416792,0.0271939549555861,0.1,0,0,0.699966,-0.0299244878804007,-0.0275445891924113,-0.0519310035862182,-0.0519310035862182,-0.0078553417555263,-0.0228474222354895,-0.0617036404614193,weighted,40,-1 days +23:37:48.210078
31,0.1777962571484585,0.0016603031416792,0.0271939549555861,0.1,0,0,0.699966,-0.0299244878804007,-0.0275445891924113,-0.0519310035862182,-0.0519310035862182,-0.0078553417555263,-0.0228474222354895,-0.0590737991767365,unweighted,40,-1 days +23:37:48.210078
32,0.1777962571484585,0.0016603031416792,0.0271939549555861,0.1,0,0,0.699966,-0.0299244878804007,-0.0275445891924113,-0.0519310035862182,-0.0519310035862182,-0.0078553417555263,-0.0228474222354895,-0.0772790930939799,max,40,-1 days +23:37:48.210078
33,0.1943602550233827,0.0137480871854399,0.0940839931912103,0.2,0,0,0.690792,-0.0087283623981054,-0.0080600934605607,-0.0241802803816822,-0.0241802803816822,0.0,0.0,-0.079632064983126,weighted,40,-1 days +23:37:48.210078
34,0.1943602550233827,0.0137480871854399,0.0940839931912103,0.2,0,0,0.690792,-0.0087283623981054,-0.0080600934605607,-0.0241802803816822,-0.0241802803816822,0.0,0.0,-0.0781597566028636,unweighted,40,-1 days +23:37:48.210078
35,0.1636064870311859,0.0031329747897217,0.2225019103677547,0.2,0,0,0.678384,0.0,0.0,0.0,0.0,0.0,0.0,-0.1071120605942903,max,40,-1 days +23:37:48.210078
36,0.1943602550233827,0.0137480871854399,0.0940839931912103,0.3,0,0,0.690792,-0.0087283623981054,-0.0080600934605607,-0.0241802803816822,-0.0241802803816822,0.0,0.0,-0.082625413458375,weighted,40,-1 days +23:37:48.210078
37,0.1943602550233827,0.0137480871854399,0.0940839931912103,0.3,0,0,0.690792,-0.0087283623981054,-0.0080600934605607,-0.0241802803816822,-0.0241802803816822,0.0,0.0,-0.0804169508879814,unweighted,40,-1 days +23:37:48.210078
38,0.1636064870311859,0.0031329747897217,0.2225019103677547,0.3,0,0,0.678384,0.0,0.0,0.0,0.0,0.0,0.0,-0.093723053020004,max,40,-1 days +23:37:48.210078
39,0.1636064870311859,0.0031329747897217,0.2225019103677547,0.4,0,0,0.678384,0.0,0.0,0.0,0.0,0.0,0.0,-0.0803340454457177,weighted,40,-1 days +23:37:48.210078
40,0.1636064870311859,0.0031329747897217,0.2225019103677547,0.4,0,0,0.678384,0.0,0.0,0.0,0.0,0.0,0.0,-0.0803340454457177,unweighted,40,-1 days +23:37:48.210078
41,0.1636064870311859,0.0031329747897217,0.2225019103677547,0.4,0,0,0.678384,0.0,0.0,0.0,0.0,0.0,0.0,-0.0803340454457177,max,40,-1 days +23:37:48.210078
42,0.1636064870311859,0.0031329747897217,0.2225019103677547,0.5,0,0,0.678384,0.0,0.0,0.0,0.0,0.0,0.0,-0.0669450378714314,weighted,40,-1 days +23:37:48.210078
43,0.1636064870311859,0.0031329747897217,0.2225019103677547,0.5,0,0,0.678384,0.0,0.0,0.0,0.0,0.0,0.0,-0.0669450378714314,unweighted,40,-1 days +23:37:48.210078
44,0.1636064870311859,0.0031329747897217,0.2225019103677547,0.5,0,0,0.678384,0.0,0.0,0.0,0.0,0.0,0.0,-0.0669450378714314,max,40,-1 days +23:37:48.210078
45,0.1636064870311859,0.0031329747897217,0.2225019103677547,0.6,0,0,0.678384,0.0,0.0,0.0,0.0,0.0,0.0,-0.0535560302971451,weighted,40,-1 days +23:37:48.210078
46,0.1636064870311859,0.0031329747897217,0.2225019103677547,0.6,0,0,0.678384,0.0,0.0,0.0,0.0,0.0,0.0,-0.0535560302971451,unweighted,40,-1 days +23:37:48.210078
47,0.1636064870311859,0.0031329747897217,0.2225019103677547,0.6,0,0,0.678384,0.0,0.0,0.0,0.0,0.0,0.0,-0.0535560302971451,max,40,-1 days +23:37:48.210078
48,0.1636064870311859,0.0031329747897217,0.2225019103677547,0.7,0,0,0.678384,0.0,0.0,0.0,0.0,0.0,0.0,-0.0401670227228588,weighted,40,-1 days +23:37:48.210078
49,0.1636064870311859,0.0031329747897217,0.2225019103677547,0.7,0,0,0.678384,0.0,0.0,0.0,0.0,0.0,0.0,-0.0401670227228588,unweighted,40,-1 days +23:37:48.210078
50,0.1636064870311859,0.0031329747897217,0.2225019103677547,0.7,0,0,0.678384,0.0,0.0,0.0,0.0,0.0,0.0,-0.0401670227228588,max,40,-1 days +23:37:48.210078
51,0.1636064870311859,0.0031329747897217,0.2225019103677547,0.8,0,0,0.678384,0.0,0.0,0.0,0.0,0.0,0.0,-0.0267780151485725,weighted,40,-1 days +23:37:48.210078
52,0.1636064870311859,0.0031329747897217,0.2225019103677547,0.8,0,0,0.678384,0.0,0.0,0.0,0.0,0.0,0.0,-0.0267780151485725,unweighted,40,-1 days +23:37:48.210078
53,0.1636064870311859,0.0031329747897217,0.2225019103677547,0.8,0,0,0.678384,0.0,0.0,0.0,0.0,0.0,0.0,-0.0267780151485725,max,40,-1 days +23:37:48.210078
54,0.1636064870311859,0.0031329747897217,0.2225019103677547,0.9,0,0,0.678384,0.0,0.0,0.0,0.0,0.0,0.0,-0.0133890075742862,weighted,40,-1 days +23:37:48.210078
55,0.1636064870311859,0.0031329747897217,0.2225019103677547,0.9,0,0,0.678384,0.0,0.0,0.0,0.0,0.0,0.0,-0.0133890075742862,unweighted,40,-1 days +23:37:48.210078
56,0.1636064870311859,0.0031329747897217,0.2225019103677547,0.9,0,0,0.678384,0.0,0.0,0.0,0.0,0.0,0.0,-0.0133890075742862,max,40,-1 days +23:37:48.210078
57,0.0022903315725277,0.0218980950662916,0.5474652297361002,0.99,0,0,0.644881,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029655758399689,weighted,40,-1 days +23:37:48.210078
58,0.0022903315725277,0.0218980950662916,0.5474652297361002,0.99,0,0,0.644881,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029655758399689,unweighted,40,-1 days +23:37:48.210078
59,0.0022903315725277,0.0218980950662916,0.5474652297361002,0.99,0,0,0.644881,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029655758399689,max,40,-1 days +23:37:48.210078
60,0.0048592567602658,0.0693210439706751,0.0024655722901037,0.1,1,2,0.708026,-0.0798086250884312,-0.0806745218173668,-0.1020635891752071,-0.1020635891752071,-0.0801273860420581,-0.0598325902348353,-0.0971495433037279,weighted,40,-1 days +23:50:58.802856
61,0.0048592567602658,0.0693210439706751,0.0024655722901037,0.1,1,2,0.708026,-0.0798086250884312,-0.0806745218173668,-0.1020635891752071,-0.1020635891752071,-0.0801273860420581,-0.0598325902348353,-0.0957847116346083,unweighted,40,-1 days +23:50:58.802856
62,0.0497186978009371,0.0313557355377341,0.0464898974989871,0.1,1,2,0.707999,-0.0790811707928939,-0.0808888169778541,-0.0996423489037946,-0.0996423489037946,-0.0884197239628609,-0.0546043780669068,-0.0993102882400988,max,40,-1 days +23:50:58.802856
63,0.1170864945982116,0.2393737200807137,0.2395843464446051,0.2,1,2,0.695034,-0.0490367426806426,-0.0481078895175361,-0.0825047431663606,-0.0825047431663606,-0.0294917965569442,-0.0323271288293035,-0.1687686161520388,weighted,40,-1 days +23:50:58.802856
64,0.1170864945982116,0.2393737200807137,0.2395843464446051,0.2,1,2,0.695034,-0.0490367426806426,-0.0481078895175361,-0.0825047431663606,-0.0825047431663606,-0.0294917965569442,-0.0323271288293035,-0.1636752931056466,unweighted,40,-1 days +23:50:58.802856
65,0.6269512931710599,0.0068720908274243,0.003408287361565,0.2,1,2,0.696281,-0.0645065125925817,-0.0661014827517337,-0.0752920517806055,-0.0750470197420889,-0.0752920517806055,-0.0479653767325066,-0.1940915873033297,max,40,-1 days +23:50:58.802856
66,0.1170864945982116,0.2393737200807137,0.2395843464446051,0.3,1,2,0.695034,-0.0490367426806426,-0.0481078895175361,-0.0825047431663606,-0.0825047431663606,-0.0294917965569442,-0.0323271288293035,-0.2211656327573628,weighted,40,-1 days +23:50:58.802856
67,0.1170864945982116,0.2393737200807137,0.2395843464446051,0.3,1,2,0.695034,-0.0490367426806426,-0.0481078895175361,-0.0825047431663606,-0.0825047431663606,-0.0294917965569442,-0.0323271288293035,-0.2135256481877745,unweighted,40,-1 days +23:50:58.802856
68,0.6269512931710599,0.0068720908274243,0.003408287361565,0.3,1,2,0.696281,-0.0645065125925817,-0.0661014827517337,-0.0752920517806055,-0.0750470197420889,-0.0752920517806055,-0.0479653767325066,-0.2621424490089771,max,40,-1 days +23:50:58.802856
