,method,k_set,accuracy,mean_unfairness,max_unfairness,A_unfairness,B_unfairness,C_unfairness,runtime
41,ExpGrad.01,0,0.685072,-0.0145669498861102,-0.0193010737305139,-0.0193010737305139,-0.0116476546893808,-0.0120284082913449,0 days 00:06:23.219279
42,RedGrid25,0,0.693326,-0.0347387179609452,-0.042482106901896,-0.0378831477851724,-0.0157521814174029,-0.042482106901896,0 days 00:13:39.764903
43,RedGrid5,0,0.693326,-0.0347387179609452,-0.042482106901896,-0.0378831477851724,-0.0157521814174029,-0.042482106901896,0 days 00:13:40.020043
44,RedGrid75,0,0.693326,-0.0347387179609452,-0.042482106901896,-0.0378831477851724,-0.0157521814174029,-0.042482106901896,0 days 00:13:26.890026
45,ExpGrad.1,1,0.70856,-0.0098556481562917,-0.0925662085483578,-0.0925662085483578,-0.0123399757102735,-0.0059274960589086,0 days 00:03:24.646007
46,ExpGrad.01,1,0.574911,-0.0018883405281395,-0.0053947228593114,0.0,-0.0053947228593114,0.0,0 days 00:03:53.519065
47,RedGrid25,1,0.706352,-0.0634569420709382,-0.13661777330668,-0.13661777330668,-0.0604267693754392,-0.0628844208354919,0 days 00:10:42.374370
48,RedGrid5,1,0.695592,-0.0025301592661864,-0.0922233680631378,-0.0922233680631378,0.0,-0.0011705600746115,0 days 00:10:43.506866
49,RedGrid75,1,0.680964,-0.0009919492550356,-0.0510472684429983,-0.0510472684429983,0.0,0.0,0 days 00:11:17.306559
50,ExpGrad.1,2,0.706113,-0.0449090099247218,-0.0836124222780231,-0.0836124222780231,-0.0081661609473827,-0.0350428485872493,0 days 00:02:39.080353
51,ExpGrad.01,2,0.599529,-0.0071303547053764,-0.0130799494987881,-0.0130799494987881,0.0,-0.006609423928381,0 days 00:02:26.422506
52,RedGrid25,2,0.72537,-0.0897024427449653,-0.1211363808994661,-0.1211363808994661,-0.0782430720934111,-0.0693399665842993,0 days 00:08:20.339759
53,RedGrid5,2,0.666502,-0.0209396440638721,-0.0601546381243556,-0.0601546381243556,0.0,0.0,0 days 00:08:19.837062
54,RedGrid75,2,0.666502,-0.0209396440638721,-0.0601546381243556,-0.0601546381243556,0.0,0.0,0 days 00:08:18.065941
55,ExpGrad.1,2,0.699666,-0.0387850805010265,-0.0737532470428455,-0.0737532470428455,-0.0143159971829316,-0.0242508330280015,0 days 00:03:41.025381
56,ExpGrad.01,2,0.61701,-0.0026107493901964,-0.0062000328997623,-0.0062000328997623,-0.0017445842951933,0.0,0 days 00:04:24.173996
57,RedGrid25,2,0.709426,-0.0603342425581709,-0.1030096605836787,-0.1030096605836787,-0.0203540885954816,-0.0494766285734118,0 days 00:14:32.074697
58,RedGrid5,2,0.656063,-0.0133771210941836,-0.0385865908127209,-0.0385865908127209,0.0,0.0,0 days 00:15:17.365556
59,RedGrid75,2,0.656063,-0.0133771210941836,-0.0385865908127209,-0.0385865908127209,0.0,0.0,0 days 00:14:03.672643
60,ExpGrad.1,1,0.712812,-0.0511680842681412,-0.1321739454098314,-0.1321739454098314,-0.0645395768139293,-0.0412485677454527,0 days 00:02:41.915402
61,ExpGrad.01,1,0.601262,-0.0069638409709402,-0.016842386590138,-0.016842386590138,-0.0100057237720464,-0.0049727599348098,0 days 00:03:09.363012
62,RedGrid25,1,0.704947,-0.036246053021543,-0.1316158728506435,-0.1316158728506435,-0.0308275550081505,-0.0362844972323602,0 days 00:11:48.035071
63,RedGrid5,1,0.704947,-0.036246053021543,-0.1316158728506435,-0.1316158728506435,-0.0308275550081505,-0.0362844972323602,0 days 00:11:41.786242
64,RedGrid75,1,0.704947,-0.036246053021543,-0.1316158728506435,-0.1316158728506435,-0.0308275550081505,-0.0362844972323602,0 days 00:11:44.891240
65,ExpGrad.1,0,0.706218,-0.0792733112470012,-0.0969938722891244,-0.0969938722891244,-0.0698780907528193,-0.0689172346525179,0 days 00:03:54.748230
66,ExpGrad.01,0,0.686472,-0.0127229932687852,-0.017066202619646,-0.017066202619646,-0.0140249896983469,-0.0081857935339441,0 days 00:09:09.342623
67,RedGrid25,0,0.683042,-0.1099532728668219,-0.1454676485778027,-0.1454676485778027,-0.0882770184408536,-0.0907770924880451,0 days 00:14:58.708877
68,RedGrid5,0,0.683042,-0.1099532728668219,-0.1454676485778027,-0.1454676485778027,-0.0882770184408536,-0.0907770924880451,0 days 00:14:53.278327
69,RedGrid75,0,0.683042,-0.1099532728668219,-0.1454676485778027,-0.1454676485778027,-0.0882770184408536,-0.0907770924880451,0 days 00:14:56.166501
70,ExpGrad.1,0,0.707393,-0.0827955264269535,-0.1004567184362191,-0.1004567184362191,-0.0739473809158681,-0.0721866858030443,0 days 00:03:24.934107
71,ExpGrad.01,0,0.68759,-0.0133294601055364,-0.0186638979625723,-0.0186638979625723,-0.0124770745521497,-0.0091202412483551,0 days 00:09:50.767432
72,RedGrid25,0,0.687389,-0.080157826020457,-0.1135537552996778,-0.1135537552996778,-0.0052555233782646,-0.0922135611232584,0 days 00:14:58.643240
73,RedGrid5,0,0.687389,-0.080157826020457,-0.1135537552996778,-0.1135537552996778,-0.0052555233782646,-0.0922135611232584,0 days 00:15:06.929223
74,RedGrid75,0,0.687389,-0.080157826020457,-0.1135537552996778,-0.1135537552996778,-0.0052555233782646,-0.0922135611232584,0 days 00:14:46.249864
75,ExpGrad.1,2,0.694253,-0.0438569613038655,-0.0735188620478289,-0.0735188620478289,-0.0276764949229094,-0.0280400524926999,0 days 00:01:54.469117
76,ExpGrad.01,2,0.61353,-0.0045083971307531,-0.0085462643489978,-0.0033740650408886,0.0,-0.0085462643489978,0 days 00:03:20.729005
77,RedGrid25,2,0.71604,-0.0738893101254535,-0.0977134560734057,-0.0977134560734057,-0.0686948807444192,-0.0559616397289048,0 days 00:09:06.210375
78,RedGrid5,2,0.675394,-0.031497754075978,-0.0522998932837944,-0.0449444483117348,-0.0522998932837944,-0.0054875939330718,0 days 00:08:49.648422
79,RedGrid75,2,0.643569,-0.0081295539813512,-0.0232358866281568,-0.0232358866281568,0.0,0.0,0 days 00:09:01.690596
80,ExpGrad.1,0,0.706248,-0.0769610112703522,-0.0962220268556405,-0.0962220268556405,-0.0634469328571939,-0.0674730619624048,0 days 00:03:21.199174
81,ExpGrad.01,0,0.683294,-0.0093680113927704,-0.0141383475503639,-0.0141383475503639,-0.0044474199700298,-0.0078889334209574,0 days 00:06:02.987842
82,RedGrid25,0,0.686273,-0.1251644556227008,-0.1553862642540592,-0.1553862642540592,-0.1031546103046477,-0.1107229014737324,0 days 00:12:34.556231
83,RedGrid5,0,0.686273,-0.1251644556227008,-0.1553862642540592,-0.1553862642540592,-0.1031546103046477,-0.1107229014737324,0 days 00:12:41.098559
84,RedGrid75,0,0.668288,-0.0519277428841113,-0.1104613430222635,-0.1104613430222635,0.0,-0.0291032093100777,0 days 00:12:47.538300
85,ExpGrad.1,0,0.706363,-0.0854431194412673,-0.1035865068301467,-0.1035865068301467,-0.0765324499492822,-0.0744601146014354,0 days 00:03:58.513947
86,ExpGrad.01,0,0.68466,-0.0137963195055211,-0.0206630460833924,-0.0206630460833924,-0.0095451711131373,-0.0101251073114962,0 days 00:06:32.808374
87,RedGrid25,0,0.682568,-0.1141387176174713,-0.1498436604435652,-0.1498436604435652,-0.0939676902589288,-0.0939810808938254,0 days 00:15:04.093815
88,RedGrid5,0,0.682568,-0.1141387176174713,-0.1498436604435652,-0.1498436604435652,-0.0939676902589288,-0.0939810808938254,0 days 00:15:04.779141
89,RedGrid75,0,0.682568,-0.1141387176174713,-0.1498436604435652,-0.1498436604435652,-0.0939676902589288,-0.0939810808938254,0 days 00:15:03.010921
90,ExpGrad.1,2,0.710321,-0.0562810833464713,-0.0885536592742452,-0.0885536592742452,-0.0407944298167484,-0.0375131504285657,0 days 00:02:53.119698
91,ExpGrad.01,2,0.638534,-0.0094466356139661,-0.013556290176822,-0.0100879355841516,-0.013556290176822,-0.0060764363995792,0 days 00:04:32.112604
92,RedGrid25,2,0.715921,-0.0702642025493761,-0.0879157461025894,-0.0879157461025894,-0.0599471595760598,-0.0612519808503141,0 days 00:13:04.616152
93,RedGrid5,2,0.715921,-0.0702642025493761,-0.0879157461025894,-0.0879157461025894,-0.0599471595760598,-0.0612519808503141,0 days 00:12:32.685042
94,RedGrid75,2,0.658364,-0.0271513006316766,-0.0557229192967616,-0.0286624666731597,-0.0557229192967616,-0.0063942783747088,0 days 00:12:02.036198
95,ExpGrad.1,0,0.707258,-0.0818826655680013,-0.0996834377690176,-0.0996834377690176,-0.0732803849488331,-0.071042143179075,0 days 00:03:13.785792
96,ExpGrad.01,0,0.686366,-0.012755421702857,-0.0185254445437811,-0.0185254445437811,-0.0097489897896879,-0.0093620068996582,0 days 00:07:55.753947
97,RedGrid25,0,0.683125,-0.1146445004647557,-0.1495975248284645,-0.1495975248284645,-0.0963404504200519,-0.094139076005949,0 days 00:12:24.534460
98,RedGrid5,0,0.683125,-0.1146445004647557,-0.1495975248284645,-0.1495975248284645,-0.0963404504200519,-0.094139076005949,0 days 00:12:04.298072
99,RedGrid75,0,0.683125,-0.1146445004647557,-0.1495975248284645,-0.1495975248284645,-0.0963404504200519,-0.094139076005949,0 days 00:12:20.119435
100,ExpGrad.1,1,0.710063,-0.0254960723618047,-0.1057587434147041,-0.1057587434147041,-0.0150748191808074,-0.0287622802743261,0 days 00:02:16.914842
101,ExpGrad.01,1,0.617046,-0.0131447087479565,-0.0276523838182085,-0.0276523838182085,-0.0120093528342725,-0.0133214449716491,0 days 00:05:09.832356
102,RedGrid25,1,0.704315,-0.0641091928895572,-0.1364993699030602,-0.1364993699030602,-0.0637522441010356,-0.0620568729133689,0 days 00:11:48.118322
103,RedGrid5,1,0.704315,-0.0641091928895572,-0.1364993699030602,-0.1364993699030602,-0.0637522441010356,-0.0620568729133689,0 days 00:11:39.731691
104,RedGrid75,1,0.698442,-0.0079917370257369,-0.0993465913874858,-0.0993465913874858,0.0,-0.009570292430851,0 days 00:11:41.967806
105,ExpGrad.1,0,0.706756,-0.0785787074636953,-0.095896089635589,-0.095896089635589,-0.0679416955690164,-0.0692396469129456,0 days 00:03:46.842370
106,ExpGrad.01,0,0.684723,-0.0123598660219045,-0.0162605598275439,-0.0162605598275439,-0.0108618958474554,-0.0097585934807161,0 days 00:05:30.951455
107,RedGrid25,0,0.694049,-0.0375788333460059,-0.0436877635884929,-0.0383288920386202,-0.0253654877562242,-0.0436877635884929,0 days 00:16:21.828128
108,RedGrid5,0,0.694049,-0.0375788333460059,-0.0436877635884929,-0.0383288920386202,-0.0253654877562242,-0.0436877635884929,0 days 00:16:36.940450
109,RedGrid75,0,0.694049,-0.0375788333460059,-0.0436877635884929,-0.0383288920386202,-0.0253654877562242,-0.0436877635884929,0 days 00:16:34.464481
110,ExpGrad.1,1,0.709615,-0.0242252719986246,-0.106472621082405,-0.106472621082405,-0.0308396778568449,-0.0180074339303595,0 days 00:03:00.143460
111,ExpGrad.01,1,0.60091,-0.0085183964057385,-0.0174452160671763,-0.0174452160671763,-0.0099952866629668,-0.0074239644009109,0 days 00:06:18.957119
112,RedGrid25,1,0.708292,-0.070250805065024,-0.1358087752178802,-0.1358087752178802,-0.0787048189316782,-0.0635357698637301,0 days 00:14:52.276059
113,RedGrid5,1,0.700204,-0.0019633724257287,-0.0998602815727751,-0.0998602815727751,0.0,0.0,0 days 00:14:49.816340
114,RedGrid75,1,0.700204,-0.0019633724257287,-0.0998602815727751,-0.0998602815727751,0.0,0.0,0 days 00:14:23.938938
115,ExpGrad.1,1,0.711196,-0.0336050613287858,-0.1096667708968068,-0.1096667708968068,-0.0406291595805387,-0.0273430628823062,0 days 00:02:59.750715
116,ExpGrad.01,1,0.614999,-0.0034715069922474,-0.0153918639021626,-0.0153918639021626,-0.00814952612274,-0.0005003945274632,0 days 00:02:49.880372
117,RedGrid25,1,0.704346,-0.0748984112960094,-0.140262972643597,-0.140262972643597,-0.0787773837205007,-0.0707170173355588,0 days 00:09:52.183080
118,RedGrid5,1,0.682288,-0.0007477283829204,-0.0383305578717808,-0.0383305578717808,0.0,0.0,0 days 00:09:52.120596
119,RedGrid75,1,0.682288,-0.0007477283829204,-0.0383305578717808,-0.0383305578717808,0.0,0.0,0 days 00:09:30.223331
120,ExpGrad.1,0,0.706894,-0.0810868408662588,-0.0996852278355393,-0.0996852278355393,-0.0710865939317327,-0.0703438591791852,0 days 00:03:49.401006
121,ExpGrad.01,0,0.687738,-0.0116398132573043,-0.0173489913272174,-0.0173489913272174,-0.0086743530785581,-0.0082842008520327,0 days 00:06:14.287664
122,RedGrid25,0,0.685364,-0.123701476141009,-0.1543622896162998,-0.1543622896162998,-0.1030057580966132,-0.1083238338276803,0 days 00:14:59.034103
123,RedGrid5,0,0.685364,-0.123701476141009,-0.1543622896162998,-0.1543622896162998,-0.1030057580966132,-0.1083238338276803,0 days 00:14:56.763345
124,RedGrid75,0,0.685364,-0.123701476141009,-0.1543622896162998,-0.1543622896162998,-0.1030057580966132,-0.1083238338276803,0 days 00:14:42.774650
125,ExpGrad.1,1,0.710869,-0.0390185084601769,-0.1124252892154932,-0.1124252892154932,-0.0492021550453355,-0.0311095866504164,0 days 00:02:08.888792
126,ExpGrad.01,1,0.584833,-0.0002491076576728,-0.0127573919652742,-0.0127573919652742,0.0,0.0,0 days 00:02:27.986672
127,RedGrid25,1,0.70607,-0.0606476159439175,-0.1361190405402206,-0.1361190405402206,-0.059164216094829,-0.0591336959225448,0 days 00:09:47.843522
128,RedGrid5,1,0.70607,-0.0606476159439175,-0.1361190405402206,-0.1361190405402206,-0.059164216094829,-0.0591336959225448,0 days 00:09:29.059618
129,RedGrid75,1,0.70607,-0.0606476159439175,-0.1361190405402206,-0.1361190405402206,-0.059164216094829,-0.0591336959225448,0 days 00:09:27.423866
130,ExpGrad.1,2,0.712893,-0.0580860201804075,-0.0976672538705124,-0.0976672538705124,-0.0553625245905089,-0.0240282711039407,0 days 00:01:57.354145
131,ExpGrad.01,2,0.62698,-0.0072291404911271,-0.0132526825036125,-0.0132526825036125,-0.0049823764304031,-0.0033071256894991,0 days 00:03:36.865610
132,RedGrid25,2,0.717945,-0.0693714229869532,-0.1101744623054606,-0.1101744623054606,-0.0857455200894397,-0.021061901643408,0 days 00:10:41.403581
133,RedGrid5,2,0.701736,-0.0501134516449139,-0.0843654147348268,-0.0843654147348268,-0.0731858596778436,-0.0031413701800444,0 days 00:10:43.794632
134,RedGrid75,2,0.670571,-0.0377211382936868,-0.0642752693938632,-0.0528940805024208,-0.0642752693938632,-0.0056730135997638,0 days 00:10:43.345557
135,ExpGrad.1,2,0.709799,-0.0668216021476065,-0.0972669561268445,-0.0972669561268445,-0.050811753558328,-0.0501286274433098,0 days 00:02:22.424191
136,ExpGrad.01,2,0.632259,-0.0097209579562529,-0.0143143455392482,-0.0143143455392482,0.0,-0.0120078258200119,0 days 00:04:37.844265
137,RedGrid25,2,0.657792,-0.014893688973081,-0.0399791274886814,-0.0399791274886814,0.0,-0.0022593047217895,0 days 00:10:27.917721
138,RedGrid5,2,0.657792,-0.014893688973081,-0.0399791274886814,-0.0399791274886814,0.0,-0.0022593047217895,0 days 00:10:25.757934
139,RedGrid75,2,0.657792,-0.014893688973081,-0.0399791274886814,-0.0399791274886814,0.0,-0.0022593047217895,0 days 00:10:24.879268
140,ExpGrad.1,2,0.702676,-0.0467101089015815,-0.0795535443907562,-0.0795535443907562,-0.023274978852433,-0.0329195996971218,0 days 00:03:14.450091
141,ExpGrad.01,2,0.630432,-0.0060466796132011,-0.0131479844406905,-0.0131479844406905,0.0,-0.0037186300521233,0 days 00:05:00.150967
142,RedGrid25,2,0.702629,-0.0519418858939711,-0.0757992629967776,-0.0756488637511104,-0.0757992629967776,-0.0147797290763614,0 days 00:12:27.012936
143,RedGrid5,2,0.702629,-0.0519418858939711,-0.0757992629967776,-0.0756488637511104,-0.0757992629967776,-0.0147797290763614,0 days 00:12:16.571581
144,RedGrid75,2,0.654934,-0.0255837074522419,-0.0574889393670661,-0.0303752975787319,-0.0574889393670661,0.0,0 days 00:12:03.667203
145,ExpGrad.1,1,0.710843,-0.0304159742596264,-0.1189533618559745,-0.1189533618559745,-0.0370166775981017,-0.0240102244855886,0 days 00:03:27.716728
146,ExpGrad.01,1,0.592424,-0.005569212329656,-0.008569848079151,-0.0048914709952379,-0.008569848079151,-0.0039302685361414,0 days 00:05:04.308879
147,RedGrid25,1,0.700941,-0.0134746824331244,-0.1191606694724738,-0.1191606694724738,0.0,-0.0176417015001153,0 days 00:14:22.333551
148,RedGrid5,1,0.700941,-0.0134746824331244,-0.1191606694724738,-0.1191606694724738,0.0,-0.0176417015001153,0 days 00:14:21.881885
149,RedGrid75,1,0.700941,-0.0134746824331244,-0.1191606694724738,-0.1191606694724738,0.0,-0.0176417015001153,0 days 00:14:08.568063
150,ExpGrad.1,0,0.706434,-0.083645640321283,-0.1016572158874642,-0.1016572158874642,-0.0735730143030487,-0.0734101462095629,0 days 00:03:51.107236
151,ExpGrad.01,0,0.684061,-0.0122309024117229,-0.0171385658659045,-0.0171385658659045,-0.0078651735122536,-0.0103460238150706,0 days 00:09:41.017577
152,RedGrid25,0,0.695833,-0.0679870092912914,-0.0827767134871501,-0.062720712500507,-0.0827767134871501,-0.0643749465596531,0 days 00:15:16.493337
153,RedGrid5,0,0.695833,-0.0679870092912914,-0.0827767134871501,-0.062720712500507,-0.0827767134871501,-0.0643749465596531,0 days 00:15:17.245387
154,RedGrid75,0,0.695833,-0.0679870092912914,-0.0827767134871501,-0.062720712500507,-0.0827767134871501,-0.0643749465596531,0 days 00:15:06.632159
155,ExpGrad.1,1,0.711816,-0.0442565092985623,-0.1137075895987516,-0.1137075895987516,-0.0504103543568044,-0.0387263641522989,0 days 00:02:10.669526
156,ExpGrad.01,1,0.596315,-0.0001123430645468,-0.0057958649952099,-0.0057958649952099,0.0,0.0,0 days 00:04:57.931884
157,RedGrid25,1,0.705988,-0.0671303019665607,-0.1396147260207177,-0.1396147260207177,-0.0732983089489985,-0.061499257985683,0 days 00:11:33.510004
158,RedGrid5,1,0.705988,-0.0671303019665607,-0.1396147260207177,-0.1396147260207177,-0.0732983089489985,-0.061499257985683,0 days 00:11:37.427698
159,RedGrid75,1,0.701177,-0.0095122241043193,-0.1040845102041985,-0.1040845102041985,0.0,-0.011864402800098,0 days 00:12:13.330532
160,ExpGrad.1,1,0.70941,-0.0249411251066273,-0.1088806819135032,-0.1088806819135032,-0.0297893857208431,-0.0196445111005729,0 days 00:02:35.669634
161,ExpGrad.01,1,0.604776,-0.0011199750445898,-0.020765433018777,-0.020765433018777,-0.0020388037173079,0.0,0 days 00:04:27.522372
162,RedGrid25,1,0.694051,-0.0016649671513139,-0.0849190106818914,-0.0849190106818914,0.0,0.0,0 days 00:11:34.170180
163,RedGrid5,1,0.694051,-0.0016649671513139,-0.0849190106818914,-0.0849190106818914,0.0,0.0,0 days 00:11:13.876733
164,RedGrid75,1,0.684018,-0.000960690194593,-0.0489984807401477,-0.0489984807401477,0.0,0.0,0 days 00:11:28.496289
165,ExpGrad.1,0,0.705773,-0.0825424402381462,-0.100290910711139,-0.100290910711139,-0.0732709456929471,-0.0721496552580885,0 days 00:03:35.962822
166,ExpGrad.01,0,0.687857,-0.0157468764740575,-0.0204859650031037,-0.0204859650031037,-0.0152683340390405,-0.0118662032242348,0 days 00:07:13.815604
167,RedGrid25,0,0.681735,-0.1130822981673227,-0.1481078094662081,-0.1481078094662081,-0.0945293132190093,-0.0927146547581511,0 days 00:13:28.308869
168,RedGrid5,0,0.681735,-0.1130822981673227,-0.1481078094662081,-0.1481078094662081,-0.0945293132190093,-0.0927146547581511,0 days 00:13:19.388281
169,RedGrid75,0,0.681735,-0.1130822981673227,-0.1481078094662081,-0.1481078094662081,-0.0945293132190093,-0.0927146547581511,0 days 00:13:02.388973
170,ExpGrad.1,1,0.711023,-0.0335287217360029,-0.105358906996402,-0.105358906996402,-0.0352782811586488,-0.0303441223457496,0 days 00:02:11.998746
171,ExpGrad.01,1,0.599316,-0.0002769281037255,-0.0142125878856574,-0.0142125878856574,0.0,0.0,0 days 00:02:52.317824
172,RedGrid25,1,0.707796,-0.0607553223719468,-0.1260410902341728,-0.1260410902341728,-0.0634796918206904,-0.0572335311941827,0 days 00:10:22.999246
173,RedGrid5,1,0.707796,-0.0607553223719468,-0.1260410902341728,-0.1260410902341728,-0.0634796918206904,-0.0572335311941827,0 days 00:10:24.442124
174,RedGrid75,1,0.707796,-0.0607553223719468,-0.1260410902341728,-0.1260410902341728,-0.0634796918206904,-0.0572335311941827,0 days 00:10:08.265979
175,ExpGrad.1,1,0.71302,-0.0547146742315477,-0.137950876985024,-0.137950876985024,-0.0561221245046228,-0.0513343301315598,0 days 00:02:46.957453
176,ExpGrad.01,1,0.596203,-0.0093998386518341,-0.0145605944214029,-0.0094504401205016,-5.335151518437442e-05,-0.0145605944214029,0 days 00:04:17.223863
177,RedGrid25,1,0.706344,-0.0692817853867646,-0.1491285470658967,-0.1491285470658967,-0.0758940277811296,-0.0631326772150318,0 days 00:13:20.122475
178,RedGrid5,1,0.702569,-0.0099722817092616,-0.116709242337138,-0.116709242337138,0.0,-0.0121423790943143,0 days 00:13:13.354191
179,RedGrid75,1,0.702569,-0.0099722817092616,-0.116709242337138,-0.116709242337138,0.0,-0.0121423790943143,0 days 00:13:06.076367
