,method,k_set,accuracy,mean_unfairness,max_unfairness,A_unfairness,B_unfairness,C_unfairness,runtime
15,ExpGrad.1,1,0.710487,-0.0316632455943337,-0.1055182077308951,-0.1055182077308951,-0.0372074908236398,-0.0262952518123007,0 days 00:02:15.182812
16,ExpGrad.01,1,0.585017,-0.0091603683936389,-0.0176635727511355,-0.0176635727511355,-0.0058469899543715,-0.0107310676606689,0 days 00:02:51.045660
17,RedGrid25,1,0.69121,-0.0056248307349137,-0.0713106722855843,-0.0713106722855843,-0.0120915481619673,0.0,0 days 00:09:37.984603
18,RedGrid5,1,0.683728,-0.0008161241870946,-0.0415872467627221,-0.0415872467627221,0.0,0.0,0 days 00:09:28.236446
19,RedGrid75,1,0.683728,-0.0008161241870946,-0.0415872467627221,-0.0415872467627221,0.0,0.0,0 days 00:09:39.609013
20,ExpGrad.1,2,0.7071,-0.045676859742376,-0.0850583417001183,-0.0850583417001183,-0.0199805798304218,-0.0276784897410746,0 days 00:02:58.605318
21,ExpGrad.01,2,0.628362,-0.0108585261826479,-0.0152112302364981,-0.0152112302364981,-0.0110444089380732,-0.0068291320082385,0 days 00:05:40.796853
22,RedGrid25,2,0.700105,-0.0388380059768963,-0.0950057644518403,-0.0950057644518403,-0.0012219155599478,-0.0138196871391517,0 days 00:11:55.807074
23,RedGrid5,2,0.684254,-0.0274782776311125,-0.0745378003213462,-0.0745378003213462,0.0,-0.0037946357053738,0 days 00:12:55.064882
24,RedGrid75,2,0.684254,-0.0274782776311125,-0.0745378003213462,-0.0745378003213462,0.0,-0.0037946357053738,0 days 00:12:38.882143
25,ExpGrad.1,1,0.710367,-0.0327029900967851,-0.1089663188267396,-0.1089663188267396,-0.0381087812418079,-0.027360022439579,0 days 00:02:56.613050
26,ExpGrad.01,1,0.621614,-0.0127985176886382,-0.0333230723861633,-0.0333230723861633,-0.0146760175337147,-0.0111269773009683,0 days 00:06:04.138468
27,RedGrid25,1,0.693919,-0.0446243061339693,-0.1145753965934358,-0.1145753965934358,0.0,-0.0671280030687011,0 days 00:15:08.825440
28,RedGrid5,1,0.688349,-0.0069042359774892,-0.0693549874587706,-0.0693549874587706,-0.0159065963941166,0.0,0 days 00:15:02.466077
29,RedGrid75,1,0.688349,-0.0069042359774892,-0.0693549874587706,-0.0693549874587706,-0.0159065963941166,0.0,0 days 00:14:58.623171
30,ExpGrad.1,2,0.682558,-0.0470850574538956,-0.0790732012241308,-0.0790732012241308,-0.005281576206032,-0.0460145551724217,0 days 00:02:36.539725
31,ExpGrad.01,2,0.601754,-0.0025527480212513,-0.0072534937930094,-0.0072534937930094,0.0,0.0,0 days 00:02:28.358308
32,RedGrid25,2,0.697315,-0.065442442034649,-0.0985195667867364,-0.0985195667867364,-0.0014805642286019,-0.0781696493103869,0 days 00:11:19.406046
33,RedGrid5,2,0.65663,-0.0106406226202712,-0.0302347468247408,-0.0302347468247408,0.0,0.0,0 days 00:11:15.168052
34,RedGrid75,2,0.65663,-0.0106406226202712,-0.0302347468247408,-0.0302347468247408,0.0,0.0,0 days 00:11:23.130395
35,ExpGrad.1,0,0.706358,-0.0827639195963286,-0.0999390851295918,-0.0999390851295918,-0.0755670566671243,-0.0716268762640448,0 days 00:03:39.026105
36,ExpGrad.01,0,0.686242,-0.0154329978820495,-0.0195625984491815,-0.0195625984491815,-0.0161983920615843,-0.0113723991709636,0 days 00:06:45.414233
37,RedGrid25,0,0.686309,-0.0783336416660614,-0.1117167596080564,-0.1117167596080564,-0.0032215668999291,-0.090552341905825,0 days 00:12:20.369802
38,RedGrid5,0,0.686309,-0.0783336416660614,-0.1117167596080564,-0.1117167596080564,-0.0032215668999291,-0.090552341905825,0 days 00:12:05.946647
39,RedGrid75,0,0.663747,-0.0533362639312873,-0.1100776705683621,-0.1100776705683621,0.0,-0.032920718040372,0 days 00:12:44.770353
40,ExpGrad.1,0,0.706947,-0.0862306824527078,-0.1036309052431364,-0.1036309052431364,-0.0762997727155183,-0.0764870474431089,0 days 00:03:08.995208
41,ExpGrad.01,0,0.686473,-0.0135943449982171,-0.0189822242359976,-0.0189822242359976,-0.0095620337168418,-0.0111075481766177,0 days 00:06:07.495414
42,RedGrid25,0,0.687314,-0.0843362429428831,-0.1150784634822218,-0.1150784634822218,-0.009870414981801,-0.0986517201520843,0 days 00:13:26.239219
43,RedGrid5,0,0.683515,-0.1197004824692584,-0.1541332179004972,-0.1541332179004972,-0.1017091325020278,-0.0994992476282287,0 days 00:13:26.707014
44,RedGrid75,0,0.668637,-0.0648157413214798,-0.1199073100712382,-0.1199073100712382,-0.0146509192128835,-0.044336928983254,0 days 00:13:27.376198
45,ExpGrad.1,1,0.712658,-0.0527521844855396,-0.1310565140950463,-0.1310565140950463,-0.0557625010455087,-0.0486769445711007,0 days 00:03:08.553002
46,ExpGrad.01,1,0.601796,-0.0146078841690221,-0.0240562083305724,-0.0240562083305724,-0.0117206781526335,-0.0159168054593228,0 days 00:04:52.170372
47,RedGrid25,1,0.707298,-0.0641837501997513,-0.1428387365518996,-0.1428387365518996,-0.0657028660230447,-0.0609238102566135,0 days 00:13:44.255446
48,RedGrid5,1,0.707298,-0.0641837501997513,-0.1428387365518996,-0.1428387365518996,-0.0657028660230447,-0.0609238102566135,0 days 00:13:33.184035
49,RedGrid75,1,0.707298,-0.0641837501997513,-0.1428387365518996,-0.1428387365518996,-0.0657028660230447,-0.0609238102566135,0 days 00:13:32.683695
50,ExpGrad.1,2,0.713944,-0.0637611853107625,-0.0945650582525845,-0.0945650582525845,-0.0536149587383448,-0.0426561615951213,0 days 00:02:25.158447
51,ExpGrad.01,2,0.619255,-0.0091645890087425,-0.0142462600255187,-0.0102972003612488,0.0,-0.0142462600255187,0 days 00:04:04.392299
52,RedGrid25,2,0.731004,-0.0986069814113735,-0.1186570276728035,-0.1186570276728035,-0.1077567956852904,-0.074373234908062,0 days 00:11:41.134114
53,RedGrid5,2,0.708504,-0.0644108824561487,-0.1042262892281848,-0.1042262892281848,-0.0861651821883687,-0.0138991188483242,0 days 00:11:41.460604
54,RedGrid75,2,0.697531,-0.0468809966662841,-0.0729628930508575,-0.0725472270730177,-0.0729628930508575,-0.0062852201239159,0 days 00:11:30.233213
55,ExpGrad.1,2,0.724689,-0.0769613311224036,-0.1077603393181882,-0.1077603393181882,-0.061505079186635,-0.0599752596889501,0 days 00:02:10.566242
56,ExpGrad.01,2,0.620442,-0.0118181660353686,-0.0163200662731091,-0.0163200662731091,-0.0160818537118262,-0.0049293915887471,0 days 00:03:28.597563
57,RedGrid25,2,0.716719,-0.0746633486111779,-0.0973373216517224,-0.0973373216517224,-0.0575634847202576,-0.0660226618957257,0 days 00:10:33.575475
58,RedGrid5,2,0.690039,-0.0596817659829171,-0.0616647698012658,-0.0608120355354329,-0.0616647698012658,-0.0573358599236168,0 days 00:10:26.653252
59,RedGrid75,2,0.673599,-0.0345958712214989,-0.0541811948692144,-0.0541811948692144,0.0,-0.0405232541133797,0 days 00:10:25.219551
60,ExpGrad.1,1,0.704632,-0.0015768403019903,-0.0823783705043043,-0.0823783705043043,0.0,0.0,0 days 00:02:09.107564
61,ExpGrad.01,1,0.58614,-0.0001213658347515,-0.0063404770217444,-0.0063404770217444,0.0,0.0,0 days 00:02:48.844620
62,RedGrid25,1,0.705503,-0.068101856178367,-0.1392185902149726,-0.1392185902149726,-0.0802839973350606,-0.0591953124046863,0 days 00:09:55.467931
63,RedGrid5,1,0.705503,-0.068101856178367,-0.1392185902149726,-0.1392185902149726,-0.0802839973350606,-0.0591953124046863,0 days 00:09:37.679565
64,RedGrid75,1,0.691506,-0.0012040856393225,-0.0629046662428775,-0.0629046662428775,0.0,0.0,0 days 00:10:02.557802
65,ExpGrad.1,0,0.70712,-0.0784733323376417,-0.0965968007492381,-0.0965968007492381,-0.0681595712837856,-0.0682305045133846,0 days 00:03:38.868512
66,ExpGrad.01,0,0.683176,-0.0127264098240153,-0.0171017371093731,-0.0171017371093731,-0.0129184560432629,-0.0087667516610642,0 days 00:05:55.085446
67,RedGrid25,0,0.690976,-0.0251829955609024,-0.0298040794998553,-0.0298040794998553,-0.0130782845937216,-0.027824105104085,0 days 00:14:08.958036
68,RedGrid5,0,0.690976,-0.0251829955609024,-0.0298040794998553,-0.0298040794998553,-0.0130782845937216,-0.027824105104085,0 days 00:13:53.183341
69,RedGrid75,0,0.690976,-0.0251829955609024,-0.0298040794998553,-0.0298040794998553,-0.0130782845937216,-0.027824105104085,0 days 00:13:45.382324
70,ExpGrad.1,0,0.706516,-0.0825452267367958,-0.1006904491194119,-0.1006904491194119,-0.0739734691884864,-0.0713927808328285,0 days 00:03:30.300794
71,ExpGrad.01,0,0.687679,-0.0174243150553634,-0.0228460063928021,-0.0228460063928021,-0.0169599524646985,-0.0129293606588595,0 days 00:07:54.372924
72,RedGrid25,0,0.685893,-0.1224133545457472,-0.1527064570603535,-0.1527064570603535,-0.0989225951762765,-0.108884958050053,0 days 00:14:00.036737
73,RedGrid5,0,0.685893,-0.1224133545457472,-0.1527064570603535,-0.1527064570603535,-0.0989225951762765,-0.108884958050053,0 days 00:14:37.265493
74,RedGrid75,0,0.685893,-0.1224133545457472,-0.1527064570603535,-0.1527064570603535,-0.0989225951762765,-0.108884958050053,0 days 00:14:00.872682
75,ExpGrad.1,2,0.720887,-0.0688563192642508,-0.1021047173010304,-0.1021047173010304,-0.050617183741623,-0.0509484606805866,0 days 00:02:18.498536
76,ExpGrad.01,2,0.628834,-0.0059421671312749,-0.0168932490520355,-0.0168932490520355,0.0,0.0,0 days 00:04:48.953114
77,RedGrid25,2,0.713744,-0.061496838489423,-0.0913877312723894,-0.0913877312723894,-0.0419491812781135,-0.0475120490485599,0 days 00:11:10.783738
78,RedGrid5,2,0.713744,-0.061496838489423,-0.0913877312723894,-0.0913877312723894,-0.0419491812781135,-0.0475120490485599,0 days 00:10:57.588906
79,RedGrid75,2,0.687052,-0.0369107095215635,-0.0764200665730179,-0.0764200665730179,0.0,-0.0258585427265151,0 days 00:11:29.212733
80,ExpGrad.1,0,0.706425,-0.0793048449563612,-0.0963711017119678,-0.0963711017119678,-0.0679832317762093,-0.0705797374793183,0 days 00:03:35.226214
81,ExpGrad.01,0,0.689254,-0.0146777795348568,-0.0200561888994775,-0.0200561888994775,-0.0120859809261171,-0.0113882956744919,0 days 00:07:57.070489
82,RedGrid25,0,0.683394,-0.116168802079045,-0.1506370472579998,-0.1506370472579998,-0.0982092279905032,-0.0958340105276657,0 days 00:14:56.685628
83,RedGrid5,0,0.683394,-0.116168802079045,-0.1506370472579998,-0.1506370472579998,-0.0982092279905032,-0.0958340105276657,0 days 00:15:12.254712
84,RedGrid75,0,0.683394,-0.116168802079045,-0.1506370472579998,-0.1506370472579998,-0.0982092279905032,-0.0958340105276657,0 days 00:14:57.067580
85,ExpGrad.1,0,0.707588,-0.0804760250327037,-0.0974016820307966,-0.0974016820307966,-0.0724444295913016,-0.0700754826783269,0 days 00:03:02.342008
86,ExpGrad.01,0,0.686174,-0.0101745753187054,-0.0140268721026542,-0.0140268721026542,-0.0099085703243452,-0.006943890762041,0 days 00:06:07.649669
87,RedGrid25,0,0.694942,-0.0351933429504805,-0.0404395241981204,-0.0376941872592112,-0.0217371097272827,-0.0404395241981204,0 days 00:12:39.566855
88,RedGrid5,0,0.694942,-0.0351933429504805,-0.0404395241981204,-0.0376941872592112,-0.0217371097272827,-0.0404395241981204,0 days 00:12:30.391330
89,RedGrid75,0,0.694942,-0.0351933429504805,-0.0404395241981204,-0.0376941872592112,-0.0217371097272827,-0.0404395241981204,0 days 00:12:38.193777
90,ExpGrad.1,2,0.707283,-0.0543347973736221,-0.0891708767492358,-0.0891708767492358,-0.0469985887325162,-0.0283390066522762,0 days 00:03:22.600339
91,ExpGrad.01,2,0.626859,-0.0128278906962706,-0.0188271540900202,-0.0188271540900202,-0.0149050384383109,-0.0061436133355382,0 days 00:03:56.196626
92,RedGrid25,2,0.688579,-0.0340245776543193,-0.0813890392412071,-0.0813890392412071,0.0,-0.0145719654289468,0 days 00:11:54.140134
93,RedGrid5,2,0.669257,-0.0175427213027794,-0.0504490372151977,-0.0504490372151977,0.0,0.0,0 days 00:11:54.282135
94,RedGrid75,2,0.669257,-0.0175427213027794,-0.0504490372151977,-0.0504490372151977,0.0,0.0,0 days 00:11:50.532354
95,ExpGrad.1,0,0.70709,-0.0830389911079984,-0.0989618177385102,-0.0989618177385102,-0.0756155367366666,-0.0731882465080856,0 days 00:03:56.817579
96,ExpGrad.01,0,0.688975,-0.0149898291348396,-0.0191979500027957,-0.0191979500027957,-0.0147762483479039,-0.0114165626261111,0 days 00:10:20.345300
97,RedGrid25,0,0.68373,-0.1169792747736319,-0.1500733528401076,-0.1500733528401076,-0.099873395839716,-0.0974357366301984,0 days 00:15:17.874697
98,RedGrid5,0,0.68373,-0.1169792747736319,-0.1500733528401076,-0.1500733528401076,-0.099873395839716,-0.0974357366301984,0 days 00:15:20.487532
99,RedGrid75,0,0.68373,-0.1169792747736319,-0.1500733528401076,-0.1500733528401076,-0.099873395839716,-0.0974357366301984,0 days 00:15:15.508352
100,ExpGrad.1,1,0.710144,-0.0425032877550639,-0.1217509931832075,-0.1217509931832075,-0.0502063115282009,-0.0357734549111056,0 days 00:02:38.106357
101,ExpGrad.01,1,0.574094,0.0,0.0,0.0,0.0,0.0,0 days 00:03:06.217340
102,RedGrid25,1,0.706269,-0.0639639231727619,-0.1387401099542299,-0.1387401099542299,-0.0706661078857455,-0.0579257970068942,0 days 00:13:08.838815
103,RedGrid5,1,0.706269,-0.0639639231727619,-0.1387401099542299,-0.1387401099542299,-0.0706661078857455,-0.0579257970068942,0 days 00:13:07.428906
104,RedGrid75,1,0.706269,-0.0639639231727619,-0.1387401099542299,-0.1387401099542299,-0.0706661078857455,-0.0579257970068942,0 days 00:13:04.718771
105,ExpGrad.1,0,0.707063,-0.0808855323033904,-0.0984957884794313,-0.0984957884794313,-0.0693214465868281,-0.0718092338453399,0 days 00:03:28.105522
106,ExpGrad.01,0,0.685381,-0.0086938377231874,-0.0144702984978783,-0.0144702984978783,-0.0045654324340009,-0.0059024104204205,0 days 00:05:54.898259
107,RedGrid25,0,0.686658,-0.1217836628674964,-0.1521819754874989,-0.1521819754874989,-0.0990054495092576,-0.1076773015859956,0 days 00:13:18.763780
108,RedGrid5,0,0.686658,-0.1217836628674964,-0.1521819754874989,-0.1521819754874989,-0.0990054495092576,-0.1076773015859956,0 days 00:12:44.425333
109,RedGrid75,0,0.667933,-0.0498660083753127,-0.1067435126472804,-0.1067435126472804,0.0,-0.0274876072041382,0 days 00:14:35.576295
110,ExpGrad.1,1,0.711424,-0.0401337128879793,-0.1140746992455918,-0.1140746992455918,-0.0340227603641731,-0.0412377172199857,0 days 00:02:40.996140
111,ExpGrad.01,1,0.614514,-0.0076944226796884,-0.0176708001707287,-0.0176708001707287,-0.0037263664915633,-0.0095850875825736,0 days 00:05:00.180468
112,RedGrid25,1,0.7003,-0.0128104965590809,-0.1004621446830157,-0.1004621446830157,0.0,-0.0172033304516329,0 days 00:13:29.302191
113,RedGrid5,1,0.7003,-0.0128104965590809,-0.1004621446830157,-0.1004621446830157,0.0,-0.0172033304516329,0 days 00:13:57.216157
114,RedGrid75,1,0.7003,-0.0128104965590809,-0.1004621446830157,-0.1004621446830157,0.0,-0.0172033304516329,0 days 00:13:59.000753
115,ExpGrad.1,1,0.708161,-0.0204740527966761,-0.1001105429237386,-0.1001105429237386,-0.0136005635829048,-0.0218644097801812,0 days 00:02:46.480913
116,ExpGrad.01,1,0.592283,-0.0034202285016762,-0.0075704422413969,-0.0075704422413969,-0.0022877926647643,-0.0039211331920542,0 days 00:03:01.962459
117,RedGrid25,1,0.699771,-0.00820564007965,-0.1045778654592426,-0.1045778654592426,0.0,-0.0098260243172881,0 days 00:13:31.321425
118,RedGrid5,1,0.699771,-0.00820564007965,-0.1045778654592426,-0.1045778654592426,0.0,-0.0098260243172881,0 days 00:13:22.138819
119,RedGrid75,1,0.699771,-0.00820564007965,-0.1045778654592426,-0.1045778654592426,0.0,-0.0098260243172881,0 days 00:13:07.059795
120,ExpGrad.1,0,0.70648,-0.0709253169678268,-0.0896732033960485,-0.0896732033960485,-0.0568846323263529,-0.0622513426324903,0 days 00:03:19.143289
121,ExpGrad.01,0,0.686328,-0.0119164510864823,-0.0165773994767689,-0.0165773994767689,-0.0081153844021378,-0.0099323828692794,0 days 00:07:30.077736
122,RedGrid25,0,0.68641,-0.1215798683660434,-0.1519169796137529,-0.1519169796137529,-0.0980789186550344,-0.1079776547262048,0 days 00:12:27.378751
123,RedGrid5,0,0.68641,-0.1215798683660434,-0.1519169796137529,-0.1519169796137529,-0.0980789186550344,-0.1079776547262048,0 days 00:12:28.388112
124,RedGrid75,0,0.68641,-0.1215798683660434,-0.1519169796137529,-0.1519169796137529,-0.0980789186550344,-0.1079776547262048,0 days 00:12:25.183848
125,ExpGrad.1,1,0.711437,-0.0409363031932881,-0.1297330697527857,-0.1297330697527857,-0.040544867587225,-0.0384017436149763,0 days 00:03:05.121113
126,ExpGrad.01,1,0.601115,-0.0034234576828112,-0.0225276059011357,-0.0225276059011357,0.0,-0.0047256027069197,0 days 00:03:38.405893
127,RedGrid25,1,0.698284,-0.0455261077860341,-0.1310739459387591,-0.1310739459387591,0.0,-0.0680630466068327,0 days 00:13:37.844559
128,RedGrid5,1,0.682219,-0.0009380525871071,-0.0479660354644597,-0.0479660354644597,0.0,0.0,0 days 00:13:32.102833
129,RedGrid75,1,0.682219,-0.0009380525871071,-0.0479660354644597,-0.0479660354644597,0.0,0.0,0 days 00:13:33.742774
130,ExpGrad.1,2,0.682208,-0.0496197547914581,-0.0709865712897007,-0.0709865712897007,-0.0476521021880934,-0.0319017318995177,0 days 00:02:39.679382
131,ExpGrad.01,2,0.63516,-0.0060745937815902,-0.0097282561681918,-0.0097282561681918,-0.006098414039982,-0.0028039435568564,0 days 00:04:25.675208
132,RedGrid25,2,0.677026,-0.0230370617436807,-0.0517858560390515,-0.0517858560390515,0.0,-0.0128321775433883,0 days 00:10:37.938156
133,RedGrid5,2,0.677026,-0.0230370617436807,-0.0517858560390515,-0.0517858560390515,0.0,-0.0128321775433883,0 days 00:10:40.977073
134,RedGrid75,2,0.65149,-0.0251193120428711,-0.0394984672737815,-0.0278337974793408,0.0,-0.0394984672737815,0 days 00:10:40.906087
135,ExpGrad.1,2,0.718616,-0.0706834540031614,-0.0990358844435692,-0.0990358844435692,-0.0523047100651037,-0.0578349894039362,0 days 00:02:34.690103
136,ExpGrad.01,2,0.6189,-0.0082656068242642,-0.0132649936845525,-0.0076437137047221,-0.0015260787678274,-0.0132649936845525,0 days 00:03:21.354975
137,RedGrid25,2,0.704155,-0.0556028619486988,-0.0905905558448868,-0.0905905558448868,0.0,-0.0614923869733105,0 days 00:11:05.497908
138,RedGrid5,2,0.704155,-0.0556028619486988,-0.0905905558448868,-0.0905905558448868,0.0,-0.0614923869733105,0 days 00:11:04.579544
139,RedGrid75,2,0.668848,-0.0332665015551455,-0.0460628930884015,-0.0460628930884015,0.0,-0.0439607245370096,0 days 00:11:14.246701
140,ExpGrad.1,2,0.696365,-0.0401322656638009,-0.0795508998005337,-0.0795508998005337,-0.0274892435843273,-0.0135197156665181,0 days 00:04:12.134350
141,ExpGrad.01,2,0.603695,-0.0067353283815663,-0.0139417242068975,-0.0088549117901769,-0.0139417242068975,0.0,0 days 00:02:44.898764
142,RedGrid25,2,0.714566,-0.0670903773607439,-0.1081495649089963,-0.1081495649089963,-0.0741066051115673,-0.0257933502567161,0 days 00:12:58.501264
143,RedGrid5,2,0.655633,-0.0124237007751109,-0.0357495485627163,-0.0357495485627163,0.0,0.0,0 days 00:11:26.127480
144,RedGrid75,2,0.655633,-0.0124237007751109,-0.0357495485627163,-0.0357495485627163,0.0,0.0,0 days 00:11:23.259412
145,ExpGrad.1,1,0.708192,-0.0098917160081144,-0.0993958447332394,-0.0993958447332394,0.0,-0.0126212558833483,0 days 00:03:16.105235
146,ExpGrad.01,1,0.582352,-0.0002729092957215,-0.0053921526589517,-0.0053921526589517,0.0,-0.0002667732581801,0 days 00:03:24.684310
147,RedGrid25,1,0.701742,-0.0122862820456172,-0.1119310093902241,-0.1119310093902241,0.0,-0.0160308461375173,0 days 00:13:36.674958
148,RedGrid5,1,0.701742,-0.0122862820456172,-0.1119310093902241,-0.1119310093902241,0.0,-0.0160308461375173,0 days 00:13:41.601267
149,RedGrid75,1,0.701742,-0.0122862820456172,-0.1119310093902241,-0.1119310093902241,0.0,-0.0160308461375173,0 days 00:13:41.073915
150,ExpGrad.1,0,0.706562,-0.0818171100651413,-0.0993325981399242,-0.0993325981399242,-0.0736894130898263,-0.0709693531127733,0 days 00:03:05.646423
151,ExpGrad.01,0,0.686141,-0.0150587115398618,-0.0204880111170711,-0.0204880111170711,-0.0127949494546266,-0.011554552069115,0 days 00:07:23.257890
152,RedGrid25,0,0.686832,-0.0813517367965084,-0.1139510655257315,-0.1139510655257315,-0.0079593695740801,-0.0934567030250353,0 days 00:12:08.115705
153,RedGrid5,0,0.686832,-0.0813517367965084,-0.1139510655257315,-0.1139510655257315,-0.0079593695740801,-0.0934567030250353,0 days 00:11:58.334159
154,RedGrid75,0,0.664024,-0.0530102890537432,-0.1105047400860286,-0.1105047400860286,0.0,-0.0319971006644084,0 days 00:11:55.919493
155,ExpGrad.1,1,0.710139,-0.0341658312852035,-0.1187443906881139,-0.1187443906881139,-0.0288327290039763,-0.0344934064883366,0 days 00:02:32.304290
156,ExpGrad.01,1,0.586985,-0.0006747234930894,-0.00256672250111,-0.00256672250111,0.0,-0.0009899352196288,0 days 00:04:18.367880
157,RedGrid25,1,0.701633,-0.0143055259323567,-0.1092188475140198,-0.1092188475140198,-0.0085352104992503,-0.0145542559527195,0 days 00:13:47.535293
158,RedGrid5,1,0.701633,-0.0143055259323567,-0.1092188475140198,-0.1092188475140198,-0.0085352104992503,-0.0145542559527195,0 days 00:13:48.476872
159,RedGrid75,1,0.701633,-0.0143055259323567,-0.1092188475140198,-0.1092188475140198,-0.0085352104992503,-0.0145542559527195,0 days 00:13:58.301357
160,ExpGrad.1,1,0.706958,-0.0144243021173254,-0.1042053586410688,-0.1042053586410688,-0.0240436794568453,-0.0063675879336184,0 days 00:02:25.063919
161,ExpGrad.01,1,0.589445,-0.0001078340554192,-0.0055563866194203,-0.0055563866194203,0.0,0.0,0 days 00:03:05.918663
162,RedGrid25,1,0.704426,-0.0700071285127211,-0.1447731295779737,-0.1447731295779737,-0.074305591556348,-0.0653433856572555,0 days 00:12:27.305422
163,RedGrid5,1,0.704426,-0.0700071285127211,-0.1447731295779737,-0.1447731295779737,-0.074305591556348,-0.0653433856572555,0 days 00:12:35.438665
164,RedGrid75,1,0.701062,-0.0138475189017657,-0.1148287546106176,-0.1148287546106176,0.0,-0.0183782543408167,0 days 00:12:23.944126
165,ExpGrad.1,0,0.706947,-0.0800650706882676,-0.0973847479700853,-0.0973847479700853,-0.071269154254611,-0.0697396851690876,0 days 00:03:01.203710
166,ExpGrad.01,0,0.685204,-0.0111388730350118,-0.01587845491463,-0.01587845491463,-0.0077029870283542,-0.0088823220835785,0 days 00:06:41.284444
167,RedGrid25,0,0.685929,-0.1213060196646238,-0.1505886784297808,-0.1505886784297808,-0.1026153322782469,-0.1059610276752971,0 days 00:12:34.630779
168,RedGrid5,0,0.685929,-0.1213060196646238,-0.1505886784297808,-0.1505886784297808,-0.1026153322782469,-0.1059610276752971,0 days 00:12:47.941829
169,RedGrid75,0,0.668221,-0.0496423957168489,-0.106953494211588,-0.106953494211588,0.0,-0.02683352115363,0 days 00:12:28.467455
170,ExpGrad.1,1,0.71244,-0.0451948266322464,-0.1173051963204618,-0.1173051963204618,-0.0365197526538418,-0.0477709542050688,0 days 00:02:53.301360
171,ExpGrad.01,1,0.610665,-9.379672078633156e-05,-0.0047970311188182,-0.0047970311188182,0.0,0.0,0 days 00:03:37.187656
172,RedGrid25,1,0.707367,-0.0619700677225589,-0.1314380767109523,-0.1314380767109523,-0.0662173852299032,-0.0574602920520118,0 days 00:11:46.672024
173,RedGrid5,1,0.707367,-0.0619700677225589,-0.1314380767109523,-0.1314380767109523,-0.0662173852299032,-0.0574602920520118,0 days 00:11:51.319947
174,RedGrid75,1,0.698511,-0.0018460556690162,-0.0944125382753483,-0.0944125382753483,0.0,0.0,0 days 00:11:49.465209
175,ExpGrad.1,1,0.712389,-0.0421847351323256,-0.1134270972189067,-0.1134270972189067,-0.0371483363101716,-0.042764779841981,0 days 00:03:36.603453
176,ExpGrad.01,1,0.615005,-0.0148856090166911,-0.0231153431103085,-0.0231153431103085,-0.0097903595418715,-0.017446611501151,0 days 00:04:32.483439
177,RedGrid25,1,0.707116,-0.058913052019079,-0.1339542724007794,-0.1339542724007794,-0.06328533646416,-0.0541766831119753,0 days 00:13:27.006872
178,RedGrid5,1,0.707116,-0.058913052019079,-0.1339542724007794,-0.1339542724007794,-0.06328533646416,-0.0541766831119753,0 days 00:13:35.810206
179,RedGrid75,1,0.697582,-0.0017551687319848,-0.0898825065258849,-0.0898825065258849,0.0,0.0,0 days 00:13:49.961172
