,method,k_set,accuracy,mean_unfairness,max_unfairness,A_unfairness,B_unfairness,C_unfairness,runtime
27,RedGrid25,1,0.705827,-0.050726244485832,-0.1267330816233471,-0.1267330816233471,-0.041951721623154,-0.0532612108892218,0 days 00:12:23.495240
28,RedGrid5,1,0.705827,-0.050726244485832,-0.1267330816233471,-0.1267330816233471,-0.041951721623154,-0.0532612108892218,0 days 00:11:51.991527
29,RedGrid75,1,0.705827,-0.050726244485832,-0.1267330816233471,-0.1267330816233471,-0.041951721623154,-0.0532612108892218,0 days 00:11:57.801559
30,ExpGrad.1,2,0.712508,-0.0612278293617213,-0.0877159413734146,-0.0877159413734146,-0.0707083954250852,-0.031113690137944,0 days 00:03:06.768406
31,ExpGrad.01,2,0.6184,-0.0028385882359854,-0.0081422439450695,-0.0081422439450695,0.0,0.0,0 days 00:03:53.461426
32,RedGrid25,2,0.717115,-0.0706623550854892,-0.0982750644044333,-0.0982750644044333,-0.0894835093953049,-0.033248323050139,0 days 00:12:43.305072
33,RedGrid5,2,0.717115,-0.0706623550854892,-0.0982750644044333,-0.0982750644044333,-0.0894835093953049,-0.033248323050139,0 days 00:12:43.741327
34,RedGrid75,2,0.577275,-0.0064631708850669,-0.0246510603137634,0.0,-0.0246510603137634,0.0,0 days 00:12:26.539686
35,ExpGrad.1,0,0.706212,-0.0819973174959497,-0.0992576501862844,-0.0992576501862844,-0.072442428824791,-0.0721358902085134,0 days 00:03:18.094564
36,ExpGrad.01,0,0.685576,-0.0114694307839523,-0.0162185878133233,-0.0162185878133233,-0.0079802197048768,-0.0092302582016661,0 days 00:06:25.527279
37,RedGrid25,0,0.681798,-0.1132612929631097,-0.148576803552518,-0.148576803552518,-0.0922274606600116,-0.0939024016090961,0 days 00:14:47.703127
38,RedGrid5,0,0.681798,-0.1132612929631097,-0.148576803552518,-0.148576803552518,-0.0922274606600116,-0.0939024016090961,0 days 00:14:58.273696
39,RedGrid75,0,0.681798,-0.1132612929631097,-0.148576803552518,-0.148576803552518,-0.0922274606600116,-0.0939024016090961,0 days 00:14:58.018481
40,ExpGrad.1,0,0.706771,-0.0805506353412002,-0.0988022528879596,-0.0988022528879596,-0.0702871619265996,-0.0702597635473587,0 days 00:03:13.039827
41,ExpGrad.01,0,0.688143,-0.011824684333962,-0.0174533834876884,-0.0174533834876884,-0.009106337241557,-0.008403859595327,0 days 00:07:11.374322
42,RedGrid25,0,0.682917,-0.1108378763921617,-0.146473387784086,-0.146473387784086,-0.0896602327879638,-0.0913752260464482,0 days 00:11:58.592719
43,RedGrid5,0,0.682917,-0.1108378763921617,-0.146473387784086,-0.146473387784086,-0.0896602327879638,-0.0913752260464482,0 days 00:12:01.646640
44,RedGrid75,0,0.682917,-0.1108378763921617,-0.146473387784086,-0.146473387784086,-0.0896602327879638,-0.0913752260464482,0 days 00:11:52.097916
45,ExpGrad.1,1,0.711187,-0.024424269891974,-0.1155375946606611,-0.1155375946606611,-0.0173477195728934,-0.0255393619158909,0 days 00:03:11.854094
46,ExpGrad.01,1,0.606231,-0.0004216367560756,-0.0217291555869283,-0.0217291555869283,0.0,0.0,0 days 00:03:41.110243
47,RedGrid25,1,0.69974,-0.0020904825441604,-0.1077335403027999,-0.1077335403027999,0.0,0.0,0 days 00:13:46.107547
48,RedGrid5,1,0.69974,-0.0020904825441604,-0.1077335403027999,-0.1077335403027999,0.0,0.0,0 days 00:13:47.552025
49,RedGrid75,1,0.69974,-0.0020904825441604,-0.1077335403027999,-0.1077335403027999,0.0,0.0,0 days 00:13:41.925515
50,ExpGrad.1,2,0.700675,-0.0428485062698018,-0.0737932901231161,-0.0737932901231161,-0.0462783563930854,-0.012951599639128,0 days 00:02:02.609260
51,ExpGrad.01,2,0.624646,-0.0039376986837281,-0.0084455770077889,-0.0084455770077889,0.0,-0.002567349841529,0 days 00:04:33.431828
52,RedGrid25,2,0.718215,-0.0723630309566049,-0.1056390437228086,-0.1056390437228086,-0.0932657995227596,-0.0286340873392103,0 days 00:11:04.082839
53,RedGrid5,2,0.666456,-0.0375731282730047,-0.0759687893690084,-0.050746828804094,-0.0759687893690084,0.0,0 days 00:11:21.258095
54,RedGrid75,2,0.585364,-0.0068567431195283,-0.026138140310108,0.0,-0.026138140310108,0.0,0 days 00:10:47.288269
55,ExpGrad.1,2,0.655078,-0.0427629853194743,-0.0629153717677978,-0.0629153717677978,-0.0361482899240072,-0.0295223492673765,0 days 00:03:38.638252
56,ExpGrad.01,2,0.625519,-0.0020938386031397,-0.0060877041521494,-0.0060877041521494,0.0,0.0,0 days 00:03:59.420272
57,RedGrid25,2,0.669125,-0.0168380678309877,-0.0489556240367192,-0.0489556240367192,0.0,0.0,0 days 00:08:42.207006
58,RedGrid5,2,0.669125,-0.0168380678309877,-0.0489556240367192,-0.0489556240367192,0.0,0.0,0 days 00:08:48.717920
59,RedGrid75,2,0.669125,-0.0168380678309877,-0.0489556240367192,-0.0489556240367192,0.0,0.0,0 days 00:08:50.248592
60,ExpGrad.1,1,0.701942,-0.0018010836135029,-0.0924421770633135,-0.0924421770633135,0.0,0.0,0 days 00:02:21.858287
61,ExpGrad.01,1,0.567899,-9.564274643523166e-05,-0.0049089468331741,-0.0049089468331741,0.0,0.0,0 days 00:02:34.931216
62,RedGrid25,1,0.704109,-0.0695922687952824,-0.1404795078773144,-0.1404795078773144,-0.0751381672171588,-0.0643303303781849,0 days 00:12:23.260185
63,RedGrid5,1,0.699712,-0.0122557339842476,-0.1103495183754406,-0.1103495183754406,0.0,-0.0160172877753458,0 days 00:12:20.894222
64,RedGrid75,1,0.699712,-0.0122557339842476,-0.1103495183754406,-0.1103495183754406,0.0,-0.0160172877753458,0 days 00:12:19.548285
65,ExpGrad.1,0,0.707177,-0.0822311799531237,-0.1006295862541459,-0.1006295862541459,-0.0727251964177984,-0.0712811646599018,0 days 00:02:20.571092
66,ExpGrad.01,0,0.688435,-0.0152540417018963,-0.0225604058890833,-0.0225604058890833,-0.0133964837698756,-0.0098461404624827,0 days 00:05:16.948106
67,RedGrid25,0,0.683778,-0.1158201217312063,-0.1509963959739951,-0.1509963959739951,-0.0960409326154825,-0.0957711034256709,0 days 00:10:05.558865
68,RedGrid5,0,0.683778,-0.1158201217312063,-0.1509963959739951,-0.1509963959739951,-0.0960409326154825,-0.0957711034256709,0 days 00:10:07.316493
69,RedGrid75,0,0.683778,-0.1158201217312063,-0.1509963959739951,-0.1509963959739951,-0.0960409326154825,-0.0957711034256709,0 days 00:10:02.245481
70,ExpGrad.1,0,0.706233,-0.0832657613906172,-0.1004855794964633,-0.1004855794964633,-0.0739688974280848,-0.0733141864070288,0 days 00:02:41.873002
71,ExpGrad.01,0,0.688115,-0.0142383976526454,-0.0208674273155955,-0.0208674273155955,-0.0121379715490038,-0.0095880544389059,0 days 00:05:25.311456
72,RedGrid25,0,0.686454,-0.079433375595488,-0.111395056633076,-0.111395056633076,-0.0023126607966041,-0.0941363390978893,0 days 00:10:26.272963
73,RedGrid5,0,0.664341,-0.0558787157471791,-0.1124784661581238,-0.1124784661581238,0.0,-0.0372004873584854,0 days 00:10:23.561172
74,RedGrid75,0,0.664341,-0.0558787157471791,-0.1124784661581238,-0.1124784661581238,0.0,-0.0372004873584854,0 days 00:10:12.481826
75,ExpGrad.1,2,0.710424,-0.0596511194508319,-0.0967073697900649,-0.0967073697900649,-0.0445348631395476,-0.0366162165648434,0 days 00:02:10.347199
76,ExpGrad.01,2,0.627498,-0.0101159854344543,-0.0177417688780783,-0.0177417688780783,-0.0078740172032832,-0.0047939280455261,0 days 00:03:07.077103
77,RedGrid25,2,0.723094,-0.0899604907288305,-0.1169368733588474,-0.1169368733588474,-0.0798770687914612,-0.0725747749064336,0 days 00:10:39.663647
78,RedGrid5,2,0.680363,-0.0319933205242602,-0.0739042390359769,-0.0739042390359769,0.0,-0.0159150193713893,0 days 00:10:38.090677
79,RedGrid75,2,0.680363,-0.0319933205242602,-0.0739042390359769,-0.0739042390359769,0.0,-0.0159150193713893,0 days 00:10:37.816889
80,ExpGrad.1,0,0.707576,-0.0704609663477943,-0.0899619757849972,-0.0899619757849972,-0.0558687725911818,-0.0613939235106058,0 days 00:03:34.049863
81,ExpGrad.01,0,0.685753,-0.010877870312253,-0.0152931783038866,-0.0152931783038866,-0.0095262742147482,-0.0077442536058133,0 days 00:06:45.168778
82,RedGrid25,0,0.68322,-0.1133066040391847,-0.1489947499556043,-0.1489947499556043,-0.0943174898796714,-0.0924422757028167,0 days 00:14:39.186520
83,RedGrid5,0,0.68322,-0.1133066040391847,-0.1489947499556043,-0.1489947499556043,-0.0943174898796714,-0.0924422757028167,0 days 00:14:38.918985
84,RedGrid75,0,0.68322,-0.1133066040391847,-0.1489947499556043,-0.1489947499556043,-0.0943174898796714,-0.0924422757028167,0 days 00:14:38.995282
85,ExpGrad.1,0,0.706699,-0.0834692002268594,-0.1001538655804687,-0.1001538655804687,-0.0759406883172537,-0.0729918793188881,0 days 00:02:41.435070
86,ExpGrad.01,0,0.690333,-0.0149782502654187,-0.0202397072363323,-0.0202397072363323,-0.0153103180458551,-0.0101779495689315,0 days 00:05:53.332571
87,RedGrid25,0,0.68237,-0.1131950038366471,-0.146951548619951,-0.146951548619951,-0.093494774625166,-0.0944679547888446,0 days 00:09:36.206506
88,RedGrid5,0,0.68237,-0.1131950038366471,-0.146951548619951,-0.146951548619951,-0.093494774625166,-0.0944679547888446,0 days 00:09:34.616512
89,RedGrid75,0,0.68237,-0.1131950038366471,-0.146951548619951,-0.146951548619951,-0.093494774625166,-0.0944679547888446,0 days 00:09:30.653331
90,ExpGrad.1,2,0.71371,-0.056619981243588,-0.0861837909756,-0.0861837909756,-0.0657063037026898,-0.0244266253366307,0 days 00:03:32.066830
91,ExpGrad.01,2,0.612583,-0.0076740896884734,-0.0166070849629529,-0.0095891613189219,-0.0166070849629529,0.0,0 days 00:03:17.320607
92,RedGrid25,2,0.726012,-0.0900753823041949,-0.108288005327744,-0.108288005327744,-0.1064350095158584,-0.0630349382619657,0 days 00:12:38.746350
93,RedGrid5,2,0.697128,-0.0461579489390502,-0.0851192070292754,-0.0688774465450051,-0.0851192070292754,0.0,0 days 00:12:04.072973
94,RedGrid75,2,0.68602,-0.0282084228426726,-0.0706266655263659,-0.0706266655263659,0.0,-0.0096415604065306,0 days 00:12:01.389737
95,ExpGrad.1,0,0.707055,-0.0768198814785355,-0.0948370332865429,-0.0948370332865429,-0.0636400928822652,-0.068294866739947,0 days 00:03:38.313486
96,ExpGrad.01,0,0.68951,-0.0107809004937793,-0.0167401074017035,-0.0167401074017035,-0.0078321370857745,-0.0071799002141652,0 days 00:07:23.900042
97,RedGrid25,0,0.68256,-0.1184372582992798,-0.1523394586701727,-0.1523394586701727,-0.0987372183546919,-0.0995709735500888,0 days 00:14:40.373583
98,RedGrid5,0,0.68256,-0.1184372582992798,-0.1523394586701727,-0.1523394586701727,-0.0987372183546919,-0.0995709735500888,0 days 00:14:28.604998
99,RedGrid75,0,0.68256,-0.1184372582992798,-0.1523394586701727,-0.1523394586701727,-0.0987372183546919,-0.0995709735500888,0 days 00:14:27.870443
100,ExpGrad.1,1,0.709041,-0.0224340534050857,-0.1078616295463671,-0.1078616295463671,-0.024010229590073,-0.0189342997130751,0 days 00:03:06.119999
101,ExpGrad.01,1,0.593965,-0.0061801531872146,-0.0084824487803547,-0.0084824487803547,-0.0081374323184698,-0.0050267087724655,0 days 00:05:39.181126
102,RedGrid25,1,0.698945,-0.0442180403763008,-0.1184962370889121,-0.1184962370889121,0.0,-0.0663912138199236,0 days 00:12:46.343925
103,RedGrid5,1,0.683885,-0.0009827866591442,-0.0506020165892302,-0.0506020165892302,0.0,0.0,0 days 00:13:07.317426
104,RedGrid75,1,0.683885,-0.0009827866591442,-0.0506020165892302,-0.0506020165892302,0.0,0.0,0 days 00:12:52.229878
105,ExpGrad.1,0,0.707296,-0.0818642030675071,-0.099684994921127,-0.099684994921127,-0.0733406203261567,-0.0709128083376837,0 days 00:03:09.973035
106,ExpGrad.01,0,0.686503,-0.0132100937847379,-0.0190969712399277,-0.0190969712399277,-0.0091170162274756,-0.0103027287592931,0 days 00:07:12.465155
107,RedGrid25,0,0.683624,-0.1142946564921687,-0.1489261373883061,-0.1489261373883061,-0.0956366910694216,-0.0941769063871459,0 days 00:11:18.985607
108,RedGrid5,0,0.683624,-0.1142946564921687,-0.1489261373883061,-0.1489261373883061,-0.0956366910694216,-0.0941769063871459,0 days 00:11:18.512978
109,RedGrid75,0,0.683624,-0.1142946564921687,-0.1489261373883061,-0.1489261373883061,-0.0956366910694216,-0.0941769063871459,0 days 00:11:20.637705
110,ExpGrad.1,1,0.708241,-0.0102939452461223,-0.0985600167414937,-0.0985600167414937,-0.0047971998313307,-0.0106478544627307,0 days 00:02:23.609171
111,ExpGrad.01,1,0.605749,-0.000624843306855,-0.012179952600251,-0.012179952600251,-0.0011148904420288,0.0,0 days 00:04:41.360379
112,RedGrid25,1,0.709065,-0.0636260455808544,-0.1407120440749714,-0.1407120440749714,-0.0616263177548337,-0.0623810987836271,0 days 00:10:59.725840
113,RedGrid5,1,0.700555,-0.0029562333613228,-0.1076483684121748,-0.1076483684121748,0.0,-0.001398809903604,0 days 00:10:59.850697
114,RedGrid75,1,0.700555,-0.0029562333613228,-0.1076483684121748,-0.1076483684121748,0.0,-0.001398809903604,0 days 00:10:25.560697
115,ExpGrad.1,1,0.712329,-0.0521746598225869,-0.1288830051682004,-0.1288830051682004,-0.0489802202589854,-0.0515877426743962,0 days 00:03:06.949896
116,ExpGrad.01,1,0.614281,-0.0075797962780237,-0.0259011517049265,-0.0259011517049265,-0.0148541732538915,-0.0029961908372573,0 days 00:03:55.872876
117,RedGrid25,1,0.700979,-0.01624375766923,-0.1045761451440699,-0.1045761451440699,-0.0036339125264093,-0.0205055612267789,0 days 00:12:44.617180
118,RedGrid5,1,0.700979,-0.01624375766923,-0.1045761451440699,-0.1045761451440699,-0.0036339125264093,-0.0205055612267789,0 days 00:12:47.089701
119,RedGrid75,1,0.700979,-0.01624375766923,-0.1045761451440699,-0.1045761451440699,-0.0036339125264093,-0.0205055612267789,0 days 00:12:39.314136
120,ExpGrad.1,0,0.706548,-0.0838049422892469,-0.1004237718781895,-0.1004237718781895,-0.0743426319409104,-0.074440186781818,0 days 00:03:39.642268
121,ExpGrad.01,0,0.68624,-0.0156032894865913,-0.0188787242804874,-0.0188787242804874,-0.014891335627998,-0.0131193783475315,0 days 00:06:23.966225
122,RedGrid25,0,0.693617,-0.0560157232435238,-0.0814173493513851,-0.0510060690736168,-0.0814173493513851,-0.0463573670891702,0 days 00:14:21.887378
123,RedGrid5,0,0.693617,-0.0560157232435238,-0.0814173493513851,-0.0510060690736168,-0.0814173493513851,-0.0463573670891702,0 days 00:14:22.058320
124,RedGrid75,0,0.693617,-0.0560157232435238,-0.0814173493513851,-0.0510060690736168,-0.0814173493513851,-0.0463573670891702,0 days 00:14:22.535928
125,ExpGrad.1,1,0.707459,-0.0190811050167568,-0.108863930972242,-0.108863930972242,0.0,-0.0268272619309611,0 days 00:02:05.969124
126,ExpGrad.01,1,0.583237,-0.0011003203602871,-0.0017441219934912,0.0,0.0,-0.0017441219934912,0 days 00:04:06.291484
127,RedGrid25,1,0.69738,-0.0020831675240194,-0.1051621645532432,-0.1051621645532432,0.0,0.0,0 days 00:10:46.359515
128,RedGrid5,1,0.69738,-0.0020831675240194,-0.1051621645532432,-0.1051621645532432,0.0,0.0,0 days 00:10:41.847527
129,RedGrid75,1,0.69019,-0.0029070114392837,-0.0822708098034379,-0.0822708098034379,-0.0036565627747412,0.0,0 days 00:10:26.169888
130,ExpGrad.1,2,0.719511,-0.0637742855108238,-0.0968221214305687,-0.0968221214305687,-0.0636986832819551,-0.0346138694964881,0 days 00:02:14.861228
131,ExpGrad.01,2,0.637849,-0.0088553065439197,-0.0202525523547288,-0.0202525523547288,-0.0070138796781502,0.0,0 days 00:02:35.706024
132,RedGrid25,2,0.730315,-0.0963669435240757,-0.1216998909567301,-0.1216998909567301,-0.1062195564181534,-0.0674557606439157,0 days 00:12:02.265690
133,RedGrid5,2,0.706763,-0.0439500819427587,-0.0953306741868575,-0.0953306741868575,-0.0180155790811508,-0.0156973384203512,0 days 00:12:10.539294
134,RedGrid75,2,0.640827,-0.0210114428672067,-0.0458907655940528,-0.0261568760685509,-0.0458907655940528,0.0,0 days 00:12:35.159025
135,ExpGrad.1,2,0.707385,-0.0533480135373485,-0.0915850153555841,-0.0915850153555841,-0.0139432313997179,-0.0455294697848892,0 days 00:01:52.058859
136,ExpGrad.01,2,0.623157,-0.0055890905548998,-0.0096720212119195,-0.0096720212119195,-0.0013495020429257,-0.0047753870791873,0 days 00:03:01.058361
137,RedGrid25,2,0.70687,-0.0645948394697084,-0.1132817726160435,-0.1132817726160435,-0.0072011262631946,-0.0594186091565224,0 days 00:08:41.655418
138,RedGrid5,2,0.69189,-0.0438267142270059,-0.0799210104498877,-0.0799210104498877,0.0,-0.0408349811415226,0 days 00:08:38.211449
139,RedGrid75,2,0.661684,-0.0393045351925595,-0.0547743545911718,-0.0547743545911718,0.0,-0.051605623565018,0 days 00:08:28.468475
140,ExpGrad.1,2,0.708675,-0.0541649257807289,-0.0960648004763684,-0.0960648004763684,-0.0315229991864326,-0.0316172419751141,0 days 00:03:39.997291
141,ExpGrad.01,2,0.613686,-0.0065647797206329,-0.0118647691145451,-0.0118647691145451,0.0,-0.0061567008233386,0 days 00:04:29.710366
142,RedGrid25,2,0.715334,-0.0669203402319255,-0.1022114557395851,-0.1022114557395851,-0.0832875093262977,-0.02452556588834,0 days 00:12:47.646687
143,RedGrid5,2,0.667133,-0.0266081503028135,-0.0481774691035592,-0.0481774691035592,-0.0329328425633901,-0.0031266047740299,0 days 00:12:46.988193
144,RedGrid75,2,0.625522,-0.0098409706847157,-0.0225764339336554,-0.0225764339336554,-0.0074828270574636,0.0,0 days 00:12:44.243385
145,ExpGrad.1,1,0.707578,-0.01761351407451,-0.1018640339789808,-0.1018640339789808,-0.0336037170567198,-0.0062199301818998,0 days 00:02:10.644191
146,ExpGrad.01,1,0.580642,-0.0045590935277161,-0.0072139697986567,0.0,0.0,-0.0072139697986567,0 days 00:03:19.034312
147,RedGrid25,1,0.702538,-0.0107896659080826,-0.1058804749980759,-0.1058804749980759,-0.0017892565586486,-0.0128558351031951,0 days 00:10:13.820564
148,RedGrid5,1,0.702538,-0.0107896659080826,-0.1058804749980759,-0.1058804749980759,-0.0017892565586486,-0.0128558351031951,0 days 00:10:09.944155
149,RedGrid75,1,0.702538,-0.0107896659080826,-0.1058804749980759,-0.1058804749980759,-0.0017892565586486,-0.0128558351031951,0 days 00:10:09.644826
150,ExpGrad.1,0,0.707409,-0.082223720985553,-0.0985188871404636,-0.0985188871404636,-0.0747498652117116,-0.0720368215915314,0 days 00:03:35.534708
151,ExpGrad.01,0,0.689999,-0.0137812725089255,-0.0192424708057222,-0.0192424708057222,-0.0096101873863198,-0.0112893071600432,0 days 00:09:13.571489
152,RedGrid25,0,0.687309,-0.1227782135419745,-0.1517622429782213,-0.1517622429782213,-0.101680619186052,-0.1089774690003085,0 days 00:14:16.299060
153,RedGrid5,0,0.687309,-0.1227782135419745,-0.1517622429782213,-0.1517622429782213,-0.101680619186052,-0.1089774690003085,0 days 00:14:07.933672
154,RedGrid75,0,0.667479,-0.0522028006670868,-0.109510303559537,-0.109510303559537,-0.0001158684586087,-0.0306558584355293,0 days 00:15:03.691408
155,ExpGrad.1,1,0.712697,-0.0565077435524346,-0.1275772017632424,-0.1275772017632424,-0.0564660039772431,-0.054328670181277,0 days 00:03:14.479084
156,ExpGrad.01,1,0.607335,-0.0016194484860301,-0.0147139470388262,-0.0147139470388262,-0.0038099915204658,0.0,0 days 00:04:01.618455
157,RedGrid25,1,0.700135,-0.0178258810040067,-0.1123483029483935,-0.1123483029483935,-0.0067886832975956,-0.0210122362595707,0 days 00:13:55.217168
158,RedGrid5,1,0.700135,-0.0178258810040067,-0.1123483029483935,-0.1123483029483935,-0.0067886832975956,-0.0210122362595707,0 days 00:13:55.545242
159,RedGrid75,1,0.700135,-0.0178258810040067,-0.1123483029483935,-0.1123483029483935,-0.0067886832975956,-0.0210122362595707,0 days 00:13:45.286793
160,ExpGrad.1,1,0.711612,-0.0450954967264222,-0.1192773991418932,-0.1192773991418932,-0.0434234429297902,-0.0436783913728757,0 days 00:03:04.123975
161,ExpGrad.01,1,0.61414,-0.0141138912125012,-0.0322212861024886,-0.0322212861024886,-0.0108544096334778,-0.0153448997274694,0 days 00:04:16.129495
162,RedGrid25,1,0.692689,-0.0015959157311402,-0.0801081475520494,-0.0801081475520494,0.0,0.0,0 days 00:12:08.756770
163,RedGrid5,1,0.692689,-0.0015959157311402,-0.0801081475520494,-0.0801081475520494,0.0,0.0,0 days 00:12:14.003100
164,RedGrid75,1,0.684008,-0.0008094265917497,-0.0406297548042324,-0.0406297548042324,0.0,0.0,0 days 00:12:11.212366
165,ExpGrad.1,0,0.706786,-0.0820896219816516,-0.0993933727922367,-0.0993933727922367,-0.0725822103063419,-0.0721214232752771,0 days 00:03:11.024904
166,ExpGrad.01,0,0.685608,-0.0100547317834794,-0.0155849566253669,-0.0155849566253669,-0.0039477041257802,-0.0085680407642357,0 days 00:05:16.731363
167,RedGrid25,0,0.683151,-0.1144825729056993,-0.1491258147825942,-0.1491258147825942,-0.0950776488401137,-0.0947307233169258,0 days 00:12:18.442781
168,RedGrid5,0,0.683151,-0.1144825729056993,-0.1491258147825942,-0.1491258147825942,-0.0950776488401137,-0.0947307233169258,0 days 00:12:28.497680
169,RedGrid75,0,0.683151,-0.1144825729056993,-0.1491258147825942,-0.1491258147825942,-0.0950776488401137,-0.0947307233169258,0 days 00:12:20.006887
170,ExpGrad.1,1,0.711364,-0.0251654385956918,-0.1139848606213607,-0.1139848606213607,-0.0181319836896425,-0.0262817438359849,0 days 00:02:29.904184
171,ExpGrad.01,1,0.598701,-0.0002271155275419,-0.0115071603851034,-0.0115071603851034,0.0,0.0,0 days 00:03:00.194157
172,RedGrid25,1,0.707051,-0.0606246615881182,-0.1380173594835923,-0.1380173594835923,-0.0618523530260987,-0.0575236373072829,0 days 00:10:38.712729
173,RedGrid5,1,0.697857,-0.0019263117217254,-0.0975995704631191,-0.0975995704631191,0.0,0.0,0 days 00:10:35.515341
174,RedGrid75,1,0.697857,-0.0019263117217254,-0.0975995704631191,-0.0975995704631191,0.0,0.0,0 days 00:10:14.507404
175,ExpGrad.1,1,0.712052,-0.0444894159379252,-0.1254462355735556,-0.1254462355735556,-0.0388115369197665,-0.0451210379820893,0 days 00:02:36.011563
176,ExpGrad.01,1,0.611921,-0.0003316700763007,-0.0168814329396833,-0.0168814329396833,0.0,0.0,0 days 00:02:57.037623
177,RedGrid25,1,0.693107,-0.0018146088166638,-0.0923604486480556,-0.0923604486480556,0.0,0.0,0 days 00:10:59.434488
178,RedGrid5,1,0.693107,-0.0018146088166638,-0.0923604486480556,-0.0923604486480556,0.0,0.0,0 days 00:11:06.342542
179,RedGrid75,1,0.684729,-0.0010677123763268,-0.0543447123143229,-0.0543447123143229,0.0,0.0,0 days 00:11:05.584969
180,ExpGrad.1,1,0.70789,-0.0145347715530915,-0.102315530540085,-0.102315530540085,-0.0161145377551622,-0.010964463847214,0 days 00:02:53.912798
181,ExpGrad.01,1,0.584776,-0.0018912411257768,-0.0029932336353325,0.0,0.0,-0.0029932336353325,0 days 00:03:45.570545
