l1,l2,l3,alpha,grp_synth,accuracy,sensi,speci,mean_unfairness,mean_unfairness_unwt,max_unfairness,A_unfairness,B_unfairness,C_unfairness,min_egfr,mean_diastolic,mean_systolic,max_ha1c,mean_ha1c,max_bili,mean_bili,female,age,htn_emerg,dm2,kidstone,obstruction,glomerulonephritis,proteinuria,pyelonephritis,mean_ha1c_missing,mean_bili_missing,min_egfr_missing,Intercept
0.0005692918578948272,0.0008670976994133029,0.04913845468816755,0.4,weighted,0.9186943620178042,0.3869565217391304,0.9413985148514852,-0.018786491523831654,-0.0552791597567717,-0.1658374792703151,0.0,-0.1658374792703151,0.0,-2.695457093170556,-0.5046437582174859,0.5197849174972948,0.35667278435212424,-0.2827211021439893,-0.30048652349801186,0.15173564802084827,-0.034882742435311025,-0.7412829966238498,0.049253269420067435,0.41739841891835616,-0.0376763802570119,-0.15667152115109872,-0.10134928546852084,0.04787866008971894,0.04193527617325596,0.056070240697489795,-0.16248901502940394,-1.4207678777698223,-3.8796218184607163
0.0005692918578948272,0.0008670976994133029,0.04913845468816755,0.4,unweighted,0.9186943620178042,0.3869565217391304,0.9413985148514852,-0.018786491523831654,-0.0552791597567717,-0.1658374792703151,0.0,-0.1658374792703151,0.0,-2.695457093170556,-0.5046437582174859,0.5197849174972948,0.35667278435212424,-0.2827211021439893,-0.30048652349801186,0.15173564802084827,-0.034882742435311025,-0.7412829966238498,0.049253269420067435,0.41739841891835616,-0.0376763802570119,-0.15667152115109872,-0.10134928546852084,0.04787866008971894,0.04193527617325596,0.056070240697489795,-0.16248901502940394,-1.4207678777698223,-3.8796218184607163
0.002013434190071446,0.03632910837740931,0.00033981820960950665,0.4,max,0.9377448071216617,0.30869565217391304,0.9646039603960396,-0.07633441047355607,-0.0868677388711665,-0.1125325752191424,-0.0691297974413646,-0.1125325752191424,-0.0789408439529925,-1.602747684456213,-0.45125077198531643,0.31920514819022505,-0.11040755498117936,-0.2438997862163706,-3.9114276166356454,1.8506087093602737,-0.1865067720588026,-0.26217806281968387,0.030551560194531924,0.2703487017338449,0.03872224617349918,-0.15515940102493647,-0.05786627063194769,0.1427777687089998,-0.044502427079611814,0.061036670590156245,-0.3534038814243587,-1.406719305383749,-3.4427070181304575
0.0005692918578948272,0.0008670976994133029,0.04913845468816755,0.5,weighted,0.9186943620178042,0.3869565217391304,0.9413985148514852,-0.018786491523831654,-0.0552791597567717,-0.1658374792703151,0.0,-0.1658374792703151,0.0,-2.695457093170556,-0.5046437582174859,0.5197849174972948,0.35667278435212424,-0.2827211021439893,-0.30048652349801186,0.15173564802084827,-0.034882742435311025,-0.7412829966238498,0.049253269420067435,0.41739841891835616,-0.0376763802570119,-0.15667152115109872,-0.10134928546852084,0.04787866008971894,0.04193527617325596,0.056070240697489795,-0.16248901502940394,-1.4207678777698223,-3.8796218184607163
0.0005692918578948272,0.0008670976994133029,0.04913845468816755,0.5,unweighted,0.9186943620178042,0.3869565217391304,0.9413985148514852,-0.018786491523831654,-0.0552791597567717,-0.1658374792703151,0.0,-0.1658374792703151,0.0,-2.695457093170556,-0.5046437582174859,0.5197849174972948,0.35667278435212424,-0.2827211021439893,-0.30048652349801186,0.15173564802084827,-0.034882742435311025,-0.7412829966238498,0.049253269420067435,0.41739841891835616,-0.0376763802570119,-0.15667152115109872,-0.10134928546852084,0.04787866008971894,0.04193527617325596,0.056070240697489795,-0.16248901502940394,-1.4207678777698223,-3.8796218184607163
0.002013434190071446,0.03632910837740931,0.00033981820960950665,0.5,max,0.9377448071216617,0.30869565217391304,0.9646039603960396,-0.07633441047355607,-0.0868677388711665,-0.1125325752191424,-0.0691297974413646,-0.1125325752191424,-0.0789408439529925,-1.602747684456213,-0.45125077198531643,0.31920514819022505,-0.11040755498117936,-0.2438997862163706,-3.9114276166356454,1.8506087093602737,-0.1865067720588026,-0.26217806281968387,0.030551560194531924,0.2703487017338449,0.03872224617349918,-0.15515940102493647,-0.05786627063194769,0.1427777687089998,-0.044502427079611814,0.061036670590156245,-0.3534038814243587,-1.406719305383749,-3.4427070181304575
0.0005692918578948272,0.0008670976994133029,0.04913845468816755,0.6,weighted,0.9186943620178042,0.3869565217391304,0.9413985148514852,-0.018786491523831654,-0.0552791597567717,-0.1658374792703151,0.0,-0.1658374792703151,0.0,-2.695457093170556,-0.5046437582174859,0.5197849174972948,0.35667278435212424,-0.2827211021439893,-0.30048652349801186,0.15173564802084827,-0.034882742435311025,-0.7412829966238498,0.049253269420067435,0.41739841891835616,-0.0376763802570119,-0.15667152115109872,-0.10134928546852084,0.04787866008971894,0.04193527617325596,0.056070240697489795,-0.16248901502940394,-1.4207678777698223,-3.8796218184607163
0.0005692918578948272,0.0008670976994133029,0.04913845468816755,0.6,unweighted,0.9186943620178042,0.3869565217391304,0.9413985148514852,-0.018786491523831654,-0.0552791597567717,-0.1658374792703151,0.0,-0.1658374792703151,0.0,-2.695457093170556,-0.5046437582174859,0.5197849174972948,0.35667278435212424,-0.2827211021439893,-0.30048652349801186,0.15173564802084827,-0.034882742435311025,-0.7412829966238498,0.049253269420067435,0.41739841891835616,-0.0376763802570119,-0.15667152115109872,-0.10134928546852084,0.04787866008971894,0.04193527617325596,0.056070240697489795,-0.16248901502940394,-1.4207678777698223,-3.8796218184607163
0.002013434190071446,0.03632910837740931,0.00033981820960950665,0.6,max,0.9377448071216617,0.30869565217391304,0.9646039603960396,-0.07633441047355607,-0.0868677388711665,-0.1125325752191424,-0.0691297974413646,-0.1125325752191424,-0.0789408439529925,-1.602747684456213,-0.45125077198531643,0.31920514819022505,-0.11040755498117936,-0.2438997862163706,-3.9114276166356454,1.8506087093602737,-0.1865067720588026,-0.26217806281968387,0.030551560194531924,0.2703487017338449,0.03872224617349918,-0.15515940102493647,-0.05786627063194769,0.1427777687089998,-0.044502427079611814,0.061036670590156245,-0.3534038814243587,-1.406719305383749,-3.4427070181304575
0.0005692918578948272,0.0008670976994133029,0.04913845468816755,0.7,weighted,0.9186943620178042,0.3869565217391304,0.9413985148514852,-0.018786491523831654,-0.0552791597567717,-0.1658374792703151,0.0,-0.1658374792703151,0.0,-2.695457093170556,-0.5046437582174859,0.5197849174972948,0.35667278435212424,-0.2827211021439893,-0.30048652349801186,0.15173564802084827,-0.034882742435311025,-0.7412829966238498,0.049253269420067435,0.41739841891835616,-0.0376763802570119,-0.15667152115109872,-0.10134928546852084,0.04787866008971894,0.04193527617325596,0.056070240697489795,-0.16248901502940394,-1.4207678777698223,-3.8796218184607163
